,0
0.35279614,20
0.38976005,17
0.52552223,14
0.348941,13
0.6281056,13
0.49685073,13
0.48535657,12
0.5141667,11
0.48855484,11
0.5097813,11
0.5103928,10
0.40766564,10
0.41921747,10
0.2790351,10
0.45093018,10
0.4686657,9
0.40301406,9
0.31635678,9
0.5109399,9
0.5664885,9
0.52810836,9
0.3238802,8
0.48204935,8
0.51720923,8
0.52942175,8
0.37726012,8
0.3007099,8
0.5692758,8
0.2760085,8
0.6220052,8
0.49864352,8
0.26796988,8
0.5132656,8
0.23077066,8
0.72991204,8
0.06533698,8
0.42885026,8
0.23767911,8
0.3079305,8
0.56611,8
0.57809615,8
0.2236357,7
0.14900397,7
0.5257187,7
0.5210181,7
0.40355358,7
0.49112117,7
0.45784733,7
0.48582438,7
0.5380967,7
0.43241647,7
0.73514825,7
0.5763301,7
0.37893847,7
0.3724535,7
0.46904725,7
0.23767735,7
0.4050501,7
0.39082137,7
0.45955822,7
0.25253046,7
0.38873473,7
0.21893063,7
0.39497632,7
0.69985825,7
0.5032152,7
0.36796862,7
0.5868458,7
0.323304,7
0.4830221,7
0.13907297,7
0.36419442,7
0.43246442,7
0.42157006,7
0.103961185,7
0.5578748,7
0.062385112,7
0.18546124,7
0.5585631,7
0.47408321,7
0.5113961,7
0.42178416,7
0.6674619,7
0.2463756,7
0.2645793,7
0.62823707,7
0.44823983,7
0.542165,7
0.14687076,7
0.23241909,6
0.4039048,6
0.29538828,6
0.5265541,6
0.2871865,6
0.5529348,6
0.43304744,6
0.40907872,6
0.45139813,6
0.5823008,6
0.19797826,6
