,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec
0,0.4368,8,607,8,607,605003,8,107948,5.604162807069547,0.15141012495949932
1,0.4369,4,628,4,1235,604375,12,107944,5.598345622290563,0.15153884706149914
2,0.4372,5,640,5,1875,603735,17,107939,5.592417281114528,0.15166916312806145
3,0.4376,2,647,2,2522,603088,19,107937,5.586424098706881,0.15180478886115115
4,0.4379,8,746,8,3268,602342,27,107929,5.579513876023565,0.15195467645448005
5,0.4386,0,103,0,3371,602239,27,107929,5.578559783615547,0.15197671536875781
6,0.439,0,100,0,3471,602139,27,107929,5.577633480306791,0.15199811849006012
7,0.4397,2,102,2,3573,602037,29,107927,5.576688650931861,0.15201756708790867
8,0.4409,1,21,1,3594,602016,30,107926,5.576494127237022,0.15202086931045072
9,0.4425,4,271,4,3865,601745,34,107922,5.573983845270296,0.1520741418158094
10,0.4427,6,346,6,4211,601399,40,107916,5.570778835822002,0.152141150264692
11,0.4441,6,284,6,4495,601115,46,107910,5.568148134425136,0.1521949155530482
12,0.4444,4,102,4,4597,601013,50,107906,5.567203305050206,0.1522120298651891
13,0.4448,7,390,7,4987,600623,57,107899,5.56359072214606,0.1522874377930396
14,0.4449,12,320,12,5307,600303,69,107887,5.560626551558042,0.1523418856521555
15,0.4451,14,636,14,5943,599667,83,107873,5.554735262514358,0.15246205161545637
16,0.4452,7,95,7,6038,599572,90,107866,5.55385527437104,0.15247413907649857
17,0.4455,1,47,1,6085,599525,91,107865,5.553419911815925,0.1524830715729654
18,0.4456,8,300,8,6385,599225,99,107857,5.550641001889659,0.1525381780330994
19,0.4457,5,366,5,6751,598859,104,107852,5.547250731779614,0.15261118052499537
20,0.4458,29,1491,29,8242,597368,133,107823,5.53343954944607,0.1528990018307097
21,0.4459,2,118,2,8360,597250,135,107821,5.532346511541739,0.15292218797823198
22,0.4462,43,1992,43,10352,595258,178,107778,5.513894549631331,0.1533036715047309
23,0.4464,15,985,15,11337,594273,193,107763,5.50477046204009,0.15350067517905064
24,0.4466,0,24,0,11361,594249,193,107763,5.504548149245989,0.15350592297567564
25,0.4468,31,1227,31,12588,593022,224,107732,5.49318240764756,0.15373726015120856
26,0.447,0,63,0,12651,592959,224,107732,5.492598836563044,0.15375108285963426
27,0.4471,2,65,2,12716,592894,226,107730,5.491996739412353,0.15376293132978602
28,0.4472,0,11,0,12727,592883,226,107730,5.49189484604839,0.15376534549030635
29,0.4473,0,17,0,12744,592866,226,107730,5.4917373744859015,0.153769076614768
