,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec,TP_1,FP_1,Prec_1,TP_10,FP_10,Prec_10,TP_20,FP_20,Prec_20,TP_50,FP_50,Prec_50,TP_100,FP_100,Prec_100,TP_200,FP_200,Prec_200,TP_500,FP_500,Prec_500,TP_1000,FP_1000,Prec_1000,TP_2000,FP_2000,Prec_2000,mProb,Pos_1,Neg_1,mProb_1,Pos_10,Neg_10,mProb_10,Pos_20,Neg_20,mProb_20,Pos_50,Neg_50,mProb_50,Pos_100,Neg_100,mProb_100,Pos_200,Neg_200,mProb_200,Pos_500,Neg_500,mProb_500,Pos_1000,Neg_1000,mProb_1000,Pos_2000,Neg_2000,mProb_2000
0,0.0,2124,75710,2124,75710,529900,2124,105832,4.908481233094965,0.16647266458193075,105832.0,529900.0,0.16647266458193075,,,,,,,,,,,,,,,,,,,,,,,,,0.027288845491687436,2124.0,75710.0,0.027288845491687436,,,,,,,,,,,,,,,,,,,,,,,,
1,0.025,2,4,2,75714,529896,2126,105830,4.908444180962614,0.16647108974621141,105830.0,529896.0,0.16647108974621141,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,2.0,4.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0333,2,27,2,75741,529869,2128,105828,4.908194079069251,0.1664755378741759,105828.0,529869.0,0.1664755378741759,,,,,,,,,,,,,,,,,,,,,,,,,0.06896551724137931,2.0,27.0,0.06896551724137931,,,,,,,,,,,,,,,,,,,,,,,,
3,0.04,0,1,0,75742,529868,2128,105828,4.9081848160361625,0.16647579975334123,105828.0,529868.0,0.16647579975334123,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4,0.05,0,207,0,75949,529661,2128,105828,4.906267368187039,0.1665300264835426,105828.0,529661.0,0.1665300264835426,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,207.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
5,0.0571,0,1,0,75950,529660,2128,105828,4.9062581051539516,0.16653028853416588,105828.0,529660.0,0.16653028853416588,105828.0,529718.3,0.16651501236023245,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,2130.0,76067.0,0.027238896632863153,,,,,,,,,,,,,,,,,,,,,
6,0.06,0,2,0,75952,529658,2128,105828,4.906239579087776,0.1665308126378866,105828.0,529658.0,0.1665308126378866,105827.3,529681.7,0.16652368416497643,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,7.0,366.0,0.01876675603217158,,,,,,,,,,,,,,,,,,,,,
7,0.0667,2,79,2,76031,529579,2130,105826,4.90550779947386,0.16654889401248024,105826.0,529579.0,0.16654889401248024,105826.8,529645.4,0.16653254068391976,,,,,,,,,,,,,,,,,,,,,,0.024691358024691357,2.0,79.0,0.024691358024691357,5.0,363.0,0.01358695652173913,,,,,,,,,,,,,,,,,,,,,
8,0.075,0,30,0,76061,529549,2130,105826,4.905229908481233,0.16655675782018492,105826.0,529549.0,0.16655675782018492,105826.5,529611.7,0.16654097912275342,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,30.0,0.0,3.0,337.0,0.008823529411764706,,,,,,,,,,,,,,,,,,,,,
9,0.08,0,6,0,76067,529543,2130,105826,4.9051743302827076,0.16655833067083853,105826.0,529543.0,0.16655833067083853,105363.1,519946.5,0.16849749308182702,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,0.0,4634.0,96652.0,0.0457516339869281,,,,,,,,,,,,,,,,,,,,,
