,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec,TP_1,FP_1,Prec_1,TP_10,FP_10,Prec_10,TP_20,FP_20,Prec_20,TP_50,FP_50,Prec_50,TP_100,FP_100,Prec_100,TP_200,FP_200,Prec_200,TP_500,FP_500,Prec_500,TP_1000,FP_1000,Prec_1000,TP_2000,FP_2000,Prec_2000,mProb,Pos_1,Neg_1,mProb_1,Pos_10,Neg_10,mProb_10,Pos_20,Neg_20,mProb_20,Pos_50,Neg_50,mProb_50,Pos_100,Neg_100,mProb_100,Pos_200,Neg_200,mProb_200,Pos_500,Neg_500,mProb_500,Pos_1000,Neg_1000,mProb_1000,Pos_2000,Neg_2000,mProb_2000
0,0.1038,2,165,2,165,605445,2,107954,5.608257067694246,0.15132345293447286,107954.0,605445.0,0.15132345293447286,,,,,,,,,,,,,,,,,,,,,,,,,0.011976047904191617,2.0,165.0,0.011976047904191617,,,,,,,,,,,,,,,,,,,,,,,,
1,0.104,14,342,14,507,605103,16,107940,5.6050891103783025,0.1513793698276261,107940.0,605103.0,0.1513793698276261,,,,,,,,,,,,,,,,,,,,,,,,,0.03932584269662921,14.0,342.0,0.03932584269662921,,,,,,,,,,,,,,,,,,,,,,,,
2,0.1046,3,141,3,648,604962,19,107937,5.603783022712957,0.15140573910189242,107937.0,604962.0,0.15140573910189242,,,,,,,,,,,,,,,,,,,,,,,,,0.020833333333333332,3.0,141.0,0.020833333333333332,,,,,,,,,,,,,,,,,,,,,,,,
3,0.1047,20,684,20,1332,604278,39,107917,5.59744710808107,0.15152732046700693,107917.0,604278.0,0.15152732046700693,,,,,,,,,,,,,,,,,,,,,,,,,0.028409090909090908,20.0,684.0,0.028409090909090908,,,,,,,,,,,,,,,,,,,,,,,,
4,0.1049,18,720,18,2052,603558,57,107899,5.590777724258031,0.15165920076687697,107899.0,603558.0,0.15165920076687697,,,,,,,,,,,,,,,,,,,,,,,,,0.024390243902439025,18.0,720.0,0.024390243902439025,,,,,,,,,,,,,,,,,,,,,,,,
5,0.1053,4,137,4,2189,603421,61,107895,5.5895086887250365,0.15168363990125344,107895.0,603421.0,0.15168363990125344,107881.0,603267.0,0.15169978682355853,,,,,,,,,,,,,,,,,,,,,,0.028368794326241134,4.0,137.0,0.028368794326241134,188.0,5219.0,0.03476974292583688,,,,,,,,,,,,,,,,,,,,,
6,0.1054,10,304,10,2493,603117,71,107885,5.58669272666642,0.1517365633289358,107885.0,603117.0,0.1517365633289358,107856.5,602624.1,0.15180780446362646,,,,,,,,,,,,,,,,,,,,,,0.03184713375796178,10.0,304.0,0.03184713375796178,245.0,6429.0,0.0367096194186395,,,,,,,,,,,,,,,,,,,,,
7,0.1056,47,1313,47,3806,601804,118,107838,5.574530364222461,0.15196112969638212,107838.0,601804.0,0.15196112969638212,107827.0,601854.6,0.15193715040660488,,,,,,,,,,,,,,,,,,,,,,0.03455882352941177,47.0,1313.0,0.03455882352941177,295.0,7695.0,0.036921151439299124,,,,,,,,,,,,,,,,,,,,,
8,0.1057,61,1213,61,5019,600591,179,107777,5.563294305087258,0.1521483183881824,107777.0,600591.0,0.1521483183881824,107794.7,601013.7,0.15207875640299975,,,,,,,,,,,,,,,,,,,,,,0.047880690737833596,61.0,1213.0,0.047880690737833596,323.0,8409.0,0.036990380210719195,,,,,,,,,,,,,,,,,,,,,
9,0.1061,9,200,9,5219,600391,188,107768,5.561441698469747,0.15218051313335,107768.0,600391.0,0.15218051313335,107760.5,600163.4,0.15222045759438266,,,,,,,,,,,,,,,,,,,,,,0.0430622009569378,9.0,200.0,0.0430622009569378,342.0,8503.0,0.03866591294516676,,,,,,,,,,,,,,,,,,,,,
