,0
0.17409922,20
0.12692074,17
0.15550579,13
0.20257986,12
0.16781346,12
0.8082205,5
0.18876554,5
0.2601011,5
0.097270295,5
0.2554312,5
0.21785651,5
0.32047904,4
0.101701595,4
0.19596605,4
0.11704708,4
0.4518496,4
0.77781117,4
0.13636248,4
0.040939525,4
0.25707853,4
0.177491,4
0.27552605,4
0.14451294,4
0.17759874,4
0.26713562,4
0.22391663,4
0.26863068,4
0.34815645,4
0.38184643,4
0.07910089,4
0.08520534,4
0.058078658,4
0.2877129,4
0.30828264,4
0.17548709,4
0.01682814,4
0.08218959,4
0.07404331,4
0.21890458,4
0.39111385,4
0.16632578,4
0.32960656,4
0.26867852,4
0.15469186,4
0.36110526,4
0.10400505,4
0.31978524,4
0.2974014,4
0.33782357,4
0.56602794,4
0.078709126,4
0.31819907,4
0.32346773,4
0.20820385,4
0.109445445,4
0.22035414,4
0.6691186,4
0.11412713,4
0.3313434,3
0.20730262,3
0.34811318,3
0.17958874,3
0.8519943,3
0.22285,3
0.08895743,3
0.07869625,3
0.2009124,3
0.14142868,3
0.2610127,3
0.15639177,3
0.1982443,3
0.22669072,3
0.23192757,3
0.33352503,3
0.26716843,3
0.44327578,3
0.13602646,3
0.16619967,3
0.29987586,3
0.14660068,3
0.17112494,3
0.5378177,3
0.13318437,3
0.20836353,3
0.28729224,3
0.3172329,3
0.0874735,3
0.16775782,3
0.25543365,3
0.21225624,3
0.24879615,3
0.2697794,3
0.2244648,3
0.4235453,3
0.17243633,3
0.24411154,3
0.21793695,3
0.23485118,3
0.25188217,3
0.26045915,3
