,0
0.36,11750
0.35,11709
0.33,11697
0.37,11676
0.38,11628
0.34,11577
0.4,11546
0.39,11537
0.32,11529
0.41,11522
0.31,11516
0.3,11505
0.43,11340
0.42,11324
0.29,11310
0.28,11096
0.27,10989
0.45,10898
0.26,10888
0.44,10869
0.46,10783
0.48,10578
0.25,10521
0.47,10498
0.24,10435
0.23,10371
0.49,10160
0.22,10096
0.5,9925
0.51,9827
0.21,9813
0.52,9671
0.2,9627
0.53,9371
0.19,9343
0.54,9303
0.18,8959
0.55,8955
0.56,8815
0.17,8753
0.57,8373
0.16,8328
0.58,8225
0.59,8149
0.15,7920
0.6,7605
0.14,7563
0.61,7381
0.62,7116
0.63,7014
0.13,6996
0.12,6787
0.64,6637
0.65,6296
0.11,6057
0.66,6004
0.67,5752
0.1,5571
0.68,5483
0.69,5143
0.09,5125
0.7,5024
0.71,4719
0.72,4482
0.08,4414
0.73,4306
0.74,4046
0.07,3934
0.75,3879
0.76,3639
0.77,3467
0.78,3365
0.06,3215
0.8,3103
0.79,3060
0.81,2880
0.82,2818
0.05,2682
0.83,2607
0.84,2478
0.85,2397
0.86,2287
0.87,2171
0.04,2113
0.88,2085
0.89,1950
0.9,1752
0.91,1600
0.03,1556
0.92,1548
0.93,1344
0.02,1185
0.94,1148
0.95,927
0.01,821
0.96,757
0.97,572
0.0,535
0.445,408
0.98,380
