,0
0.6948027574596272,20
0.6967939605773993,17
0.6888921920164607,13
0.6936739559203481,12
0.6940983105774265,12
0.2859456099104937,5
0.4674202473138029,5
0.8933278984631777,5
0.5280879027580286,4
0.5226399778939668,4
0.1693318480136742,4
0.4331407786424028,4
0.1883637036130034,4
0.4969243627730545,4
0.5477552921445284,4
0.2265090605670596,4
0.7734368599785527,4
0.2311945856319374,4
0.1025843805146139,4
0.8000003807642408,4
0.4157108450407321,4
0.5378861585774767,4
0.5865044058488987,4
0.5552396734040164,4
0.2166297546490691,4
0.548637929559939,4
0.453632078298216,4
0.140225804079628,4
0.1881797559023234,4
0.4273473463984831,4
0.2563817520562228,4
0.2693360847657843,4
0.5097327010416056,3
0.3255118975289892,3
0.3038693754746864,3
0.4080011585247373,3
0.2772133985060681,3
0.6686959049346787,3
0.6846988610407243,3
0.2834053359944086,3
0.5981840212420221,3
0.5883144765509883,3
0.63060977283749,3
0.5521786319931987,3
0.1659579198133022,3
0.2318304739312902,3
0.3097556337803328,3
0.2918895587488508,3
0.4925789578197993,3
0.5880085402838032,3
0.2688719807393945,3
0.3114757019725767,3
0.5350315127228078,3
0.4637630494901144,3
0.3474093615086525,3
0.7342109037311005,3
0.5364827734708496,3
0.4452139681440691,3
0.463000485418219,3
0.8124953389983722,3
0.5750704253503037,3
0.3942349867756319,3
0.5167462461226389,3
0.4038534390719431,3
0.5801483507741628,3
0.3655270353015621,3
0.1945367961731678,3
0.3286497779438566,3
0.6325284985522439,3
0.729521177653964,3
0.2693963496812404,3
0.3236857697587856,3
0.6883599839667149,3
0.2883180176418261,3
0.1847964210383748,3
0.2677316545692916,3
0.7756250146609839,3
0.5799089082986822,3
0.5241636267279849,3
0.8786439931269362,3
0.5457833942515926,3
0.4547031689937322,3
0.6322674158702982,3
0.6593004664319755,3
0.5001941645516751,3
0.6973673060269667,3
0.4640730753813115,3
0.6506898689242346,3
0.4315562035869015,3
0.5161601103500391,3
0.3561032463451021,3
0.6227924857571117,3
0.3766450006294637,3
0.2001743249269652,3
0.3111035367770332,3
0.2081665109478575,3
0.6432133527249633,3
0.5107626496610822,3
0.4002874297698803,3
0.6876448335130118,3
