,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec
0,0.454,7,279,7,279,605331,7,107949,5.607201081922264,0.15134168909825033
1,0.4543,17,394,17,673,604937,24,107932,5.603551446885768,0.15140509686913023
2,0.4546,9,187,9,860,604750,33,107923,5.601819259698396,0.15143410792888182
3,0.455,3,78,3,938,604672,36,107920,5.601096743117567,0.15144711139052922
4,0.4563,0,33,0,971,604639,36,107920,5.600791063025677,0.15145412520226395
5,0.4564,12,367,12,1338,604272,48,107908,5.597391529882545,0.15151787469459968
6,0.4566,2,20,2,1358,604252,50,107906,5.597206269220794,0.15151974702243043
7,0.4567,0,16,0,1374,604236,50,107906,5.597058060691393,0.1515231512816264
8,0.4568,5,221,5,1595,604015,55,107901,5.595010930379043,0.15156422948774856
9,0.4578,0,4,0,1599,604011,55,107901,5.594973878246693,0.15156508107743655
10,0.4579,10,426,10,2025,603585,65,107891,5.591027826151395,0.15164390647049233
11,0.4581,0,6,0,2031,603579,65,107891,5.59097224795287,0.15164518532053353
12,0.4582,0,3,0,2034,603576,65,107891,5.590944458853607,0.15164582475364283
13,0.4583,1,12,1,2046,603564,66,107890,5.590833302456557,0.15164719012051375
14,0.4584,6,163,6,2209,603401,72,107884,5.589323428063285,0.15167478577504095
15,0.4587,5,82,5,2291,603319,77,107879,5.5885638593501055,0.1516863095790483
16,0.4593,0,18,0,2309,603301,77,107879,5.58839712475453,0.1516901487668382
17,0.4594,0,1,0,2310,603300,77,107879,5.588387861721442,0.151690362060747
18,0.4595,1,55,1,2365,603245,78,107878,5.587878394901627,0.1517009012505572
19,0.4596,3,40,3,2405,603205,81,107875,5.587507873578124,0.1517058558811948
20,0.4598,4,69,4,2474,603136,85,107871,5.586868724295083,0.1517158058922064
21,0.4599,2,180,2,2654,602956,87,107869,5.585201378339323,0.15175183765343087
22,0.4604,1,129,1,2783,602827,88,107868,5.584006447071029,0.15177818895588122
23,0.4605,2,83,2,2866,602744,90,107866,5.583237615324762,0.15179352950282152
24,0.4606,0,18,0,2884,602726,90,107866,5.583070880729186,0.15179737458344592
25,0.4611,3,45,3,2929,602681,93,107863,5.582654044240246,0.15180340696705621
26,0.4614,5,125,5,3054,602556,98,107858,5.581496165104301,0.15182414760970364
27,0.4616,1,19,1,3073,602537,99,107857,5.5813201674756385,0.15182701430473794
28,0.4618,13,229,13,3302,602308,112,107844,5.5791989328985885,0.15186044677759128
29,0.462,24,494,24,3796,601814,136,107820,5.574622994553336,0.15193747762931314
30,0.4622,3,17,3,3813,601797,139,107817,5.574465522990848,0.15193753223583525
31,0.4624,3,163,3,3976,601634,142,107814,5.572955648597577,0.15196885465883334
32,0.4626,7,126,7,4102,601508,149,107807,5.571788506428545,0.15198748087944003
33,0.4627,43,1235,43,5337,600273,192,107764,5.560348660565415,0.15220108553649034
34,0.4628,1,38,1,5375,600235,193,107763,5.559996665308089,0.152208057084907
35,0.4629,28,816,28,6191,599419,221,107735,5.552438030308644,0.15235012458389544
36,0.463,0,4,0,6195,599415,221,107735,5.552400978176294,0.1523509863536732
37,0.4631,3,120,3,6315,599295,224,107732,5.551289414205788,0.15237324741487948
38,0.4633,132,3047,132,9362,596248,356,107600,5.52306495238801,0.15287391595912753
39,0.4634,2,104,2,9466,596144,358,107598,5.5221015969469045,0.15289410039474693
40,0.4635,354,8441,354,17907,587703,712,107244,5.4439123346548595,0.15431968193257903
41,0.4636,1,47,1,17954,587656,713,107243,5.443476972099744,0.15432890247359687
42,0.4637,2,22,2,17976,587634,715,107241,5.443273185371818,0.1543313545601727
43,0.4638,28,595,28,18571,587039,743,107213,5.437761680684724,0.15442951550733738
44,0.4639,146,3026,146,21597,584013,889,107067,5.409731742561784,0.15492707067199166
45,0.464,2,91,2,21688,583922,891,107065,5.408888806550817,0.15494502790935286
46,0.4641,18,585,18,22273,583337,909,107047,5.403469932194597,0.15505428862777818
47,0.4642,14,506,14,22779,582831,923,107033,5.398782837452296,0.15515087031646818
48,0.4643,182,4174,182,26953,578657,1105,106851,5.360118937344844,0.15587126627260367
49,0.4644,8,207,8,27160,578450,1113,106843,5.358201489495721,0.15590849461471223
50,0.4645,2,66,2,27226,578384,1115,106841,5.357590129311942,0.1559210478310044
51,0.4646,4,44,4,27270,578340,1119,106837,5.35718255585609,0.15592613295542612
52,0.4647,1,15,1,27285,578325,1120,106836,5.357043610359776,0.1559283146588904
53,0.4649,0,7,0,27292,578318,1120,106836,5.356978769128164,0.15592990772877338
54,0.465,17,397,17,27689,577921,1137,106819,5.3533013449924045,0.15599935742033472
55,0.4651,9,400,9,28089,577521,1146,106810,5.349596131757383,0.15607944108918054
56,0.4652,0,21,0,28110,577500,1146,106810,5.349401608062544,0.1560842308310561
57,0.4653,2,62,2,28172,577438,1148,106808,5.3488273000111155,0.1560959070275895
58,0.4654,28,264,28,28436,577174,1176,106780,5.3463818592760015,0.1561216105176664
59,0.4655,0,21,0,28457,577153,1176,106780,5.346187335581162,0.15612640419456292
60,0.4656,8,136,8,28593,577017,1184,106772,5.344927563081256,0.15614758353819672
61,0.4657,1,28,1,28621,576989,1185,106771,5.344668198154804,0.15615274365274365
62,0.4658,6,335,6,28956,576654,1191,106765,5.341565082070473,0.15622187852547267
63,0.4659,23,391,23,29347,576263,1214,106742,5.337943236133239,0.15628289690412223
64,0.4661,0,4,0,29351,576259,1214,106742,5.3379061840008895,0.15628381217597045
65,0.4662,0,4,0,29355,576255,1214,106742,5.337869131868539,0.15628472745853936
66,0.4663,7,166,7,29521,576089,1221,106735,5.336331468376005,0.15631407214743476
