,0
0.0,29981
0.1,7013
0.2,3829
0.05,2495
0.3,2340
0.15,1771
0.4,1694
1.0,1678
0.25,1412
0.5,1346
0.6,1287
0.0666666666666666,1278
0.35,1263
0.9,1212
0.0333333333333333,1208
0.7,1148
0.45,1124
0.1666666666666666,1118
0.8,1085
0.55,948
0.2666666666666666,894
0.075,888
0.1333333333333333,840
0.3333333333333333,836
0.5666666666666667,793
0.65,790
0.3666666666666666,778
0.75,740
0.2333333333333333,717
0.175,676
0.85,653
0.2833333333333333,650
0.025,636
0.275,630
0.425,603
0.3166666666666666,593
0.3833333333333333,590
0.4666666666666666,586
0.1833333333333333,567
0.125,563
0.375,560
0.225,557
0.5333333333333333,550
0.4166666666666666,544
0.325,535
0.06,529
0.4333333333333333,512
0.95,507
0.6833333333333333,503
0.2166666666666666,499
0.475,487
0.1166666666666666,470
0.575,469
0.0833333333333333,459
0.5833333333333333,456
0.6333333333333333,454
0.08,447
0.4833333333333333,445
0.3416666666666667,445
0.5166666666666666,435
0.3083333333333333,425
0.04,414
0.675,390
0.625,382
0.525,379
0.7333333333333333,378
0.18,365
0.1399999999999999,363
0.5583333333333333,358
0.4583333333333333,353
0.6666666666666666,341
0.02,340
0.6666666666666667,334
0.775,332
0.725,331
0.3916666666666666,325
0.6916666666666667,324
0.4416666666666666,313
0.3583333333333333,313
0.2583333333333333,311
0.7666666666666667,310
0.6166666666666666,309
0.6166666666666667,305
0.2416666666666666,303
0.36,300
0.5083333333333333,299
0.38,297
0.7166666666666666,295
0.7166666666666667,292
0.825,290
0.875,286
0.24,276
0.7833333333333333,276
0.1916666666666666,274
0.2799999999999999,272
0.4333333333333334,270
0.2916666666666666,269
0.3399999999999999,267
0.4083333333333333,266
0.5166666666666667,263
