Index,Filename,Roll,Min/Max,Min,Max,Diff,y_proba,Neg,Pos,mprob,TN,FP,FN,TP,FP/P
696109,AdaBoost_Hard_Run_0,mProb_2000,Max,0.5002212217699441,0.5009413286055528,0.000720106835608747,0.5009413286055528,989.0,1029.0,0.5099108027750248,601622,3988,102518,5438,0.0369409759531661
1266,AdaBoost_Hard_Run_0_Round_5,mProb_1,Min,0.49943,0.50499,0.005560000000000065,0.49943,109.0,111.0,0.5045454545454545,590307,15303,92704,15252,0.14175219533884176
1805,AdaBoost_Hard_Run_0_Round_5,mProb_1,Max,0.49943,0.50499,0.005560000000000065,0.50499,1.0,1.0,0.5,605602,8,107919,37,7.410426470043351e-05
1329,AdaBoost_Hard_Run_0_Round_5,mProb_10,Min,0.50006,0.50155,0.0014900000000001024,0.50006,772.0,746.0,0.4914361001317523,596641,8969,97742,10214,0.08308014376227352
1478,AdaBoost_Hard_Run_0_Round_5,mProb_10,Max,0.50006,0.50155,0.0014900000000001024,0.50155,233.0,238.0,0.505307855626327,603392,2218,104558,3398,0.02054540738819519
1354,AdaBoost_Hard_Run_0_Round_5,mProb_20,Min,0.50031,0.50095,0.0006399999999999739,0.50031,1256.0,1210.0,0.4906731549067315,598389,7221,99424,8532,0.0668883619252288
1418,AdaBoost_Hard_Run_0_Round_5,mProb_20,Max,0.50031,0.50095,0.0006399999999999739,0.50095,786.0,814.0,0.50875,601675,3935,102582,5374,0.036450035199525735
1368,AdaBoost_Hard_Run_0_Round_5,mProb_50,Min,0.50045,0.50092,0.00047000000000008146,0.50045,2908.0,2818.0,0.4921411107230178,599270,6340,100217,7739,0.058727629775093555
1415,AdaBoost_Hard_Run_0_Round_5,mProb_50,Max,0.50045,0.50092,0.00047000000000008146,0.50092,1988.0,2055.0,0.5082859262923571,601540,4070,102442,5514,0.03770054466634555
1375,AdaBoost_Hard_Run_0_Round_5,mProb_100,Min,0.50052,0.50091,0.00039000000000000146,0.50052,5626.0,5419.0,0.4906292440018108,599693,5917,100604,7352,0.054809366779058136
1414,AdaBoost_Hard_Run_0_Round_5,mProb_100,Max,0.50052,0.50091,0.00039000000000000146,0.50091,4072.0,4230.0,0.5095157793302819,601503,4107,102386,5570,0.03804327689058505
1394,AdaBoost_Hard_Run_0_Round_5,mProb_200,Min,0.50071,0.50113,0.00041999999999997595,0.50071,10278.0,9875.0,0.4900014886121173,600642,4968,101539,6417,0.04601874837896921
1436,AdaBoost_Hard_Run_0_Round_5,mProb_200,Max,0.50071,0.50113,0.00041999999999997595,0.50113,7304.0,7581.0,0.5093046691299966,602291,3319,103273,4683,0.030744006817592352
1499,AdaBoost_Hard_Run_0_Round_5,mProb_500,Min,0.50176,0.50215,0.00039000000000000146,0.50176,17649.0,16976.0,0.4902815884476534,603835,1775,105081,2875,0.016441883730408686
1538,AdaBoost_Hard_Run_0_Round_5,mProb_500,Max,0.50176,0.50215,0.00039000000000000146,0.50215,12803.0,13317.0,0.5098392036753445,604436,1174,105850,2106,0.010874800844788618
5667,AdaBoost_Hard_Run_1,mProb_1,Min,0.4893384367980526,0.5068702384700294,0.01753180167197682,0.4893384367980526,1.0,1.0,0.5,5699,599911,51,107905,5.556995442587721
705651,AdaBoost_Hard_Run_1,mProb_1,Max,0.4893384367980526,0.5068702384700294,0.01753180167197682,0.5068702384700294,1.0,1.0,0.5,605610,0,107956,0,0.0
126667,AdaBoost_Hard_Run_1,mProb_10,Min,0.4925586270018151,0.504998256991011,0.0124396299891959,0.4925586270018151,5.0,5.0,0.5,124667,480943,3590,104366,4.454990922227574
705604,AdaBoost_Hard_Run_1,mProb_10,Max,0.4925586270018151,0.504998256991011,0.0124396299891959,0.504998256991011,5.0,5.0,0.5,605601,9,107917,39,8.33672977879877e-05
398906,AdaBoost_Hard_Run_1,mProb_20,Min,0.4951971568976607,0.5042082836765461,0.009011126778885437,0.4951971568976607,10.0,10.0,0.5,376342,229268,27323,80633,2.1237170699173737
705428,AdaBoost_Hard_Run_1,mProb_20,Max,0.4951971568976607,0.5042082836765461,0.009011126778885437,0.5042082836765461,10.0,10.0,0.5,605555,55,107787,169,0.0005094668198154803
597329,AdaBoost_Hard_Run_1,mProb_50,Min,0.4974321439909269,0.5029415226137746,0.0055093786228476715,0.4974321439909269,26.0,25.0,0.49019607843137253,538212,67398,65960,41996,0.6243099040349772
704192,AdaBoost_Hard_Run_1,mProb_50,Max,0.4974321439909269,0.5029415226137746,0.0055093786228476715,0.5029415226137746,25.0,25.0,0.5,605135,475,106961,995,0.00439994071658824
628736,AdaBoost_Hard_Run_1,mProb_100,Min,0.4980188247555599,0.5029300816625683,0.004911256907008332,0.4980188247555599,50.0,50.0,0.5,560687,44923,75222,32734,0.4161232353921968
704170,AdaBoost_Hard_Run_1,mProb_100,Max,0.4980188247555599,0.5029300816625683,0.004911256907008332,0.5029300816625683,50.0,50.0,0.5,605123,487,106951,1005,0.00451109711363889
668932,AdaBoost_Hard_Run_1,mProb_200,Min,0.4991625238767483,0.5019196974631656,0.0027571735864172497,0.4991625238767483,102.0,99.0,0.4925373134328358,586579,19031,89932,18024,0.17628478268924377
701592,AdaBoost_Hard_Run_1,mProb_200,Max,0.4991625238767483,0.5019196974631656,0.0027571735864172497,0.5019196974631656,100.0,104.0,0.5098039215686274,604084,1526,105389,2567,0.014135388491607693
685072,AdaBoost_Hard_Run_1,mProb_500,Min,0.4999559698934525,0.5013088057454407,0.0013528358519881989,0.4999559698934525,256.0,247.0,0.49105367793240556,595790,9820,97012,10944,0.09096298491978214
698749,AdaBoost_Hard_Run_1,mProb_500,Max,0.4999559698934525,0.5013088057454407,0.0013528358519881989,0.5013088057454407,247.0,256.0,0.5089463220675944,602770,2840,103832,4124,0.026307013968653897
686399,AdaBoost_Hard_Run_1,mProb_1000,Min,0.500044423399003,0.5009466958279244,0.0009022724289213802,0.500044423399003,512.0,493.0,0.490547263681592,596482,9128,97654,10302,0.08455296602319463
696338,AdaBoost_Hard_Run_1,mProb_1000,Max,0.500044423399003,0.5009466958279244,0.0009022724289213802,0.5009466958279244,492.0,512.0,0.5099601593625498,601640,3970,102533,5423,0.03677424135759013
689308,AdaBoost_Hard_Run_1,mProb_2000,Min,0.5002468560067443,0.5009801268796409,0.0007332708728965409,0.5002468560067443,1029.0,990.0,0.4903417533432392,598017,7593,99050,8906,0.07033421023379896
696603,AdaBoost_Hard_Run_1,mProb_2000,Max,0.5002468560067443,0.5009801268796409,0.0007332708728965409,0.5009801268796409,987.0,1027.0,0.5099304865938431,601771,3839,102667,5289,0.03556078402312053
1284,AdaBoost_Hard_Run_1_Round_5,mProb_1,Min,0.49965,0.50687,0.00722000000000006,0.49965,99.0,100.0,0.5025125628140703,592889,12721,94721,13235,0.11783504390677683
1841,AdaBoost_Hard_Run_1_Round_5,mProb_1,Max,0.49965,0.50687,0.00722000000000006,0.50687,1.0,1.0,0.5,605610,0,107956,0,0.0
1342,AdaBoost_Hard_Run_1_Round_5,mProb_10,Min,0.50023,0.50096,0.0007300000000000084,0.50023,688.0,666.0,0.4918759231905465,597931,7679,98975,8981,0.07113083107932862
1415,AdaBoost_Hard_Run_1_Round_5,mProb_10,Max,0.50023,0.50096,0.0007300000000000084,0.50096,381.0,394.0,0.5083870967741936,601717,3893,102601,5355,0.036060987809848455
1372,AdaBoost_Hard_Run_1_Round_5,mProb_20,Min,0.50053,0.50096,0.00042999999999993044,0.50053,1109.0,1071.0,0.49128440366972476,599797,5813,100670,7286,0.0538460113379525
1415,AdaBoost_Hard_Run_1_Round_5,mProb_20,Max,0.50053,0.50096,0.00042999999999993044,0.50096,770.0,793.0,0.5073576455534229,601717,3893,102601,5355,0.036060987809848455
1368,AdaBoost_Hard_Run_1_Round_5,mProb_50,Min,0.50049,0.50087,0.00038000000000004697,0.50049,2817.0,2720.0,0.4912407440852447,599584,6026,100466,7490,0.05581903738560154
1406,AdaBoost_Hard_Run_1_Round_5,mProb_50,Max,0.50049,0.50087,0.00038000000000004697,0.50087,2023.0,2098.0,0.5090997330744965,601370,4240,102265,5691,0.03927526029122976
1377,AdaBoost_Hard_Run_1_Round_5,mProb_100,Min,0.50058,0.50093,0.00034999999999996145,0.50058,5394.0,5192.0,0.49045909692046097,600063,5547,100949,7007,0.051382044536663084
1412,AdaBoost_Hard_Run_1_Round_5,mProb_100,Max,0.50058,0.50093,0.00034999999999996145,0.50093,3937.0,4089.0,0.5094692250186893,601594,4016,102489,5467,0.03720034087961762
1394,AdaBoost_Hard_Run_1_Round_5,mProb_200,Min,0.50075,0.50114,0.00039000000000000146,0.50075,9913.0,9538.0,0.4903603927818621,600839,4771,101771,6185,0.044193930860721035
1433,AdaBoost_Hard_Run_1_Round_5,mProb_200,Max,0.50075,0.50114,0.00039000000000000146,0.50114,7184.0,7468.0,0.5096915096915097,602327,3283,103314,4642,0.0304105376264404
1497,AdaBoost_Hard_Run_1_Round_5,mProb_500,Min,0.50178,0.50217,0.00039000000000000146,0.50178,17286.0,16654.0,0.4906894519740719,603851,1759,105114,2842,0.01629367520100782
1536,AdaBoost_Hard_Run_1_Round_5,mProb_500,Max,0.50178,0.50217,0.00039000000000000146,0.50217,12597.0,13091.0,0.5096153846153846,604447,1163,105861,2095,0.010772907480825522
96,AdaBoost_Medium_Run_0,mProb_1,Min,0.4899095470736583,0.5017909498118741,0.011881402738215807,0.4899095470736583,1.0,1.0,0.5,100,605510,3,107953,5.608859164844937
640690,AdaBoost_Medium_Run_0,mProb_1,Max,0.4899095470736583,0.5017909498118741,0.011881402738215807,0.5017909498118741,1.0,1.0,0.5,605475,135,107789,167,0.0012505094668198156
98687,AdaBoost_Medium_Run_0,mProb_10,Min,0.4933424689267673,0.5026059747878886,0.00926350586112129,0.4933424689267673,5.0,5.0,0.5,108022,497588,5307,102649,4.609174107969913
640968,AdaBoost_Medium_Run_0,mProb_10,Max,0.4933424689267673,0.5026059747878886,0.00926350586112129,0.5026059747878886,5.0,5.0,0.5,605605,5,107939,17,4.6315165437770945e-05
344029,AdaBoost_Medium_Run_0,mProb_20,Min,0.4953614577608481,0.5024512360134064,0.007089778252558243,0.4953614577608481,11.0,11.0,0.5,356217,249393,32670,75286,2.310135610804402
640948,AdaBoost_Medium_Run_0,mProb_20,Max,0.4953614577608481,0.5024512360134064,0.007089778252558243,0.5024512360134064,10.0,10.0,0.5,605593,17,107930,26,0.00015747156248842122
507297,AdaBoost_Medium_Run_0,mProb_50,Min,0.4966680599278574,0.5024176935946498,0.005749633666792431,0.4966680599278574,27.0,26.0,0.49056603773584906,507118,98492,63732,44224,0.9123346548593871
640944,AdaBoost_Medium_Run_0,mProb_50,Max,0.4966680599278574,0.5024176935946498,0.005749633666792431,0.5024176935946498,25.0,26.0,0.5098039215686274,605590,20,107929,27,0.00018526066175108378
605778,AdaBoost_Medium_Run_0,mProb_100,Min,0.4985265120670032,0.5019951549183618,0.003468642851358561,0.4985265120670032,53.0,51.0,0.49038461538461536,584971,20639,92144,15812,0.1911797398940309
640807,AdaBoost_Medium_Run_0,mProb_100,Max,0.4985265120670032,0.5019951549183618,0.003468642851358561,0.5019951549183618,50.0,51.0,0.504950495049505,605534,76,107847,109,0.0007039905146541183
617371,AdaBoost_Medium_Run_0,mProb_200,Min,0.4990524830064057,0.5018701049509983,0.002817621944592563,0.4990524830064057,104.0,100.0,0.49019607843137253,592458,13152,96723,11233,0.1218274111675127
640744,AdaBoost_Medium_Run_0,mProb_200,Max,0.4990524830064057,0.5018701049509983,0.002817621944592563,0.5018701049509983,99.0,103.0,0.5099009900990099,605503,107,107815,141,0.0009911445403682983
628295,AdaBoost_Medium_Run_0,mProb_500,Min,0.4997199667555587,0.5012844095793885,0.0015644428238297814,0.4997199667555587,264.0,254.0,0.49034749034749037,598992,6618,101492,6464,0.06130275297343362
639975,AdaBoost_Medium_Run_0,mProb_500,Max,0.4997199667555587,0.5012844095793885,0.0015644428238297814,0.5012844095793885,252.0,261.0,0.5087719298245614,605150,460,107371,585,0.004260995220274927
628906,AdaBoost_Medium_Run_0,mProb_1000,Min,0.4997650650125533,0.5009219489369829,0.0011568839244296414,0.4997650650125533,526.0,506.0,0.4903100775193798,599307,6303,101809,6147,0.058384897550854055
638746,AdaBoost_Medium_Run_0,mProb_1000,Max,0.4997650650125533,0.5009219489369829,0.0011568839244296414,0.5009219489369829,506.0,526.0,0.5096899224806202,604548,1062,106701,1255,0.009837341138982549
633164,AdaBoost_Medium_Run_0,mProb_2000,Min,0.5001146117237075,0.5008452924073462,0.0007306806836386848,0.5001146117237075,1056.0,1016.0,0.49034749034749037,601666,3944,103852,4104,0.03653340249731372
638409,AdaBoost_Medium_Run_0,mProb_2000,Max,0.5001146117237075,0.5008452924073462,0.0007306806836386848,0.5008452924073462,1009.0,1050.0,0.5099562894609033,604383,1227,106520,1436,0.011365741598428989
7,AdaBoost_Medium_Run_0_Round_5,mProb_1,Min,0.48915,0.50277,0.013620000000000076,0.48915,1.0,1.0,0.5,9,605601,1,107955,5.6097021008559045
1319,AdaBoost_Medium_Run_0_Round_5,mProb_1,Max,0.48915,0.50277,0.013620000000000076,0.50277,1.0,1.0,0.5,605609,1,107951,5,9.263033087554189e-06
1071,AdaBoost_Medium_Run_0_Round_5,mProb_10,Min,0.50014,0.50256,0.0024199999999999777,0.50014,534.0,527.0,0.49670122525918947,601836,3774,103998,3958,0.034958686872429506
1307,AdaBoost_Medium_Run_0_Round_5,mProb_10,Max,0.50014,0.50256,0.0024199999999999777,0.50256,9.0,9.0,0.5,605602,8,107937,19,7.410426470043351e-05
1070,AdaBoost_Medium_Run_0_Round_5,mProb_20,Min,0.50013,0.50253,0.0024000000000000687,0.50013,1099.0,1060.0,0.4909680407596109,601782,3828,103959,3997,0.03545889065915744
1306,AdaBoost_Medium_Run_0_Round_5,mProb_20,Max,0.50013,0.50253,0.0024000000000000687,0.50253,19.0,19.0,0.5,605601,9,107937,19,8.33672977879877e-05
1082,AdaBoost_Medium_Run_0_Round_5,mProb_50,Min,0.50025,0.50087,0.0006200000000000649,0.50025,2382.0,2293.0,0.4904812834224599,602383,3227,104556,3400,0.029891807773537366
1144,AdaBoost_Medium_Run_0_Round_5,mProb_50,Max,0.50025,0.50087,0.0006200000000000649,0.50087,1173.0,1215.0,0.5087939698492462,604460,1150,106583,1373,0.010652488050687317
1102,AdaBoost_Medium_Run_0_Round_5,mProb_100,Min,0.50045,0.50104,0.0005900000000000905,0.50045,3983.0,3839.0,0.490795193045257,603207,2403,105369,2587,0.022259068509392715
1161,AdaBoost_Medium_Run_0_Round_5,mProb_100,Max,0.50045,0.50104,0.0005900000000000905,0.50104,1885.0,1956.0,0.5092423847956261,604792,818,106955,1001,0.007577161065619327
1126,AdaBoost_Medium_Run_0_Round_5,mProb_200,Min,0.50069,0.50123,0.0005399999999999849,0.50069,6706.0,6462.0,0.49073511543134873,603970,1640,106110,1846,0.01519137426358887
1180,AdaBoost_Medium_Run_0_Round_5,mProb_200,Max,0.50069,0.50123,0.0005399999999999849,0.50123,3342.0,3469.0,0.5093231537219204,605087,523,107303,653,0.004844566304790841
1297,AdaBoost_Medium_Run_1,mProb_1,Min,0.4907643889479935,0.502904268230306,0.012139879282312471,0.4907643889479935,1.0,1.0,0.5,1371,604239,28,107928,5.5970858497906555
638004,AdaBoost_Medium_Run_1,mProb_1,Max,0.4907643889479935,0.502904268230306,0.012139879282312471,0.502904268230306,1.0,1.0,0.5,605609,1,107953,3,9.263033087554189e-06
29423,AdaBoost_Medium_Run_1,mProb_10,Min,0.4922314641273859,0.5025759886947737,0.010344524567387825,0.4922314641273859,6.0,6.0,0.5,33508,572102,1125,106831,5.2993997554559265
637986,AdaBoost_Medium_Run_1,mProb_10,Max,0.4922314641273859,0.5025759886947737,0.010344524567387825,0.5025759886947737,5.0,5.0,0.5,605604,6,107939,17,5.5578198525325135e-05
382915,AdaBoost_Medium_Run_1,mProb_20,Min,0.4956452195141492,0.5025631040089734,0.006917884494824222,0.4956452195141492,12.0,12.0,0.5,395457,210153,39291,68665,1.9466541924487755
637983,AdaBoost_Medium_Run_1,mProb_20,Max,0.4956452195141492,0.5025631040089734,0.006917884494824222,0.5025631040089734,10.0,10.0,0.5,605604,6,107936,20,5.5578198525325135e-05
564255,AdaBoost_Medium_Run_1,mProb_50,Min,0.49748622145831,0.5024514077157287,0.004965186257418708,0.49748622145831,26.0,26.0,0.5,556803,48807,79334,28622,0.4521008559042573
637966,AdaBoost_Medium_Run_1,mProb_50,Max,0.49748622145831,0.5024514077157287,0.004965186257418708,0.5024514077157287,25.0,25.0,0.5,605594,16,107929,27,0.00014820852940086702
594163,AdaBoost_Medium_Run_1,mProb_100,Min,0.4982152659698877,0.5018345071044241,0.003619241134536433,0.4982152659698877,52.0,51.0,0.49514563106796117,578974,26636,88978,18978,0.24673014932009338
637747,AdaBoost_Medium_Run_1,mProb_100,Max,0.4982152659698877,0.5018345071044241,0.003619241134536433,0.5018345071044241,50.0,51.0,0.504950495049505,605503,107,107797,159,0.0009911445403682983
615983,AdaBoost_Medium_Run_1,mProb_200,Min,0.4991395738836451,0.501403494022929,0.002263920139283948,0.4991395738836451,108.0,104.0,0.49056603773584906,593405,12205,97384,10572,0.11305531883359887
637219,AdaBoost_Medium_Run_1,mProb_200,Max,0.4991395738836451,0.501403494022929,0.002263920139283948,0.501403494022929,100.0,104.0,0.5098039215686274,605267,343,107489,467,0.0031772203490310867
627232,AdaBoost_Medium_Run_1,mProb_500,Min,0.4998666540689664,0.5010849767003878,0.0012183226314213536,0.4998666540689664,262.0,252.0,0.490272373540856,600044,5566,102420,5536,0.05155804216532661
636386,AdaBoost_Medium_Run_1,mProb_500,Max,0.4998666540689664,0.5010849767003878,0.0012183226314213536,0.5010849767003878,254.0,263.0,0.5087040618955513,604861,749,107037,919,0.006938011782578087
629846,AdaBoost_Medium_Run_1,mProb_1000,Min,0.5000895099051885,0.5009378193933192,0.0008483094881306386,0.5000895099051885,525.0,506.0,0.49078564500484967,601484,4126,103692,4264,0.038219274519248586
635818,AdaBoost_Medium_Run_1,mProb_1000,Max,0.5000895099051885,0.5009378193933192,0.0008483094881306386,0.5009378193933192,501.0,520.0,0.5093046033300686,604581,1029,106739,1217,0.00953166104709326
630023,AdaBoost_Medium_Run_1,mProb_2000,Min,0.5001048236847615,0.500909531738498,0.000804708053736447,0.5001048236847615,1054.0,1014.0,0.49032882011605416,601579,4031,103777,4179,0.03733928637593093
635701,AdaBoost_Medium_Run_1,mProb_2000,Max,0.5001048236847615,0.500909531738498,0.000804708053736447,0.500909531738498,1006.0,1047.0,0.509985387238188,604519,1091,106679,1277,0.01010596909852162
1020,AdaBoost_Medium_Run_1_Round_5,mProb_1,Min,0.4997,0.5029,0.003200000000000036,0.4997,77.0,76.0,0.49673202614379086,598798,6812,101388,6568,0.06309978139241913
1315,AdaBoost_Medium_Run_1_Round_5,mProb_1,Max,0.4997,0.5029,0.003200000000000036,0.5029,1.0,1.0,0.5,605609,1,107953,3,9.263033087554189e-06
1059,AdaBoost_Medium_Run_1_Round_5,mProb_10,Min,0.50009,0.50256,0.0024699999999999722,0.50009,566.0,545.0,0.49054905490549056,601513,4097,103729,4227,0.03795064655970951
1299,AdaBoost_Medium_Run_1_Round_5,mProb_10,Max,0.50009,0.50256,0.0024699999999999722,0.50256,10.0,10.0,0.5,605604,6,107937,19,5.5578198525325135e-05
1066,AdaBoost_Medium_Run_1_Round_5,mProb_20,Min,0.50016,0.50184,0.0016799999999999038,0.50016,1056.0,1026.0,0.49279538904899134,601897,3713,104119,3837,0.034393641854088705
1234,AdaBoost_Medium_Run_1_Round_5,mProb_20,Max,0.50016,0.50184,0.0016799999999999038,0.50184,70.0,68.0,0.4927536231884058,605504,106,107803,153,0.000981881507280744
1080,AdaBoost_Medium_Run_1_Round_5,mProb_50,Min,0.5003,0.50096,0.0006599999999999939,0.5003,2270.0,2182.0,0.49011680143755615,602591,3019,104737,3219,0.027965096891326095
1146,AdaBoost_Medium_Run_1_Round_5,mProb_50,Max,0.5003,0.50096,0.0006599999999999939,0.50096,1080.0,1118.0,0.5086442220200182,604631,979,106807,1149,0.00906850939271555
1096,AdaBoost_Medium_Run_1_Round_5,mProb_100,Min,0.50046,0.50099,0.0005300000000000304,0.50046,3959.0,3822.0,0.4911965043053592,603234,2376,105384,2572,0.022008966616028754
1149,AdaBoost_Medium_Run_1_Round_5,mProb_100,Max,0.50046,0.50099,0.0005300000000000304,0.50099,2032.0,2105.0,0.5088228184674886,604689,921,106862,1094,0.008531253473637408
1124,AdaBoost_Medium_Run_1_Round_5,mProb_200,Min,0.50074,0.5012,0.00046000000000001595,0.50074,6421.0,6173.0,0.4901540416071145,604094,1516,106233,1723,0.01404275816073215
1170,AdaBoost_Medium_Run_1_Round_5,mProb_200,Max,0.50074,0.5012,0.00046000000000001595,0.5012,3509.0,3635.0,0.5088185890257558,605048,562,107241,715,0.005205824595205454
151,AdaBoost_Easy_Run_0,mProb_1,Min,0.49218099419834,0.4994277907053173,0.007246796506977293,0.49218099419834,2.0,2.0,0.5,325,605285,9,107947,5.606774982400237
144925,AdaBoost_Easy_Run_0,mProb_1,Max,0.49218099419834,0.4994277907053173,0.007246796506977293,0.4994277907053173,3.0,3.0,0.5,605599,11,107944,12,0.00010189336396309608
81669,AdaBoost_Easy_Run_0,mProb_10,Min,0.4959230605725547,0.4996921491862419,0.003769088613687188,0.4959230605725547,7.0,7.0,0.5,403855,201755,48207,59749,1.8688632405794954
144944,AdaBoost_Easy_Run_0,mProb_10,Max,0.4959230605725547,0.4996921491862419,0.003769088613687188,0.4996921491862419,5.0,5.0,0.5,605608,2,107954,2,1.8526066175108377e-05
126158,AdaBoost_Easy_Run_0,mProb_20,Min,0.4973270098035676,0.4995102968454358,0.0021832870418682093,0.4973270098035676,27.0,27.0,0.5,561483,44127,89819,18137,0.40874986105450367
144936,AdaBoost_Easy_Run_0,mProb_20,Max,0.4973270098035676,0.4995102968454358,0.0021832870418682093,0.4995102968454358,10.0,10.0,0.5,605604,6,107950,6,5.5578198525325135e-05
62,AdaBoost_Easy_Run_0_Round_6,mProb_1,Min,0.492063,0.499421,0.007358000000000031,0.492063,1.0,1.0,0.5,134,605476,2,107954,5.60854422171996
7149,AdaBoost_Easy_Run_0_Round_6,mProb_1,Max,0.492063,0.499421,0.007358000000000031,0.499421,3.0,3.0,0.5,605596,14,107941,15,0.00012968246322575864
7023,AdaBoost_Easy_Run_0_Round_6,mProb_10,Min,0.499165,0.499692,0.0005269999999999997,0.499165,16.0,16.0,0.5,605259,351,107733,223,0.0032513246137315203
7167,AdaBoost_Easy_Run_0_Round_6,mProb_10,Max,0.499165,0.499692,0.0005269999999999997,0.499692,5.0,5.0,0.5,605608,2,107954,2,1.8526066175108377e-05
7153,AdaBoost_Easy_Run_0_Round_6,mProb_20,Min,0.499445,0.49951,6.500000000003725e-05,0.499445,20.0,20.0,0.5,605601,9,107947,9,8.33672977879877e-05
7159,AdaBoost_Easy_Run_0_Round_6,mProb_20,Max,0.499445,0.49951,6.500000000003725e-05,0.49951,16.0,16.0,0.5,605604,6,107950,6,5.5578198525325135e-05
63,AdaBoost_Easy_Run_1,mProb_1,Min,0.4920521817747788,0.4995775879752344,0.007525406200455609,0.4920521817747788,1.0,1.0,0.5,139,605471,3,107953,5.608497906554522
145055,AdaBoost_Easy_Run_1,mProb_1,Max,0.4920521817747788,0.4995775879752344,0.007525406200455609,0.4995775879752344,1.0,1.0,0.5,605606,4,107951,5,3.7052132350216754e-05
54276,AdaBoost_Easy_Run_1,mProb_10,Min,0.4952176534133511,0.4994421328922501,0.004224479478898979,0.4952176534133511,10.0,10.0,0.5,280519,325091,27259,80697,3.0113286894660787
145045,AdaBoost_Easy_Run_1,mProb_10,Max,0.4952176534133511,0.4994421328922501,0.004224479478898979,0.4994421328922501,10.0,10.0,0.5,605601,9,107945,11,8.33672977879877e-05
95975,AdaBoost_Easy_Run_1,mProb_20,Min,0.4963376659633448,0.4995432624476188,0.0032055964842740425,0.4963376659633448,21.0,21.0,0.5,459216,146394,59892,48064,1.356052465819408
145054,AdaBoost_Easy_Run_1,mProb_20,Max,0.4963376659633448,0.4995432624476188,0.0032055964842740425,0.4995432624476188,11.0,11.0,0.5,605605,5,107950,6,4.6315165437770945e-05
