,0
0.37,4326
0.35,4217
0.34,4215
0.33,4213
0.32,4201
0.3,4197
0.38,4174
0.31,4157
0.29,4143
0.36,4125
0.41,4055
0.4,4055
0.28,4025
0.42,4015
0.27,4008
0.39,3977
0.43,3960
0.44,3886
0.26,3847
0.24,3825
0.25,3824
0.45,3807
0.46,3801
0.47,3631
0.23,3609
0.48,3599
0.49,3567
0.22,3562
0.21,3497
0.52,3378
0.5,3338
0.51,3277
0.2,3244
0.53,3231
0.18,3121
0.54,3088
0.19,3076
0.55,3004
0.56,2956
0.57,2841
0.59,2785
0.58,2751
0.17,2736
0.16,2661
0.6,2645
0.15,2564
0.61,2514
0.62,2458
0.63,2452
0.64,2390
0.14,2311
0.65,2308
0.67,2263
0.66,2225
0.13,2171
0.68,2141
0.69,2118
0.7,2058
0.72,2052
0.73,2034
0.71,1998
0.12,1962
0.76,1938
0.74,1923
0.75,1918
0.78,1904
0.77,1886
0.79,1859
0.11,1858
0.8,1798
0.1,1788
0.325,1708
0.81,1688
0.355,1668
0.345,1622
0.395,1611
0.335,1602
0.82,1601
0.315,1592
0.295,1588
0.375,1588
0.385,1580
0.365,1578
0.415,1566
0.83,1557
0.84,1553
0.445,1542
0.435,1541
0.405,1534
0.09,1533
0.285,1531
0.425,1525
0.455,1476
0.265,1467
0.85,1463
0.465,1450
0.275,1447
0.495,1443
0.305,1441
0.475,1435
