,0
0.32,3828
0.28,3774
0.3,3732
0.35,3700
0.27,3670
0.31,3665
0.29,3662
0.25,3631
0.36,3601
0.33,3601
0.26,3597
0.37,3577
0.38,3573
0.34,3559
0.24,3524
0.39,3506
0.23,3475
0.22,3473
0.4,3378
0.43,3330
0.2,3328
0.21,3299
0.41,3281
0.42,3255
0.19,3181
0.44,3144
0.45,3102
0.46,2977
0.47,2976
0.18,2972
0.17,2892
0.48,2887
0.51,2785
0.49,2783
0.15,2748
0.16,2745
0.5,2672
0.53,2564
0.52,2537
0.54,2486
0.14,2469
0.55,2398
0.57,2349
0.56,2311
0.13,2247
0.58,2227
0.12,2185
0.59,2179
0.6,2117
0.11,2095
0.61,2043
0.64,1921
0.63,1918
0.62,1905
0.65,1899
0.66,1890
0.69,1888
0.67,1886
0.1,1849
0.68,1790
0.7,1761
0.73,1714
0.72,1705
0.76,1701
0.71,1690
0.78,1672
0.75,1627
0.77,1620
0.74,1618
0.09,1602
0.8,1600
0.79,1568
0.81,1546
0.82,1523
0.83,1499
0.08,1461
0.3584870915934895,1401
0.3384870915934895,1385
0.3084870915934896,1383
0.3484870915934895,1381
0.2884870915934896,1376
0.3684870915934896,1369
0.3284870915934895,1356
0.84,1352
0.85,1351
0.86,1347
0.2984870915934896,1328
0.2784870915934896,1326
0.3784870915934896,1307
0.3184870915934896,1301
0.2484870915934896,1299
0.4184870915934895,1298
0.07,1290
0.06,1285
0.4284870915934896,1278
0.3884870915934895,1270
0.4084870915934895,1265
0.3984870915934895,1258
0.2584870915934896,1257
0.4384870915934896,1253
