,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec
0,0.4367989230753623,8,607,8,607,605003,8,107948,5.604162807069547,0.15141012495949932
1,0.4368754582066346,4,628,4,1235,604375,12,107944,5.598345622290563,0.15153884706149914
2,0.4372302532138268,5,640,5,1875,603735,17,107939,5.592417281114528,0.15166916312806145
3,0.4376064692867848,2,647,2,2522,603088,19,107937,5.586424098706881,0.15180478886115115
4,0.4378801131391858,8,746,8,3268,602342,27,107929,5.579513876023565,0.15195467645448005
5,0.4386402305650187,0,103,0,3371,602239,27,107929,5.578559783615547,0.15197671536875781
6,0.4390145003108205,0,100,0,3471,602139,27,107929,5.577633480306791,0.15199811849006012
7,0.4396946259579398,2,102,2,3573,602037,29,107927,5.576688650931861,0.15201756708790867
8,0.4408877096396651,1,21,1,3594,602016,30,107926,5.576494127237022,0.15202086931045072
9,0.4425384982512682,4,271,4,3865,601745,34,107922,5.573983845270296,0.1520741418158094
10,0.4427442278582291,6,346,6,4211,601399,40,107916,5.570778835822002,0.152141150264692
11,0.4440964839556751,6,284,6,4495,601115,46,107910,5.568148134425136,0.1521949155530482
12,0.4444494831529532,4,102,4,4597,601013,50,107906,5.567203305050206,0.1522120298651891
13,0.4448090745994618,3,290,3,4887,600723,53,107903,5.564517025454815,0.15227073237504693
14,0.4448479696520637,4,100,4,4987,600623,57,107899,5.56359072214606,0.1522874377930396
15,0.4448724561562692,12,320,12,5307,600303,69,107887,5.560626551558042,0.1523418856521555
16,0.4451249629119911,14,636,14,5943,599667,83,107873,5.554735262514358,0.15246205161545637
17,0.4451894313578555,7,95,7,6038,599572,90,107866,5.55385527437104,0.15247413907649857
18,0.4455045149797109,1,47,1,6085,599525,91,107865,5.553419911815925,0.1524830715729654
19,0.4455857580082633,8,300,8,6385,599225,99,107857,5.550641001889659,0.1525381780330994
20,0.4456680185411423,5,366,5,6751,598859,104,107852,5.547250731779614,0.15261118052499537
21,0.4457612892171869,5,104,5,6855,598755,109,107847,5.546287376338508,0.15262764611478596
22,0.4458343526833089,8,402,8,7257,598353,117,107839,5.542563637037311,0.15270493010399439
23,0.4458344929441969,16,985,16,8242,597368,133,107823,5.53343954944607,0.1528990018307097
24,0.4458842740438125,2,118,2,8360,597250,135,107821,5.532346511541739,0.15292218797823198
25,0.4461743231944038,20,970,20,9330,596280,155,107801,5.523361369446811,0.15310880424269366
26,0.4462241645577943,2,55,2,9385,596225,157,107799,5.522851902626996,0.15311835960137724
27,0.4462341131903543,21,967,21,10352,595258,178,107778,5.513894549631331,0.1533036715047309
28,0.4464174822313596,15,985,15,11337,594273,193,107763,5.50477046204009,0.15350067517905064
29,0.4466042184587567,0,10,0,11347,594263,193,107763,5.504677831709214,0.1535028617173723
30,0.4466413478652019,0,14,0,11361,594249,193,107763,5.504548149245989,0.15350592297567564
31,0.4467695342461512,2,90,2,11451,594159,195,107761,5.503714476268109,0.1535231935263278
32,0.4468254621926693,29,1137,29,12588,593022,224,107732,5.49318240764756,0.15373726015120856
33,0.4470008479665958,0,63,0,12651,592959,224,107732,5.492598836563044,0.15375108285963426
34,0.4470806471198497,2,65,2,12716,592894,226,107730,5.491996739412353,0.15376293132978602
35,0.4471737550462332,0,11,0,12727,592883,226,107730,5.49189484604839,0.15376534549030635
36,0.4472777761827832,0,17,0,12744,592866,226,107730,5.4917373744859015,0.153769076614768
37,0.4475896793289057,4,136,4,12880,592730,230,107726,5.490477601985995,0.1537940998435305
38,0.4478303862307163,2,135,2,13015,592595,232,107724,5.489227092519174,0.15382132999390277
39,0.4479064255821165,0,17,0,13032,592578,232,107724,5.489069620956686,0.15382506404379825
40,0.4479539186391566,3,121,3,13153,592457,235,107721,5.487948793953092,0.1538480215031035
41,0.4486639763674733,1,137,1,13290,592320,236,107720,5.486679758420097,0.15387692131878178
42,0.448950820676634,1,3,1,13293,592317,237,107719,5.486651969320834,0.15387637207229343
43,0.448975305770203,0,51,0,13344,592266,237,107719,5.486179554633369,0.15388758330535654
44,0.4495313339925911,0,18,0,13362,592248,237,107719,5.486012820037793,0.15389154060119978
45,0.4499126084513711,1,19,1,13381,592229,238,107718,5.48583682240913,0.15389450915569322
46,0.4503392496203152,0,29,0,13410,592200,238,107718,5.48556819444959,0.15390088553230521
47,0.4506083182311641,3,48,3,13458,592152,241,107715,5.485123568861388,0.15390781391321495
48,0.4507255933334216,23,1256,23,14714,590896,264,107692,5.47348919930342,0.1541566703121153
49,0.4507660796130676,3,53,3,14767,590843,267,107689,5.472998258549779,0.1541647340422486
50,0.4508583208104538,23,1264,23,16031,589579,290,107666,5.461289784727111,0.15441630990541344
51,0.4509413113437831,18,1269,18,17300,588310,308,107648,5.449534995739005,0.15467600056325237
52,0.4513206394754069,29,1222,29,18522,587088,337,107619,5.4382155693060135,0.1549127905721405
53,0.451708679057858,11,476,11,18998,586612,348,107608,5.433806365556338,0.15500561781567804
54,0.4517420675188801,20,1255,20,20253,585357,368,107588,5.422181259031457,0.15526196162754619
55,0.4519979045494794,7,432,7,20685,584925,375,107581,5.418179628737634,0.15535027855354322
56,0.452274955248202,1,48,1,20733,584877,376,107580,5.417735003149431,0.15535982739722468
57,0.4525293312524007,0,59,0,20792,584818,376,107580,5.417188484197266,0.15537306578008603
