,0
0.34,12266
0.31,12031
0.35,11972
0.32,11922
0.3,11916
0.33,11905
0.36,11896
0.29,11880
0.27,11818
0.28,11808
0.37,11741
0.38,11662
0.26,11612
0.39,11569
0.4,11553
0.24,11409
0.25,11320
0.41,11245
0.42,11034
0.23,10995
0.43,10991
0.44,10834
0.45,10799
0.21,10673
0.22,10566
0.2,10462
0.46,10386
0.19,10225
0.47,10061
0.48,9988
0.18,9853
0.5,9757
0.49,9710
0.17,9553
0.51,9225
0.16,9077
0.52,8953
0.53,8883
0.15,8782
0.54,8517
0.14,8354
0.55,8253
0.56,8186
0.13,7840
0.57,7809
0.58,7606
0.12,7399
0.59,7379
0.6,7098
0.61,6855
0.11,6830
0.62,6530
0.63,6263
0.1,6164
0.64,6044
0.65,5731
0.09,5595
0.66,5595
0.67,5234
0.68,4968
0.08,4793
0.69,4751
0.7,4463
0.71,4253
0.07,4212
0.72,4038
0.73,3915
0.74,3755
0.75,3566
0.06,3508
0.76,3343
0.77,3254
0.78,3018
0.79,2963
0.8,2831
0.81,2770
0.05,2730
0.82,2582
0.83,2484
0.84,2431
0.85,2299
0.86,2090
0.04,2079
0.87,2043
0.88,1942
0.89,1864
0.9,1707
0.03,1587
0.91,1567
0.92,1444
0.93,1358
0.94,1223
0.02,1127
0.95,933
0.01,751
0.96,727
0.97,571
0.0,547
0.3884870915934895,367
0.3684870915934896,364
