,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec
0,0.1057,0,73,0,73,605537,0,107956,5.609109266738301,0.15130631975366263
1,0.1058,5,245,5,318,605292,5,107951,5.60683982363185,0.15135234415199308
2,0.1059,5,121,5,439,605171,10,107946,5.605718996628256,0.15137207498909716
3,0.106,26,507,26,946,604664,36,107920,5.601022638852866,0.15144881164887228
4,0.1061,39,765,39,1711,603899,75,107881,5.593936418540887,0.15156509033690185
5,0.1062,7,108,7,1819,603791,82,107874,5.592936010967431,0.15157974608839833
6,0.1064,6,146,6,1965,603645,88,107868,5.591583608136649,0.15160369522412098
7,0.1065,29,748,29,2713,602897,117,107839,5.584654859387157,0.15172863060264288
8,0.1066,0,23,0,2736,602874,117,107839,5.584441809626144,0.15173354082449597
9,0.1067,27,797,27,3533,602077,144,107812,5.577059172255363,0.15187163063521197
10,0.1068,16,478,16,4011,601599,160,107796,5.572631442439512,0.15195483475355762
11,0.1069,22,568,22,4579,601031,182,107774,5.567370039645781,0.15205028181234614
12,0.107,21,424,21,5003,600607,203,107753,5.563442513616659,0.15211615562708228
13,0.1072,20,397,20,5400,600210,223,107733,5.5597650894809,0.15217750581614622
14,0.1073,65,1806,65,7206,598404,288,107668,5.543036051724777,0.15248869803646087
15,0.1074,24,745,24,7951,597659,312,107644,5.536135092074549,0.15262093029520646
16,0.1075,24,595,24,8546,597064,336,107620,5.5306235873874545,0.15272093590886127
17,0.1076,1,21,1,8567,597043,337,107619,5.530429063692615,0.15272428483443126
18,0.1077,7,255,7,8822,596788,344,107612,5.528066990255289,0.15277115275411698
19,0.1078,6,167,6,8989,596621,350,107606,5.526520063729667,0.15280016244761987
20,0.1079,18,395,18,9384,596226,368,107588,5.522861165660084,0.15286425106633286
21,0.108,99,2127,99,11511,594099,467,107489,5.503158694282856,0.15320815065251972
22,0.1081,92,1774,92,13285,592325,559,107397,5.486726073585535,0.15348524128153754
23,0.1082,56,1294,56,14579,591031,615,107341,5.474739708770239,0.15370175207482545
24,0.1083,17,318,17,14897,590713,632,107324,5.471794064248398,0.15375116218767773
25,0.1084,21,410,21,15307,590303,653,107303,5.4679962206825,0.15381605089405767
26,0.1085,43,1075,43,16382,589228,696,107260,5.45803846011338,0.15400121753712914
27,0.1086,62,1283,62,17665,587945,758,107198,5.446153988662047,0.15420999707973754
28,0.1087,142,2498,142,20163,585447,900,107056,5.4230149320093375,0.15459283208881405
29,0.1088,77,1651,77,21814,583796,977,106979,5.407721664381786,0.15486808295030943
30,0.1089,64,1329,64,23143,582467,1041,106915,5.395411093408426,0.15508818042826764
31,0.109,81,1585,81,24728,580882,1122,106834,5.380729185964652,0.15534610217008182
32,0.1091,14,346,14,25074,580536,1136,106820,5.377524176516358,0.15540709617723567
33,0.1092,45,1115,45,26189,579421,1181,106775,5.367195894623736,0.1556042296953057
34,0.1093,33,649,33,26838,578772,1214,106742,5.361184186149913,0.15571089722456435
35,0.1094,71,1245,71,28083,577527,1285,106671,5.349651709955908,0.1559066235212614
36,0.1095,37,791,37,28874,576736,1322,106634,5.342324650783652,0.15604138314529464
37,0.1096,90,1593,90,30467,575143,1412,106544,5.327568639075179,0.15629460441522283
38,0.1097,41,921,41,31388,574222,1453,106503,5.319037385601542,0.1564552499173675
39,0.1098,28,683,28,32071,573539,1481,106475,5.312710734002742,0.15657765869526216
40,0.1099,86,1154,86,33225,572385,1567,106389,5.302021193819704,0.15673699935471894
41,0.11,110,2290,110,35515,570095,1677,106279,5.2808088480492055,0.15713052246242462
42,0.1101,120,1884,120,37399,568211,1797,106159,5.263357293712253,0.1574195174755698
43,0.1102,184,3062,184,40461,565149,1981,105975,5.234993886398162,0.15790673556600568
44,0.1103,133,2335,133,42796,562814,2114,105842,5.213364704138723,0.158290660668565
45,0.1104,144,2279,144,45075,560535,2258,105698,5.192254251732187,0.1586502019563726
46,0.1105,85,1365,85,46440,559170,2343,105613,5.179610211567676,0.1588683826150789
47,0.1106,54,751,54,47191,558419,2397,105559,5.172653673718923,0.15897966498890023
48,0.1107,90,1409,90,48600,557010,2487,105469,5.159602060098559,0.15920353701777717
49,0.1108,104,1398,104,49998,555612,2591,105365,5.1466523398421575,0.15940796729689535
50,0.1109,116,1933,116,51931,553679,2707,105249,5.128746896883916,0.15972761819197243
51,0.111,79,1030,79,52961,552649,2786,105170,5.1192059728037345,0.15987680501779364
52,0.1111,79,1282,79,54243,551367,2865,105091,5.10733076438549,0.160087926417227
53,0.1112,138,2272,138,56515,549095,3003,104953,5.086285153210567,0.1604668158911884
54,0.1113,214,2886,214,59401,546209,3217,104739,5.059552039719886,0.16090225332899094
55,0.1114,79,1600,79,61001,544609,3296,104660,5.044731186779799,0.1611966688691436
56,0.1115,74,852,74,61853,543757,3370,104586,5.036839082589203,0.16131276191768862
57,0.1116,84,1053,84,62906,542704,3454,104502,5.027085108748008,0.16146636465051312
58,0.1117,55,843,55,63749,541861,3509,104447,5.0192763718552005,0.16160561218490255
59,0.1118,108,1775,108,65524,540086,3617,104339,5.002834488124791,0.16191023005004462
60,0.1119,184,2700,184,68224,537386,3801,104155,4.977824298788395,0.1623512760680923
61,0.112,55,804,55,69028,536582,3856,104100,4.970376820186002,0.16248310394236143
62,0.1121,94,1407,94,70435,535175,3950,104006,4.957343732631813,0.16271760268218236
63,0.1122,212,2648,212,73083,532527,4162,103794,4.93281522101597,0.16311578590051248
64,0.1123,87,1327,87,74410,531200,4249,103707,4.920523176108785,0.16334203277015374
65,0.1124,40,543,40,74953,530657,4289,103667,4.915493349142243,0.16342909932463537
66,0.1125,21,266,21,75219,530391,4310,103646,4.913029382340953,0.16346995522343333
67,0.1126,51,677,51,75896,529714,4361,103595,4.906758308940679,0.16357733744507025
68,0.1127,88,1179,88,77075,528535,4449,103507,4.895837192930453,0.16376601554959955
69,0.1128,113,1475,113,78550,527060,4562,103394,4.882174219126311,0.163999276711703
70,0.1129,67,814,67,79364,526246,4629,103327,4.874634110193042,0.16412234959250158
71,0.113,95,1048,95,80412,525198,4724,103232,4.8649264515172845,0.1642696879525166
72,0.1131,139,1652,139,82064,523546,4863,103093,4.849623920856645,0.1645173696498303
73,0.1132,84,963,84,83027,522583,4947,103009,4.840703619993331,0.16465843552986612
74,0.1133,64,904,64,83931,521679,5011,102945,4.832329838082182,0.16481115038807345
75,0.1134,68,898,68,84829,520781,5079,102877,4.824011634369558,0.16495739652181163
76,0.1135,69,878,69,85707,519903,5148,102808,4.8158786913186855,0.16509745291154324
77,0.1136,100,1019,100,86726,518884,5248,102708,4.806439660602468,0.16523378679262282
78,0.1137,18,220,18,86946,518664,5266,102690,4.804401793323206,0.16526810803503317
79,0.1138,41,459,41,87405,518205,5307,102649,4.800150061136018,0.16533516736624068
80,0.1139,54,543,54,87948,517662,5361,102595,4.7951202341694765,0.16540724248174546
81,0.114,61,642,61,88590,517020,5422,102534,4.789173366927266,0.16549647004135232
82,0.1141,61,555,61,89145,516465,5483,102473,4.784032383563674,0.16556262501252145
83,0.1142,40,494,40,89639,515971,5523,102433,4.779456445218423,0.16564090788546
84,0.1143,35,272,35,89911,515699,5558,102398,4.776936900218607,0.16566655395512356
85,0.1144,34,310,34,90221,515389,5592,102364,4.774065359961466,0.16570376833459327
86,0.1145,46,636,46,90857,514753,5638,102318,4.768174070917781,0.16581236194862503
87,0.1146,27,355,27,91212,514398,5665,102291,4.764885694171699,0.1658712900667922
88,0.1147,16,151,16,91363,514247,5681,102275,4.763486976175479,0.1658902683115931
89,0.1148,14,184,14,91547,514063,5695,102261,4.761782578087369,0.16592084682731809
90,0.1149,32,236,32,91783,513827,5727,102229,4.759596502278706,0.16594108327814355
91,0.115,36,437,36,92220,513390,5763,102193,4.755548556819445,0.1660101074915974
92,0.1151,25,235,25,92455,513155,5788,102168,4.75337174404387,0.16603962471742484
93,0.1152,27,180,27,92635,512975,5815,102141,4.75170439808811,0.1660516065262487
94,0.1153,46,389,46,93024,512586,5861,102095,4.748101078217052,0.1660942830508833
95,0.1154,5,55,5,93079,512531,5866,102090,4.747591611397236,0.16610236226878028
96,0.1155,2,25,2,93104,512506,5868,102088,4.747360035570047,0.16610640520408596
97,0.1156,5,67,5,93171,512439,5873,102083,4.746739412353181,0.16611773052876871
98,0.1157,4,65,4,93236,512374,5877,102079,4.74613731520249,0.16612987486431022
99,0.1158,13,138,13,93374,512236,5890,102066,4.744859016636408,0.16614954859336287
100,0.1159,12,115,12,93489,512121,5902,102054,4.743793767831339,0.1661643668335572
101,0.116,7,57,7,93546,512064,5909,102047,4.743265774945348,0.16617028517645832
102,0.1161,1,9,1,93555,512055,5910,102046,4.74318240764756,0.1661713626911534
103,0.1162,13,100,13,93655,511955,5923,102033,4.7422561043388045,0.16618077226265007
104,0.1163,1,18,1,93673,511937,5924,102032,4.742089369743229,0.16618428617731515
105,0.1164,3,63,3,93736,511874,5927,102029,4.741505798658713,0.16619726569181126
106,0.1166,1,31,1,93767,511843,5928,102028,4.7412186446329985,0.16620430025200733
107,0.1167,14,115,14,93882,511728,5942,102014,4.74015339582793,0.16621642318759347
108,0.1169,1,4,1,93886,511724,5943,102013,4.74011634369558,0.1662161479591421
109,0.117,2,15,2,93901,511709,5945,102011,4.739977398199266,0.16621749331942906
110,0.1171,0,2,0,93903,511707,5945,102011,4.739958872133092,0.16621803499327054
111,0.1173,0,1,0,93904,511706,5945,102011,4.7399496091000035,0.16621830583151517
112,0.1176,0,2,0,93906,511704,5945,102011,4.739931083033829,0.16621884751065233
113,0.1177,0,4,0,93910,511700,5945,102011,4.739894030901478,0.1662199308795182
114,0.1183,3,14,3,93924,511686,5948,102008,4.739764348438253,0.16621964692501476
115,0.1184,8,69,8,93993,511617,5956,102000,4.739125199155211,0.16622746762231164
116,0.1193,1,5,1,93998,511612,5957,101999,4.739078883989774,0.16622746332774346
117,0.1194,0,4,0,94002,511608,5957,101999,4.739041831857423,0.16622854693639413
118,0.1195,3,25,3,94027,511583,5960,101996,4.738810256030234,0.16623124324659092
119,0.1196,8,59,8,94086,511524,5968,101988,4.738263737078069,0.1662363572350663
120,0.1197,1,10,1,94096,511514,5969,101987,4.738171106747194,0.166237707843997
121,0.1199,20,73,20,94169,511441,5989,101967,4.737494905331802,0.1662303067452658
122,0.12,30,186,30,94355,511255,6019,101937,4.735771981177517,0.16623993789873318
123,0.1201,2,9,2,94364,511246,6021,101935,4.735688613879729,0.16623965843690525
124,0.1202,12,33,12,94397,511213,6033,101923,4.7353829337878395,0.16623228777954646
125,0.1203,16,218,16,94615,510995,6049,101907,4.733363592574753,0.16626964832877034
126,0.1204,26,177,26,94792,510818,6075,101881,4.731724035718256,0.16628230175012526
127,0.1205,12,135,12,94927,510683,6087,101869,4.730473526251436,0.16630261594117723
128,0.1206,8,125,8,95052,510558,6095,101861,4.729315647115492,0.16632566919053784
129,0.1207,0,23,0,95075,510535,6095,101861,4.729102597354478,0.16633191594981026
130,0.1208,36,372,36,95447,510163,6131,101825,4.725656749045908,0.16638398138525592
131,0.1209,21,208,21,95655,509955,6152,101804,4.723730038163696,0.16641193672671756
132,0.121,27,115,27,95770,509840,6179,101777,4.722664789358627,0.16640642755188295
133,0.1211,58,505,58,96275,509335,6237,101719,4.717986957649413,0.16646482962225925
134,0.1212,28,278,28,96553,509057,6265,101691,4.715411834451072,0.1665023872366344
135,0.1213,38,471,38,97024,508586,6303,101653,4.7110489458668345,0.16657899609825003
136,0.1214,81,416,81,97440,508170,6384,101572,4.707195524102412,0.16658193137425337
137,0.1215,27,376,27,97816,507794,6411,101545,4.703712623661492,0.16664779375684144
138,0.1216,8,121,8,97937,507673,6419,101537,4.702591796657898,0.1666699496068679
139,0.1217,26,269,26,98206,507404,6445,101511,4.700100040757346,0.16670799701107708
140,0.1218,36,483,36,98689,506921,6481,101475,4.695625995776057,0.16679103741641957
141,0.1219,46,405,46,99094,506516,6527,101429,4.691874467375597,0.16683910551118933
142,0.122,38,348,38,99442,506168,6565,101391,4.688650931861129,0.16688255790795625
143,0.1221,29,278,29,99720,505890,6594,101362,4.686075808662789,0.16691917029503403
144,0.1222,27,355,27,100075,505535,6621,101335,4.682787431916707,0.16697974854581707
145,0.1223,28,216,28,100291,505319,6649,101307,4.680786616769795,0.16700075499566455
146,0.1224,20,201,20,100492,505118,6669,101287,4.678924747119197,0.16702863597760573
147,0.1225,25,204,25,100696,504914,6694,101262,4.677035088369336,0.16705049358602123
148,0.1226,26,237,26,100933,504677,6720,101236,4.674839749527585,0.16708009235649343
149,0.1227,11,100,11,101033,504577,6731,101225,4.67391344621883,0.1670925483903982
150,0.1228,25,278,25,101311,504299,6756,101200,4.67133832302049,0.1671348755324121
151,0.1229,82,779,82,102090,503520,6838,101118,4.664122420245285,0.1672372560110347
152,0.123,86,521,86,102611,502999,6924,101032,4.659296380006669,0.16726293849156748
153,0.1231,98,863,98,103474,502136,7022,100934,4.65130238245211,0.1673669723249374
154,0.1232,59,668,59,104142,501468,7081,100875,4.645114676349624,0.16747102564485683
155,0.1233,35,352,35,104494,501116,7116,100840,4.641854088702805,0.16752054967472704
156,0.1234,36,517,36,105011,500599,7152,100804,4.63706510059654,0.16761472756205073
157,0.1235,42,869,42,105880,499730,7194,100762,4.629015524843455,0.16779907142809564
158,0.1236,44,627,44,106507,499103,7238,100718,4.623207603097558,0.1679134275058726
159,0.1237,34,285,34,106792,498818,7272,100684,4.620567638667605,0.16794606189804204
160,0.1238,45,468,45,107260,498350,7317,100639,4.61623253918263,0.16801477155673977
161,0.1239,55,777,55,108037,497573,7372,100584,4.6090351624736,0.16815652077966153
162,0.124,75,882,75,108919,496691,7447,100509,4.600865167290378,0.16830040187541861
163,0.1241,117,958,117,109877,495733,7564,100392,4.5919911815925,0.1684076326273852
164,0.1242,73,677,73,110554,495056,7637,100319,4.585720108192226,0.16849716565190007
165,0.1243,66,805,66,111359,494251,7703,100253,4.578263366556746,0.1686330117206949
166,0.1244,100,1584,100,112943,492667,7803,100153,4.56359072214606,0.16894335548733175
167,0.1245,100,889,100,113832,491778,7903,100053,4.555355885731224,0.1690567070667133
168,0.1246,96,1039,96,114871,490739,7999,99957,4.5457315943532555,0.16921902298305727
169,0.1247,127,1149,127,116020,489590,8126,99830,4.535088369335655,0.16936988904346645
170,0.1248,65,600,65,116620,488990,8191,99765,4.529530549483122,0.1694507902268346
171,0.1249,124,1205,124,117825,487785,8315,99641,4.51836859461262,0.16962306741615113
172,0.125,80,794,80,118619,486991,8395,99561,4.511013746341102,0.16973942634242148
173,0.1251,68,652,68,119271,486339,8463,99493,4.504974248768017,0.16983196547815757
174,0.1252,92,848,92,120119,485491,8555,99401,4.497119196709771,0.16994761426041047
175,0.1253,67,819,67,120938,484672,8622,99334,4.489532772611064,0.1700907182460454
176,0.1254,87,869,87,121807,483803,8709,99247,4.48148319685798,0.17022039276219877
177,0.1255,70,579,70,122386,483224,8779,99177,4.476119900700286,0.17028988617808005
178,0.1256,105,808,105,123194,482416,8884,99072,4.468635369965542,0.17037668877087747
179,0.1257,82,747,82,123941,481669,8966,98990,4.461715884249139,0.17047871470174406
180,0.1258,118,950,118,124891,480719,9084,98872,4.452916002815962,0.17058926035773503
181,0.1259,79,841,79,125732,479878,9163,98793,4.445125791989329,0.1707239519519727
182,0.126,84,811,84,126543,479067,9247,98709,4.437613472155323,0.17084302567084822
183,0.1261,109,838,109,127381,478229,9356,98600,4.429851050427952,0.17093454039238665
184,0.1262,61,796,61,128177,477433,9417,98539,4.422477676090259,0.17108296931100817
185,0.1263,53,459,53,128636,476974,9470,98486,4.418225943903072,0.17114308553157473
186,0.1264,77,767,77,129403,476207,9547,98409,4.411121197524918,0.17126045915881213
187,0.1265,56,539,56,129942,475668,9603,98353,4.406128422690726,0.17134042134347002
188,0.1266,54,413,54,130355,475255,9657,98299,4.402302790025566,0.17138578058909884
189,0.1267,84,790,84,131145,474465,9741,98215,4.394984993886398,0.17150066354683244
190,0.1268,91,998,91,132143,473467,9832,98124,4.385740486865019,0.17166820331320823
191,0.1269,95,1026,95,133169,472441,9927,98029,4.376236614917189,0.17183900993917298
192,0.127,85,837,85,134006,471604,10012,97944,4.368483456222906,0.1719679465119709
193,0.1271,84,898,84,134904,470706,10096,97860,4.360165252510282,0.17211722121970008
194,0.1272,89,782,89,135686,469924,10185,97771,4.3529215606358145,0.17222452197042426
195,0.1273,79,759,79,136445,469165,10264,97692,4.345890918522361,0.17233976117433497
196,0.1274,67,479,67,136924,468686,10331,97625,4.341453925673423,0.17238761034131422
197,0.1275,54,637,54,137561,468049,10385,97571,4.3355533735966505,0.17250274035571586
198,0.1276,86,964,86,138525,467085,10471,97485,4.326623809700248,0.17267123651628674
199,0.1277,82,1041,82,139566,466044,10553,97403,4.316980992256104,0.1728698528876718
200,0.1278,82,690,82,140256,465354,10635,97321,4.310589499425692,0.1729613009286
