,0
0.053444754,135
0.14406587,129
0.05642855,128
0.05035338,127
0.1262421,125
0.05345748,121
0.05595332,117
0.051578227,117
0.047333386,117
0.050549805,117
0.12164825,117
0.052077696,116
0.051927652,116
0.05141652,115
0.051982354,113
0.15350041,112
0.056601886,112
0.046332274,112
0.14509341,111
0.15821122,111
0.055747036,111
0.123866595,111
0.053375844,111
0.04725871,111
0.11445337,110
0.050785426,109
0.05246647,108
0.060725663,108
0.05149121,108
0.16660085,108
0.053999823,107
0.1494585,107
0.044810947,107
0.19556108,107
0.04549766,107
0.060661085,106
0.038904075,104
0.05911173,104
0.059546195,103
0.045815118,103
0.06787784,103
0.13505094,102
0.12834889,102
0.14662777,101
0.06384475,101
0.04237487,101
0.118893094,101
0.20241173,101
0.056982815,101
0.10356751,101
0.123650156,100
0.049265612,100
0.040225137,100
0.047590517,100
0.15761569,100
0.049645554,100
0.052888047,99
0.15049185,99
0.046899583,99
0.040015567,99
0.11845723,99
0.054835267,99
0.03627892,98
0.046771027,98
0.050170932,98
0.059500504,97
0.19850652,97
0.050727393,97
0.13092393,97
0.042889893,97
0.14316191,97
0.05543691,97
0.039716586,97
0.045243133,97
0.04872348,97
0.18405972,96
0.06882708,96
0.19925341,96
0.047687497,96
0.06817704,96
0.053022653,96
0.14201336,96
0.14470656,96
0.04063688,95
0.06420834,95
0.065157816,95
0.0464152,95
0.06708451,95
0.031026674,95
0.046607647,94
0.1061179,94
0.12424342,94
0.030486504,94
0.14009279,94
0.10568507,94
0.124413915,94
0.13306369,94
0.057047114,94
0.053887688,93
0.17760096,93
