Index,,len,Filename,min,max,Neg,Pos,$\frac{\text{Pos}}{\text{Neg}+\text{Pos}}$,TN,FP,FN,TP,Prec,Rec,FP/P
79,107,AdaBoost_Hard_Run_2,0.50,0.50,1990,1000,0.33,569336,36274,79505,28451,0.44,0.26,0.34
89,108,AdaBoost_Medium_Run_2,0.50,0.50,2005,1000,0.33,580499,25111,89760,18196,0.42,0.17,0.23
106,108,AdaBoost_Easy_Run_2,0.50,0.50,1971,1002,0.34,603855,1755,106956,1000,0.36,0.01,0.02
7,11,BalBag_Hard_Run_2,0.70,0.80,28197,13903,0.33,576764,28846,78213,29743,0.51,0.28,0.27
20,24,BalBag_Medium_Run_2,0.80,0.85,18049,9519,0.35,587294,18316,93841,14115,0.44,0.13,0.17
99,105,BalBag_Easy_Run_2,0.86,0.88,2041,1000,0.33,598141,7469,102858,5098,0.41,0.05,0.07
42,64,BRFC_alpha_0_5_Hard_Run_2,0.69,0.70,3786,1930,0.34,566240,39370,66339,41617,0.51,0.39,0.36
73,92,BRFC_alpha_0_5_Medium_Run_2,0.76,0.77,3419,1716,0.33,573458,32152,82755,25201,0.44,0.23,0.30
100,108,BRFC_alpha_0_5_Easy_Run_2,0.84,0.85,2037,1001,0.33,594740,10870,100816,7140,0.40,0.07,0.10
43,65,BRFC_alpha_balanced_Hard_Run_2,0.68,0.69,3807,1918,0.34,565693,39917,66540,41416,0.51,0.38,0.37
70,95,BRFC_alpha_balanced_Medium_Run_2,0.74,0.74,1956,1005,0.34,559161,46449,77665,30291,0.39,0.28,0.43
102,108,BRFC_alpha_balanced_Easy_Run_2,0.96,0.96,1977,1000,0.34,598197,7413,102871,5085,0.41,0.05,0.07
72,94,EEC_Hard_Run_2,0.53,0.53,3235,1632,0.34,574879,30731,85180,22776,0.43,0.21,0.28
74,92,EEC_Medium_Run_2,0.52,0.52,2076,1040,0.33,575830,29780,88605,19351,0.39,0.18,0.28
93,96,EEC_Easy_Run_2,0.53,0.53,2157,1027,0.32,601500,4110,105878,2078,0.34,0.02,0.04
73,102,KBFC_alpha_0_5_gamma_0_0_Hard_Run_2,0.34,0.35,2031,1000,0.33,569875,35735,73937,34019,0.49,0.32,0.33
86,108,KBFC_alpha_0_5_gamma_0_0_Medium_Run_2,0.35,0.36,2026,1000,0.33,576402,29208,86150,21806,0.43,0.20,0.27
102,108,KBFC_alpha_0_5_gamma_0_0_Easy_Run_2,0.33,0.34,2041,1000,0.33,596409,9201,102955,5001,0.35,0.05,0.09
74,103,KBFC_alpha_balanced_gamma_0_0_Hard_Run_2,0.75,0.76,2011,1000,0.33,569405,36205,74188,33768,0.48,0.31,0.34
87,108,KBFC_alpha_balanced_gamma_0_0_Medium_Run_2,0.74,0.75,1968,1001,0.34,578313,27297,87211,20745,0.43,0.19,0.25
102,108,KBFC_alpha_balanced_gamma_0_0_Easy_Run_2,0.74,0.75,2019,1003,0.33,596399,9211,102955,5001,0.35,0.05,0.09
71,102,KBFC_alpha_0_5_gamma_1_0_Hard_Run_2,0.40,0.40,2010,1000,0.33,565814,39796,71993,35963,0.47,0.33,0.37
85,108,KBFC_alpha_0_5_gamma_1_0_Medium_Run_2,0.40,0.41,1998,1000,0.33,574838,30772,85130,22826,0.43,0.21,0.29
102,108,KBFC_alpha_0_5_gamma_1_0_Easy_Run_2,0.41,0.41,2007,1001,0.33,596543,9067,102953,5003,0.36,0.05,0.08
72,102,KBFC_alpha_0_5_gamma_2_0_Hard_Run_2,0.44,0.44,2014,1000,0.33,567236,38374,72933,35023,0.48,0.32,0.36
86,108,KBFC_alpha_0_5_gamma_2_0_Medium_Run_2,0.44,0.44,2020,1000,0.33,576240,29370,86044,21912,0.43,0.20,0.27
102,108,KBFC_alpha_0_5_gamma_2_0_Easy_Run_2,0.44,0.44,2014,1000,0.33,596592,9018,102952,5004,0.36,0.05,0.08
76,107,LogReg_alpha_0_5_Hard_Run_2,0.31,0.32,1957,1000,0.34,563615,41995,76096,31860,0.43,0.30,0.39
90,108,LogReg_alpha_0_5_Medium_Run_2,0.33,0.34,1969,1000,0.34,582519,23091,90696,17260,0.43,0.16,0.21
106,108,LogReg_alpha_0_5_Easy_Run_2,0.37,0.39,1990,1001,0.33,603880,1730,106956,1000,0.37,0.01,0.02
75,107,LogReg_alpha_balanced_Hard_Run_2,0.72,0.72,1999,1000,0.33,561717,43893,75537,32419,0.42,0.30,0.41
87,108,LogReg_alpha_balanced_Medium_Run_2,0.72,0.73,2001,1000,0.33,576582,29028,87792,20164,0.41,0.19,0.27
106,108,LogReg_alpha_balanced_Easy_Run_2,0.77,0.78,2026,1000,0.33,603849,1761,106956,1000,0.36,0.01,0.02
86,107,RFC_Hard_Run_2,0.23,0.24,2140,1002,0.32,575614,29996,86748,21208,0.41,0.20,0.28
92,108,RFC_Medium_Run_2,0.22,0.22,1989,1000,0.33,584846,20764,92956,15000,0.42,0.14,0.19
105,108,RFC_Easy_Run_2,0.21,0.21,2125,1001,0.32,601182,4428,105935,2021,0.31,0.02,0.04
76,107,RUSBoost_Hard_Run_2,0.50,0.50,2000,1000,0.33,563431,42179,76414,31542,0.43,0.29,0.39
97,108,RUSBoost_Medium_Run_2,0.50,0.50,2000,1000,0.33,578909,26701,97956,10000,0.27,0.09,0.25
107,108,RUSBoost_Easy_Run_2,0.51,0.53,2870,1000,0.26,605610,0,107956,0,,0.00,0.00
