,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec,TP_1,FP_1,Prec_1,TP_10,FP_10,Prec_10,TP_20,FP_20,Prec_20,TP_50,FP_50,Prec_50,TP_100,FP_100,Prec_100,TP_200,FP_200,Prec_200,TP_500,FP_500,Prec_500,TP_1000,FP_1000,Prec_1000,TP_2000,FP_2000,Prec_2000,mProb,Pos_1,Neg_1,mProb_1,Pos_10,Neg_10,mProb_10,Pos_20,Neg_20,mProb_20,Pos_50,Neg_50,mProb_50,Pos_100,Neg_100,mProb_100,Pos_200,Neg_200,mProb_200,Pos_500,Neg_500,mProb_500,Pos_1000,Neg_1000,mProb_1000,Pos_2000,Neg_2000,mProb_2000
0,0.1057,0,73,0,73,605537,0,107956,5.609109266738301,0.15130631975366263,107956.0,605537.0,0.15130631975366263,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,73.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1,0.1058,5,245,5,318,605292,5,107951,5.60683982363185,0.15135234415199308,107951.0,605292.0,0.15135234415199308,,,,,,,,,,,,,,,,,,,,,,,,,0.02,5.0,245.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,
2,0.1059,5,121,5,439,605171,10,107946,5.605718996628256,0.15137207498909716,107946.0,605171.0,0.15137207498909716,,,,,,,,,,,,,,,,,,,,,,,,,0.03968253968253968,5.0,121.0,0.03968253968253968,,,,,,,,,,,,,,,,,,,,,,,,
3,0.106,26,507,26,946,604664,36,107920,5.601022638852866,0.15144881164887228,107920.0,604664.0,0.15144881164887228,,,,,,,,,,,,,,,,,,,,,,,,,0.04878048780487805,26.0,507.0,0.04878048780487805,,,,,,,,,,,,,,,,,,,,,,,,
4,0.1061,39,765,39,1711,603899,75,107881,5.593936418540887,0.15156509033690185,107881.0,603899.0,0.15156509033690185,,,,,,,,,,,,,,,,,,,,,,,,,0.048507462686567165,39.0,765.0,0.048507462686567165,,,,,,,,,,,,,,,,,,,,,,,,
5,0.1062,7,108,7,1819,603791,82,107874,5.592936010967431,0.15157974608839833,107874.0,603791.0,0.15157974608839833,107888.6,603984.7,0.15155590187186402,,,,,,,,,,,,,,,,,,,,,,0.06086956521739131,7.0,108.0,0.06086956521739131,144.0,3533.0,0.03916236062007071,,,,,,,,,,,,,,,,,,,,,
6,0.1064,6,146,6,1965,603645,88,107868,5.591583608136649,0.15160369522412098,107868.0,603645.0,0.15160369522412098,107872.6,603590.9,0.15162070858167706,,,,,,,,,,,,,,,,,,,,,,0.039473684210526314,6.0,146.0,0.039473684210526314,160.0,3938.0,0.03904343582235237,,,,,,,,,,,,,,,,,,,,,
7,0.1065,29,748,29,2713,602897,117,107839,5.584654859387157,0.15172863060264288,107839.0,602897.0,0.15172863060264288,107854.9,603164.8,0.15169045245863086,,,,,,,,,,,,,,,,,,,,,,0.03732303732303732,29.0,748.0,0.03732303732303732,177.0,4261.0,0.03988283010365029,,,,,,,,,,,,,,,,,,,,,
8,0.1066,0,23,0,2736,602874,117,107839,5.584441809626144,0.15173354082449597,107839.0,602874.0,0.15173354082449597,107835.6,602708.4,0.1517648449638587,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,23.0,0.0,193.0,4564.0,0.04057178894261089,,,,,,,,,,,,,,,,,,,,,
9,0.1067,27,797,27,3533,602077,144,107812,5.577059172255363,0.15187163063521197,107812.0,602077.0,0.15187163063521197,107816.9,602263.0,0.1518377016445614,,,,,,,,,,,,,,,,,,,,,,0.032766990291262135,27.0,797.0,0.032766990291262135,187.0,4454.0,0.040293040293040296,,,,,,,,,,,,,,,,,,,,,
