Index,Filename,Roll,Min/Max,Min,Max,Diff,y_proba,Prec,TN,FP,FN,TP,FP/P
1575,AdaBoost_Hard_Run_2_Round_5,Prec_1,Min,0.50252,0.50595,0.003430000000000044,0.50252,0.6572164948453608,604812,798,106426,1530,0.0073919004038682425
1835,AdaBoost_Hard_Run_2_Round_5,Prec_1,Max,0.50252,0.50595,0.003430000000000044,0.50595,0.6666666666666666,605608,2,107952,4,1.8526066175108377e-05
1574,AdaBoost_Hard_Run_2_Round_5,Prec_10,Min,0.50251,0.50599,0.0034800000000000386,0.50251,0.6570144571162082,604804,806,106418,1538,0.007466004668568676
1836,AdaBoost_Hard_Run_2_Round_5,Prec_10,Max,0.50251,0.50599,0.0034800000000000386,0.50599,0.6721311475409836,605608,2,107953,3,1.8526066175108377e-05
1575,AdaBoost_Hard_Run_2_Round_5,Prec_20,Min,0.50252,0.503,0.00048000000000003595,0.50252,0.6573045706962837,604812,798,106426,1530,0.0073919004038682425
1623,AdaBoost_Hard_Run_2_Round_5,Prec_20,Max,0.50252,0.503,0.00048000000000003595,0.503,0.6767436759760199,605171,439,107035,921,0.0040664715254362886
1578,AdaBoost_Hard_Run_2_Round_5,Prec_50,Min,0.50255,0.50299,0.00043999999999999595,0.50255,0.6571263674283165,604837,773,106458,1498,0.007160324576679388
1622,AdaBoost_Hard_Run_2_Round_5,Prec_50,Max,0.50255,0.50299,0.00043999999999999595,0.50299,0.676723094665205,605166,444,107026,930,0.00411278669087406
1585,AdaBoost_Hard_Run_2_Round_5,Prec_100,Min,0.50262,0.50305,0.00043000000000004146,0.50262,0.657429209962445,604897,713,106556,1400,0.006604542591426137
1628,AdaBoost_Hard_Run_2_Round_5,Prec_100,Max,0.50262,0.50305,0.00043000000000004146,0.50305,0.6768816175062954,605203,407,107090,866,0.003770054466634555
1609,AdaBoost_Hard_Run_2_Round_5,Prec_200,Min,0.50286,0.50334,0.00048000000000003595,0.50286,0.6570277526694545,605079,531,106868,1088,0.0049186705694912744
1657,AdaBoost_Hard_Run_2_Round_5,Prec_200,Max,0.50286,0.50334,0.00048000000000003595,0.50334,0.6766868838297736,605337,273,107319,637,0.0025288080329022933
1306,AdaBoost_Medium_Run_2_Round_5,Prec_1,Min,0.5025,0.5029,0.00040000000000006697,0.5025,0.6571428571428571,605598,12,107933,23,0.00011115639705065027
1325,AdaBoost_Medium_Run_2_Round_5,Prec_1,Max,0.5025,0.5029,0.00040000000000006697,0.5029,0.6666666666666666,605609,1,107954,2,9.263033087554189e-06
1307,AdaBoost_Medium_Run_2_Round_5,Prec_10,Min,0.50251,0.50252,9.99999999995449e-06,0.50251,0.6588921282798835,605600,10,107933,23,9.263033087554189e-05
1308,AdaBoost_Medium_Run_2_Round_5,Prec_10,Max,0.50251,0.50252,9.99999999995449e-06,0.50252,0.6687116564417178,605600,10,107934,22,9.263033087554189e-05
1307,AdaBoost_Medium_Run_2_Round_5,Prec_20,Min,0.50251,0.50255,4.0000000000040004e-05,0.50251,0.6605374823196606,605600,10,107933,23,9.263033087554189e-05
1309,AdaBoost_Medium_Run_2_Round_5,Prec_20,Max,0.50251,0.50255,4.0000000000040004e-05,0.50255,0.6735668789808917,605600,10,107935,21,9.263033087554189e-05
7163,AdaBoost_Easy_Run_2_Round_6,Prec_1,Min,0.499662,0.499672,1.0000000000010001e-05,0.499662,0.6666666666666666,605608,2,107952,4,1.8526066175108377e-05
7165,AdaBoost_Easy_Run_2_Round_6,Prec_1,Max,0.499662,0.499672,1.0000000000010001e-05,0.499672,0.6666666666666666,605609,1,107954,2,9.263033087554189e-06
191,BalBag_Hard_Run_2_Round_4,Prec_1,Min,0.9333,0.9833,0.04999999999999993,0.9333,0.6571955003878976,602075,3535,101179,6777,0.03274482196450406
202,BalBag_Hard_Run_2_Round_4,Prec_1,Max,0.9333,0.9833,0.04999999999999993,0.9833,0.6585221674876848,602144,3466,101272,6684,0.03210567268146282
191,BalBag_Hard_Run_2_Round_4,Prec_10,Min,0.9333,0.9714,0.03810000000000002,0.9333,0.6570093276707972,602075,3535,101179,6777,0.03274482196450406
199,BalBag_Hard_Run_2_Round_4,Prec_10,Max,0.9333,0.9714,0.03810000000000002,0.9714,0.6581725479087909,602136,3474,101258,6698,0.03217977694616325
2747,BRFC_alpha_0_5_Hard_Run_2_Round_4,Prec_1,Min,0.82,0.8393,0.019300000000000095,0.82,0.6647527910685805,596151,9459,89200,18756,0.08761902997517507
2810,BRFC_alpha_0_5_Hard_Run_2_Round_4,Prec_1,Max,0.82,0.8393,0.019300000000000095,0.8393,0.6757239899892742,597447,8163,90946,17010,0.07561413909370485
2745,BRFC_alpha_0_5_Hard_Run_2_Round_4,Prec_10,Min,0.8192,0.8386,0.019399999999999973,0.8192,0.6576069118480773,594912,10698,87659,20297,0.09909592797065471
2807,BRFC_alpha_0_5_Hard_Run_2_Round_4,Prec_10,Max,0.8192,0.8386,0.019399999999999973,0.8386,0.6765694842349391,597444,8166,90943,17013,0.0756419281929675
2742,BRFC_alpha_0_5_Hard_Run_2_Round_4,Prec_20,Min,0.8188,0.838,0.019199999999999995,0.8188,0.6570693019013865,594910,10700,87658,20298,0.09911445403682982
2804,BRFC_alpha_0_5_Hard_Run_2_Round_4,Prec_20,Max,0.8188,0.838,0.019199999999999995,0.838,0.6769959390965244,597440,8170,90940,17016,0.07567898032531772
2737,BRFC_alpha_0_5_Hard_Run_2_Round_4,Prec_50,Min,0.8173,0.8368,0.019499999999999962,0.8173,0.6572999848832213,594896,10714,87641,20315,0.09924413650005558
2799,BRFC_alpha_0_5_Hard_Run_2_Round_4,Prec_50,Max,0.8173,0.8368,0.019499999999999962,0.8368,0.6769927318463563,597437,8173,90927,17029,0.07570676942458038
2740,BRFC_alpha_0_5_Hard_Run_2_Round_4,Prec_100,Min,0.818,0.8375,0.019500000000000073,0.818,0.6572306708639237,594905,10705,87654,20302,0.09916076920226759
2802,BRFC_alpha_0_5_Hard_Run_2_Round_4,Prec_100,Max,0.818,0.8375,0.019500000000000073,0.8375,0.6769641166156348,597439,8171,90938,17018,0.07568824335840528
2746,BRFC_alpha_0_5_Hard_Run_2_Round_4,Prec_200,Min,0.8195,0.839,0.019499999999999962,0.8195,0.6570895442590393,594912,10698,87661,20295,0.09909592797065471
2809,BRFC_alpha_0_5_Hard_Run_2_Round_4,Prec_200,Max,0.8195,0.839,0.019499999999999962,0.839,0.6769613384767439,597445,8165,90946,17010,0.07563266515987994
2794,BRFC_alpha_0_5_Hard_Run_2_Round_4,Prec_500,Min,0.835,0.862,0.027000000000000024,0.835,0.6571265397902591,597416,8194,90900,17056,0.07590129311941902
2877,BRFC_alpha_0_5_Hard_Run_2_Round_4,Prec_500,Max,0.835,0.862,0.027000000000000024,0.862,0.6760009952735007,600501,5109,95456,12500,0.04732483604431435
8923,BRFC_alpha_0_5_Medium_Run_2_Round_4,Prec_1,Min,0.962,0.9697,0.00770000000000004,0.962,0.6588167719701321,605016,594,106809,1147,0.005502241654007188
8953,BRFC_alpha_0_5_Medium_Run_2_Round_4,Prec_1,Max,0.962,0.9697,0.00770000000000004,0.9697,0.6717557251908397,605094,516,106900,1056,0.004779725073177961
8923,BRFC_alpha_0_5_Medium_Run_2_Round_4,Prec_10,Min,0.962,0.9708,0.00880000000000003,0.962,0.6577004521261375,605016,594,106809,1147,0.005502241654007188
8956,BRFC_alpha_0_5_Medium_Run_2_Round_4,Prec_10,Max,0.962,0.9708,0.00880000000000003,0.9708,0.6767709515318528,605261,349,107216,740,0.003232798547556412
8922,BRFC_alpha_0_5_Medium_Run_2_Round_4,Prec_20,Min,0.9618,0.9713,0.009500000000000064,0.9618,0.6571616331895197,605010,600,106807,1149,0.005557819852532514
8957,BRFC_alpha_0_5_Medium_Run_2_Round_4,Prec_20,Max,0.9618,0.9713,0.009500000000000064,0.9713,0.6766498068421681,605262,348,107216,740,0.0032235355144688577
8918,BRFC_alpha_0_5_Medium_Run_2_Round_4,Prec_50,Min,0.9612,0.9718,0.010599999999999943,0.9612,0.6571953560466859,604997,613,106798,1158,0.005678239282670717
8959,BRFC_alpha_0_5_Medium_Run_2_Round_4,Prec_50,Max,0.9612,0.9718,0.010599999999999943,0.9718,0.6766966731898238,605263,347,107217,739,0.0032142724813813035
8922,BRFC_alpha_0_5_Medium_Run_2_Round_4,Prec_100,Min,0.9618,0.9727,0.01090000000000002,0.9618,0.6572877535687452,605010,600,106807,1149,0.005557819852532514
8963,BRFC_alpha_0_5_Medium_Run_2_Round_4,Prec_100,Max,0.9618,0.9727,0.01090000000000002,0.9727,0.6769128970163619,605266,344,107220,736,0.003186483382118641
3410,BRFC_alpha_balanced_Hard_Run_2_Round_4,Prec_1,Min,0.82,0.8398,0.01980000000000004,0.82,0.6649806165774413,596536,9074,89945,18011,0.08405276223646671
3509,BRFC_alpha_balanced_Hard_Run_2_Round_4,Prec_1,Max,0.82,0.8398,0.01980000000000004,0.8398,0.6765859094473565,597774,7836,91563,16393,0.07258512727407462
3406,BRFC_alpha_balanced_Hard_Run_2_Round_4,Prec_10,Min,0.8193,0.8394,0.020100000000000007,0.8193,0.6571151274933658,595397,10213,88444,19512,0.09460335692319093
3505,BRFC_alpha_balanced_Hard_Run_2_Round_4,Prec_10,Max,0.8193,0.8394,0.020100000000000007,0.8394,0.6764342031471645,597767,7843,91561,16395,0.0726499685056875
3402,BRFC_alpha_balanced_Hard_Run_2_Round_4,Prec_20,Min,0.8187,0.8389,0.020199999999999996,0.8187,0.6570536930489763,595379,10231,88432,19524,0.0947700915187669
3501,BRFC_alpha_balanced_Hard_Run_2_Round_4,Prec_20,Max,0.8187,0.8389,0.020199999999999996,0.8389,0.6766021974293676,597752,7858,91536,16420,0.07278891400200081
3391,BRFC_alpha_balanced_Hard_Run_2_Round_4,Prec_50,Min,0.8171,0.8374,0.020299999999999985,0.8171,0.657053473359538,595338,10272,88361,19595,0.09514987587535663
3492,BRFC_alpha_balanced_Hard_Run_2_Round_4,Prec_50,Max,0.8171,0.8374,0.020299999999999985,0.8374,0.676996983484159,597713,7897,91500,16456,0.07315017229241542
3390,BRFC_alpha_balanced_Hard_Run_2_Round_4,Prec_100,Min,0.817,0.8374,0.020400000000000085,0.817,0.6571084029061331,595337,10273,88360,19596,0.09515913890844419
3492,BRFC_alpha_balanced_Hard_Run_2_Round_4,Prec_100,Max,0.817,0.8374,0.020400000000000085,0.8374,0.6768546505489534,597713,7897,91500,16456,0.07315017229241542
3393,BRFC_alpha_balanced_Hard_Run_2_Round_4,Prec_200,Min,0.8174,0.8381,0.02069999999999994,0.8174,0.6571764370144166,595352,10258,88379,19577,0.09502019341213087
3496,BRFC_alpha_balanced_Hard_Run_2_Round_4,Prec_200,Max,0.8174,0.8381,0.02069999999999994,0.8381,0.6768219422788321,597720,7890,91502,16454,0.07308533106080255
3425,BRFC_alpha_balanced_Hard_Run_2_Round_4,Prec_500,Min,0.8245,0.8449,0.020399999999999974,0.8245,0.6570757479134627,596546,9064,89954,18002,0.08396013190559116
3533,BRFC_alpha_balanced_Hard_Run_2_Round_4,Prec_500,Max,0.8245,0.8449,0.020399999999999974,0.8449,0.6769256562977711,598771,6839,92989,14967,0.0633498832857831
9348,BRFC_alpha_balanced_Medium_Run_2_Round_4,Prec_1,Min,0.9785,0.9855,0.007000000000000006,0.9785,0.6595932802829354,605225,385,107210,746,0.003566267738708363
