,0
0.33,4253
0.36,4236
0.32,4202
0.35,4199
0.37,4179
0.31,4138
0.34,4137
0.3,4121
0.38,4108
0.29,4098
0.39,4052
0.41,4038
0.4,4014
0.42,3939
0.26,3920
0.28,3895
0.27,3892
0.44,3810
0.43,3799
0.25,3736
0.24,3709
0.46,3705
0.45,3699
0.23,3631
0.48,3574
0.47,3549
0.49,3540
0.22,3507
0.5,3434
0.21,3294
0.51,3276
0.2,3257
0.52,3211
0.53,3152
0.19,3148
0.54,3105
0.55,3104
0.18,3054
0.56,2912
0.17,2845
0.57,2823
0.58,2798
0.6,2778
0.59,2736
0.16,2734
0.15,2524
0.61,2493
0.62,2448
0.64,2409
0.63,2399
0.14,2369
0.65,2365
0.66,2297
0.69,2192
0.67,2190
0.13,2182
0.68,2155
0.72,2098
0.71,2084
0.7,2073
0.73,1999
0.76,1999
0.11,1997
0.12,1982
0.75,1954
0.74,1952
0.77,1805
0.78,1794
0.1,1775
0.81,1753
0.8,1746
0.79,1737
0.82,1720
0.375,1684
0.345,1653
0.325,1652
0.385,1639
0.285,1615
0.335,1612
0.84,1608
0.83,1606
0.315,1599
0.09,1598
0.405,1596
0.415,1582
0.425,1575
0.395,1571
0.435,1569
0.305,1542
0.365,1535
0.465,1511
0.355,1503
0.295,1498
0.445,1480
0.455,1471
0.85,1457
0.265,1422
0.255,1404
0.275,1397
0.485,1395
