Filename,n,nUnique,nUnique/n,95%,95%/n,90%,90%/n,80%,80%/n,B[10],B[10]/n,B[20],B[20]/n,B[100],B[100]/n,B[200],B[200],min,max,
AdaBoost_Hard_Run_2,713566,705474,0.9887,669796,0.9387,634117,0.8887,562761,0.7887,104,0.0001,144,0.0002,404,0.0006,704,0.0010,0.4860,0.5066
AdaBoost_Medium_Run_2,713566,636876,0.8925,601198,0.8425,565519,0.7925,494163,0.6925,172,0.0002,296,0.0004,1099,0.0015,1903,0.0027,0.4887,0.5038
AdaBoost_Easy_Run_2,713566,145182,0.2035,109504,0.1535,83060,0.1164,53340,0.0748,1377,0.0019,2520,0.0035,10501,0.0147,19263,0.0270,0.4917,0.4997
BalBag_Hard_Run_2,713566,240,0.0003,9,0.0000,8,0.0000,6,0.0000,706137,0.9896,710062,0.9951,713283,0.9996,713527,0.9999,0.0000,1.0000
BalBag_Medium_Run_2,713566,2382,0.0033,58,0.0001,24,0.0000,11,0.0000,574489,0.8051,633018,0.8871,693404,0.9717,702548,0.9846,0.0000,1.0000
BalBag_Easy_Run_2,713566,49711,0.0697,33951,0.0476,27571,0.0386,19048,0.0267,54941,0.0770,65810,0.0922,102680,0.1439,121380,0.1701,0.0000,1.0000
BRFC_alpha_0_5_Hard_Run_2,713566,3804,0.0053,156,0.0002,83,0.0001,62,0.0001,127677,0.1789,238543,0.3343,662388,0.9283,684132,0.9588,0.0000,1.0000
BRFC_alpha_0_5_Medium_Run_2,713566,36995,0.0518,11293,0.0158,4656,0.0065,1533,0.0021,45723,0.0641,84475,0.1184,263001,0.3686,348884,0.4889,0.0000,1.0000
BRFC_alpha_0_5_Easy_Run_2,713566,136799,0.1917,101121,0.1417,78480,0.1100,50536,0.0708,5308,0.0074,6459,0.0091,14562,0.0204,23511,0.0329,0.0000,1.0000
BRFC_alpha_balanced_Hard_Run_2,713566,5819,0.0082,158,0.0002,83,0.0001,61,0.0001,130600,0.1830,243609,0.3414,662962,0.9291,683869,0.9584,0.0000,1.0000
BRFC_alpha_balanced_Medium_Run_2,713566,120491,0.1689,84813,0.1189,49134,0.0689,12917,0.0181,41014,0.0575,75973,0.1065,231501,0.3244,301352,0.4223,0.0000,1.0000
BRFC_alpha_balanced_Easy_Run_2,713566,143687,0.2014,108009,0.1514,81812,0.1147,52335,0.0733,5299,0.0074,6450,0.0090,14558,0.0204,23456,0.0329,0.0000,1.0000
EEC_Hard_Run_2,713566,3290,0.0046,1223,0.0017,855,0.0012,506,0.0007,66791,0.0936,103983,0.1457,293394,0.4112,407637,0.5713,0.4367,0.5921
EEC_Medium_Run_2,713566,3263,0.0046,883,0.0012,580,0.0008,316,0.0004,92338,0.1294,155551,0.2180,406159,0.5692,506956,0.7105,0.4541,0.5704
EEC_Easy_Run_2,713566,960,0.0013,652,0.0009,511,0.0007,325,0.0005,66204,0.0928,111971,0.1569,335798,0.4706,480737,0.6737,0.4723,0.5334
KBFC_alpha_0_5_gamma_0_0_Hard_Run_2,713566,694910,0.9739,659232,0.9239,623553,0.8739,552197,0.7739,102,0.0001,142,0.0002,398,0.0006,698,0.0010,0.0000,0.9995
