,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec
0,0.0013,0,1,0,1,605609,0,107956,5.609776205120605,0.1512910526721462
1,0.0026,0,1,0,2,605608,0,107956,5.609766942087517,0.15129126469384666
2,0.0033,0,1,0,3,605607,0,107956,5.60975767905443,0.1512914767161414
3,0.0034,0,1,0,4,605606,0,107956,5.609748416021342,0.15129168873903037
4,0.0047,0,2,0,6,605604,0,107956,5.609729889955167,0.1512921127865912
5,0.0049,0,1,0,7,605603,0,107956,5.609720626922079,0.15129232481126298
6,0.005,0,1,0,8,605602,0,107956,5.609711363888992,0.15129253683652905
7,0.0051,0,1,0,9,605601,0,107956,5.6097021008559045,0.15129274886238941
8,0.0059,0,1,0,10,605600,0,107956,5.609692837822816,0.15129296088884403
9,0.0064,0,1,0,11,605599,0,107956,5.609683574789729,0.15129317291589295
10,0.0065,0,1,0,12,605598,0,107956,5.609674311756642,0.15129338494353617
11,0.0069,0,1,0,13,605597,0,107956,5.609665048723554,0.15129359697177364
12,0.007,0,1,0,14,605596,0,107956,5.6096557856904665,0.15129380900060543
13,0.0075,0,1,0,15,605595,0,107956,5.609646522657379,0.15129402103003148
14,0.0081,0,1,0,16,605594,0,107956,5.609637259624291,0.15129423306005185
15,0.0083,0,1,0,17,605593,0,107956,5.609627996591204,0.1512944450906665
16,0.0085,0,1,0,18,605592,0,107956,5.609618733558117,0.15129465712187548
17,0.0089,0,1,0,19,605591,0,107956,5.609609470525029,0.15129486915367873
18,0.0091,0,1,0,20,605590,0,107956,5.609600207491941,0.1512950811860763
19,0.0092,0,1,0,21,605589,0,107956,5.609590944458853,0.15129529321906818
20,0.0093,0,1,0,22,605588,0,107956,5.609581681425766,0.15129550525265437
21,0.0095,0,1,0,23,605587,0,107956,5.609572418392679,0.15129571728683486
22,0.0098,0,1,0,24,605586,0,107956,5.609563155359591,0.15129592932160965
23,0.01,0,2,0,26,605584,0,107956,5.609544629293416,0.15129635339294223
24,0.0101,0,1,0,27,605583,0,107956,5.609535366260328,0.1512965654295
25,0.0102,0,1,0,28,605582,0,107956,5.609526103227241,0.1512967774666521
26,0.0106,0,1,0,29,605581,0,107956,5.6095168401941535,0.15129698950439852
