,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec,TP_1,FP_1,Prec_1,TP_10,FP_10,Prec_10,TP_20,FP_20,Prec_20,TP_50,FP_50,Prec_50,TP_100,FP_100,Prec_100,TP_200,FP_200,Prec_200,TP_500,FP_500,Prec_500,TP_1000,FP_1000,Prec_1000,TP_2000,FP_2000,Prec_2000,mProb,Pos_1,Neg_1,mProb_1,Pos_10,Neg_10,mProb_10,Pos_20,Neg_20,mProb_20,Pos_50,Neg_50,mProb_50,Pos_100,Neg_100,mProb_100,Pos_200,Neg_200,mProb_200,Pos_500,Neg_500,mProb_500,Pos_1000,Neg_1000,mProb_1000,Pos_2000,Neg_2000,mProb_2000
0,0.49137,0,1,0,1,605609,0,107956,5.609776205120605,0.1512910526721462,107956.0,605609.0,0.1512910526721462,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1,0.49138,0,1,0,2,605608,0,107956,5.609766942087517,0.15129126469384666,107956.0,605608.0,0.15129126469384666,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2,0.49139,0,10,0,12,605598,0,107956,5.609674311756642,0.15129338494353617,107956.0,605598.0,0.15129338494353617,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3,0.4914,0,14,0,26,605584,0,107956,5.609544629293416,0.15129635339294223,107956.0,605584.0,0.15129635339294223,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4,0.49141,1,23,1,49,605561,1,107955,5.609331579532402,0.15130004092409982,107955.0,605561.0,0.15130004092409982,,,,,,,,,,,,,,,,,,,,,,,,,0.041666666666666664,1.0,23.0,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,,
5,0.49142,0,28,0,77,605533,1,107955,5.60907221460595,0.15130597851680758,107955.0,605533.0,0.15130597851680758,107954.1,605539.4,0.15130355076815696,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,28.0,0.0,5.0,141.0,0.03424657534246575,,,,,,,,,,,,,,,,,,,,,
6,0.49143,3,43,3,120,605490,4,107952,5.608673904183186,0.15131152917826537,107952.0,605490.0,0.15131152917826537,107953.6,605525.0,0.15130600973876443,,,,,,,,,,,,,,,,,,,,,,0.06521739130434782,3.0,43.0,0.06521739130434782,5.0,144.0,0.03355704697986577,,,,,,,,,,,,,,,,,,,,,
7,0.49144,0,17,0,137,605473,4,107952,5.608516432620697,0.15131513473735853,107952.0,605473.0,0.15131513473735853,107953.1,605510.6,0.15130846881207832,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,17.0,0.0,5.0,144.0,0.03355704697986577,,,,,,,,,,,,,,,,,,,,,
8,0.49145,0,4,0,141,605469,4,107952,5.6084793804883475,0.15131598312917618,107952.0,605469.0,0.15131598312917618,107952.5,605497.1,0.15131061815719007,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,0.0,6.0,135.0,0.0425531914893617,,,,,,,,,,,,,,,,,,,,,
9,0.49146,1,0,1,141,605469,5,107951,5.6084793804883475,0.15131479352975807,107951.0,605469.0,0.15131479352975807,107951.9,605484.9,0.15131249187033805,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,6.0,122.0,0.046875,,,,,,,,,,,,,,,,,,,,,
