Index,Filename,Roll,Min/Max,Min,Max,Diff,y_proba,Neg,Pos,mprob,TN,FP,FN,TP,FP/P
436,EEC_Hard_Run_2_Round_4,mProb_1,Min,0.4975,0.5905,0.09300000000000003,0.4975,4.0,4.0,0.5,394882,210728,33767,74189,1.9519804364741191
1084,EEC_Hard_Run_2_Round_4,mProb_1,Max,0.4975,0.5905,0.09300000000000003,0.5905,4.0,4.0,0.5,605594,16,107938,18,0.00014820852940086702
889,EEC_Hard_Run_2_Round_4,mProb_10,Min,0.5446,0.5913,0.046700000000000075,0.5446,1008.0,976.0,0.49193548387096775,596637,8973,99020,8936,0.08311719589462374
1085,EEC_Hard_Run_2_Round_4,mProb_10,Max,0.5446,0.5913,0.046700000000000075,0.5913,30.0,29.0,0.4915254237288136,605597,13,107939,17,0.00012041943013820446
915,EEC_Hard_Run_2_Round_4,mProb_20,Min,0.5477,0.5655,0.017800000000000038,0.5477,2500.0,2404.0,0.4902120717781403,598311,7299,100558,7398,0.06761087850605803
1028,EEC_Hard_Run_2_Round_4,mProb_20,Max,0.5477,0.5655,0.017800000000000038,0.5655,357.0,347.0,0.4928977272727273,604352,1258,106193,1763,0.01165289562414317
977,EEC_Hard_Run_2_Round_4,mProb_50,Min,0.556,0.563,0.006999999999999895,0.556,2010.0,1961.0,0.49383026945353814,603146,2464,105101,2855,0.02282411352773352
1015,EEC_Hard_Run_2_Round_4,mProb_50,Max,0.556,0.563,0.006999999999999895,0.563,1153.0,1172.0,0.5040860215053763,604152,1458,106052,1904,0.013505502241654007
990,EEC_Hard_Run_2_Round_4,mProb_100,Min,0.5585,0.5609,0.0023999999999999577,0.5585,3105.0,2991.0,0.4906496062992126,603535,2075,105455,2501,0.01922079365667494
1006,EEC_Hard_Run_2_Round_4,mProb_100,Max,0.5585,0.5609,0.0023999999999999577,0.5609,3044.0,3158.0,0.509190583682683,603951,1659,105872,2084,0.0153673718922524
969,EEC_Hard_Run_2_Round_4,mProb_200,Min,0.5538,0.5585,0.0047000000000000375,0.5538,9917.0,9616.0,0.49229509035990376,603097,2513,105072,2884,0.023278002149023678
990,EEC_Hard_Run_2_Round_4,mProb_200,Max,0.5538,0.5585,0.0047000000000000375,0.5585,8973.0,8936.0,0.49896699983248644,603535,2075,105455,2501,0.01922079365667494
407,EEC_Medium_Run_2_Round_4,mProb_1,Min,0.5056,0.5704,0.06479999999999997,0.5056,3.0,3.0,0.5,480585,125025,58754,49202,1.1581107117714624
893,EEC_Medium_Run_2_Round_4,mProb_1,Max,0.5056,0.5704,0.06479999999999997,0.5704,1.0,1.0,0.5,605610,0,107956,0,0.0
783,EEC_Medium_Run_2_Round_4,mProb_10,Min,0.5454,0.5625,0.017100000000000004,0.5454,197.0,205.0,0.5099502487562189,603368,2242,105804,2152,0.02076772018229649
886,EEC_Medium_Run_2_Round_4,mProb_10,Max,0.5454,0.5625,0.017100000000000004,0.5625,13.0,13.0,0.5,605604,6,107947,9,5.5578198525325135e-05
787,EEC_Medium_Run_2_Round_4,mProb_20,Min,0.5462,0.5514,0.005199999999999982,0.5462,443.0,434.0,0.49486887115165334,603401,2209,105833,2123,0.020462040090407203
831,EEC_Medium_Run_2_Round_4,mProb_20,Max,0.5462,0.5514,0.005199999999999982,0.5514,787.0,758.0,0.4906148867313916,604852,758,107176,780,0.007021379080366075
829,EEC_Medium_Run_2_Round_4,mProb_50,Min,0.5511,0.5561,0.0050000000000000044,0.5511,1470.0,1428.0,0.4927536231884058,604818,792,107149,807,0.007336322205342917
858,EEC_Medium_Run_2_Round_4,mProb_50,Max,0.5511,0.5561,0.0050000000000000044,0.5561,626.0,629.0,0.501195219123506,605475,135,107807,149,0.0012505094668198156
826,EEC_Medium_Run_2_Round_4,mProb_100,Min,0.5507,0.5537,0.0030000000000000027,0.5507,2413.0,2327.0,0.4909282700421941,604673,937,106992,964,0.008679462003038275
844,EEC_Medium_Run_2_Round_4,mProb_100,Max,0.5507,0.5537,0.0030000000000000027,0.5537,2040.0,1969.0,0.49114492392117737,605388,222,107666,290,0.00205639334543703
3348,KBFC_alpha_0_5_gamma_0_0_Hard_Run_2_Round_4,mProb_1,Min,0.3348,0.9438,0.609,0.3348,27.0,27.0,0.5,566076,39534,72099,35857,0.3662047500833673
8900,KBFC_alpha_0_5_gamma_0_0_Hard_Run_2_Round_4,mProb_1,Max,0.3348,0.9438,0.609,0.9438,1.0,1.0,0.5,605600,10,107912,44,9.263033087554189e-05
4131,KBFC_alpha_0_5_gamma_0_0_Hard_Run_2_Round_4,mProb_10,Min,0.4131,0.8904,0.47729999999999995,0.4131,142.0,138.0,0.4928571428571429,584110,21500,82537,25419,0.19915521138241507
8750,KBFC_alpha_0_5_gamma_0_0_Hard_Run_2_Round_4,mProb_10,Max,0.4131,0.8904,0.47729999999999995,0.8904,8.0,8.0,0.5,605565,45,107750,206,0.00041683648893993847
4696,KBFC_alpha_0_5_gamma_0_0_Hard_Run_2_Round_4,mProb_20,Min,0.4696,0.637,0.1674,0.4696,188.0,186.0,0.49732620320855614,591578,14032,88271,19685,0.12997888028456037
6370,KBFC_alpha_0_5_gamma_0_0_Hard_Run_2_Round_4,mProb_20,Max,0.4696,0.637,0.1674,0.637,71.0,73.0,0.5069444444444444,601823,3787,99598,8358,0.03507910630256771
4879,KBFC_alpha_0_5_gamma_0_0_Hard_Run_2_Round_4,mProb_50,Min,0.4879,0.5752,0.08730000000000004,0.4879,446.0,431.0,0.49144811858608894,593425,12185,89895,18061,0.1128700581718478
5752,KBFC_alpha_0_5_gamma_0_0_Hard_Run_2_Round_4,mProb_50,Max,0.4879,0.5752,0.08730000000000004,0.5752,260.0,269.0,0.5085066162570888,599432,6178,96186,11770,0.05722701841490978
5031,KBFC_alpha_0_5_gamma_0_0_Hard_Run_2_Round_4,mProb_100,Min,0.5031,0.5303,0.027200000000000002,0.5031,801.0,771.0,0.4904580152671756,594784,10826,91123,16833,0.10028159620586165
5303,KBFC_alpha_0_5_gamma_0_0_Hard_Run_2_Round_4,mProb_100,Max,0.5031,0.5303,0.027200000000000002,0.5303,703.0,731.0,0.5097629009762901,596826,8784,93145,14811,0.08136648264107599
5042,KBFC_alpha_0_5_gamma_0_0_Hard_Run_2_Round_4,mProb_200,Min,0.5042,0.5282,0.02400000000000002,0.5042,1615.0,1553.0,0.49021464646464646,594880,10730,91202,16754,0.09939234502945644
5282,KBFC_alpha_0_5_gamma_0_0_Hard_Run_2_Round_4,mProb_200,Max,0.5042,0.5282,0.02400000000000002,0.5282,1407.0,1462.0,0.5095852213314744,596669,8941,93008,14948,0.082820778835822
5082,KBFC_alpha_0_5_gamma_0_0_Hard_Run_2_Round_4,mProb_500,Min,0.5082,0.5246,0.01639999999999997,0.5082,4035.0,3878.0,0.49007961582206494,595177,10433,91530,16426,0.09664122420245286
5246,KBFC_alpha_0_5_gamma_0_0_Hard_Run_2_Round_4,mProb_500,Max,0.5082,0.5246,0.01639999999999997,0.5246,3550.0,3693.0,0.5098716001656772,596394,9216,92745,15211,0.0853681129348994
5071,KBFC_alpha_0_5_gamma_0_0_Hard_Run_2_Round_4,mProb_1000,Min,0.5071,0.5312,0.02410000000000001,0.5071,8269.0,7948.0,0.4901029783560461,595099,10511,91438,16518,0.09736374078328208
5312,KBFC_alpha_0_5_gamma_0_0_Hard_Run_2_Round_4,mProb_1000,Max,0.5071,0.5312,0.02410000000000001,0.5312,6928.0,7209.0,0.509938459361958,596877,8733,93212,14744,0.08089406795361073
5217,KBFC_alpha_0_5_gamma_0_0_Hard_Run_2_Round_4,mProb_2000,Min,0.5217,0.5441,0.022399999999999975,0.5217,15907.0,15285.0,0.4900294947422416,596208,9402,92543,15413,0.08709103708918449
5441,KBFC_alpha_0_5_gamma_0_0_Hard_Run_2_Round_4,mProb_2000,Max,0.5217,0.5441,0.022399999999999975,0.5441,13555.0,14104.0,0.5099244368921508,597708,7902,94187,13769,0.0731964874578532
3578,KBFC_alpha_0_5_gamma_0_0_Medium_Run_2_Round_4,mProb_1,Min,0.3596,0.8058,0.4462,0.3596,18.0,18.0,0.5,577104,28506,86545,21411,0.2640520211938197
7371,KBFC_alpha_0_5_gamma_0_0_Medium_Run_2_Round_4,mProb_1,Max,0.3596,0.8058,0.4462,0.8058,1.0,1.0,0.5,605591,19,107922,34,0.00017599762866352957
4405,KBFC_alpha_0_5_gamma_0_0_Medium_Run_2_Round_4,mProb_10,Min,0.4423,0.8355,0.3932,0.4423,113.0,117.0,0.508695652173913,592940,12670,95881,12075,0.11736262921931156
7401,KBFC_alpha_0_5_gamma_0_0_Medium_Run_2_Round_4,mProb_10,Max,0.4423,0.8355,0.3932,0.8355,5.0,5.0,0.5,605602,8,107943,13,7.410426470043351e-05
4765,KBFC_alpha_0_5_gamma_0_0_Medium_Run_2_Round_4,mProb_20,Min,0.4783,0.7933,0.315,0.4783,177.0,171.0,0.49137931034482757,596986,8624,98969,8987,0.07988439734706733
7345,KBFC_alpha_0_5_gamma_0_0_Medium_Run_2_Round_4,mProb_20,Max,0.4783,0.7933,0.315,0.7933,12.0,12.0,0.5,605584,26,107898,58,0.00024083886027640892
4820,KBFC_alpha_0_5_gamma_0_0_Medium_Run_2_Round_4,mProb_50,Min,0.4838,0.7028,0.21899999999999997,0.4838,428.0,415.0,0.49228944246737844,597469,8141,99411,8545,0.07541035236577866
6940,KBFC_alpha_0_5_gamma_0_0_Medium_Run_2_Round_4,mProb_50,Max,0.4838,0.7028,0.21899999999999997,0.7028,41.0,42.0,0.5060240963855421,605372,238,107511,445,0.002204601874837897
4835,KBFC_alpha_0_5_gamma_0_0_Medium_Run_2_Round_4,mProb_100,Min,0.4853,0.6094,0.12410000000000004,0.4853,833.0,802.0,0.490519877675841,597611,7999,99529,8427,0.07409500166734595
6076,KBFC_alpha_0_5_gamma_0_0_Medium_Run_2_Round_4,mProb_100,Max,0.4853,0.6094,0.12410000000000004,0.6094,260.0,270.0,0.5094339622641509,604175,1435,105913,2043,0.013292452480640262
5124,KBFC_alpha_0_5_gamma_0_0_Medium_Run_2_Round_4,mProb_200,Min,0.5142,0.5659,0.05169999999999997,0.5142,1358.0,1309.0,0.49081364829396323,599906,5704,101568,6388,0.052836340731409095
5641,KBFC_alpha_0_5_gamma_0_0_Medium_Run_2_Round_4,mProb_200,Max,0.5142,0.5659,0.05169999999999997,0.5659,838.0,870.0,0.509367681498829,602760,2850,104321,3635,0.02639964429952944
5276,KBFC_alpha_0_5_gamma_0_0_Medium_Run_2_Round_4,mProb_500,Min,0.5294,0.5702,0.04080000000000006,0.5294,3047.0,2928.0,0.4900418410041841,600890,4720,102521,5435,0.04372151617325577
5684,KBFC_alpha_0_5_gamma_0_0_Medium_Run_2_Round_4,mProb_500,Max,0.5294,0.5702,0.04080000000000006,0.5702,2027.0,2109.0,0.5099129593810445,602952,2658,104502,3454,0.024621141946719032
5423,KBFC_alpha_0_5_gamma_0_0_Medium_Run_2_Round_4,mProb_1000,Min,0.5441,0.5763,0.032200000000000006,0.5441,5447.0,5238.0,0.49021993448759943,601720,3890,103305,4651,0.036033198710585794
5745,KBFC_alpha_0_5_gamma_0_0_Medium_Run_2_Round_4,mProb_1000,Max,0.5441,0.5763,0.032200000000000006,0.5763,3866.0,4022.0,0.5098884381338742,603194,2416,104778,3178,0.02237948793953092
5600,KBFC_alpha_0_5_gamma_0_0_Medium_Run_2_Round_4,mProb_2000,Min,0.5618,0.5949,0.03310000000000002,0.5618,9822.0,9439.0,0.4900576294065729,602607,3003,104148,3808,0.027816888361925227
5931,KBFC_alpha_0_5_gamma_0_0_Medium_Run_2_Round_4,mProb_2000,Max,0.5618,0.5949,0.03310000000000002,0.5949,6970.0,7252.0,0.509914217409647,603794,1816,105450,2506,0.016821668086998406
3179,KBFC_alpha_0_5_gamma_0_0_Easy_Run_2_Round_4,mProb_1,Min,0.3319,0.5563,0.22440000000000004,0.3319,8.0,8.0,0.5,593963,11647,101785,6171,0.10788654637074363
4597,KBFC_alpha_0_5_gamma_0_0_Easy_Run_2_Round_4,mProb_1,Max,0.3319,0.5563,0.22440000000000004,0.5563,1.0,1.0,0.5,605600,10,107937,19,9.263033087554189e-05
3917,KBFC_alpha_0_5_gamma_0_0_Easy_Run_2_Round_4,mProb_10,Min,0.4061,0.5947,0.1886,0.4061,31.0,30.0,0.4918032786885246,603748,1862,106792,1164,0.0172477676090259
4608,KBFC_alpha_0_5_gamma_0_0_Easy_Run_2_Round_4,mProb_10,Max,0.4061,0.5947,0.1886,0.5947,6.0,6.0,0.5,605605,5,107947,9,4.6315165437770945e-05
4212,KBFC_alpha_0_5_gamma_0_0_Easy_Run_2_Round_4,mProb_20,Min,0.4395,0.471,0.03149999999999997,0.4395,31.0,30.0,0.4918032786885246,604964,646,107505,451,0.005983919374560006
4400,KBFC_alpha_0_5_gamma_0_0_Easy_Run_2_Round_4,mProb_20,Max,0.4395,0.471,0.03149999999999997,0.471,32.0,33.0,0.5076923076923077,605334,276,107770,186,0.002556597132164956
7359,KBFC_alpha_balanced_gamma_0_0_Hard_Run_2_Round_4,mProb_1,Min,0.7359,0.991,0.2551,0.7359,33.0,34.0,0.5074626865671642,561670,43940,70425,37531,0.40701767386713106
9890,KBFC_alpha_balanced_gamma_0_0_Hard_Run_2_Round_4,mProb_1,Max,0.7359,0.991,0.2551,0.991,1.0,1.0,0.5,605609,1,107947,9,9.263033087554189e-06
8397,KBFC_alpha_balanced_gamma_0_0_Hard_Run_2_Round_4,mProb_10,Min,0.8397,0.8878,0.04810000000000003,0.8397,187.0,180.0,0.4904632152588556,591195,14415,88246,19710,0.13352662195709364
8878,KBFC_alpha_balanced_gamma_0_0_Hard_Run_2_Round_4,mProb_10,Max,0.8397,0.8878,0.04810000000000003,0.8878,139.0,144.0,0.508833922261484,598989,6621,95900,12056,0.06133054207269628
8469,KBFC_alpha_balanced_gamma_0_0_Hard_Run_2_Round_4,mProb_20,Min,0.8469,0.876,0.029100000000000015,0.8469,383.0,373.0,0.4933862433862434,592610,13000,89459,18497,0.12041943013820446
8760,KBFC_alpha_balanced_gamma_0_0_Hard_Run_2_Round_4,mProb_20,Max,0.8469,0.876,0.029100000000000015,0.876,302.0,304.0,0.5016501650165016,597482,8128,94110,13846,0.07528993293564044
8606,KBFC_alpha_balanced_gamma_0_0_Hard_Run_2_Round_4,mProb_50,Min,0.8606,0.8734,0.012799999999999923,0.8606,843.0,812.0,0.4906344410876133,595082,10528,91659,16297,0.0975212123457705
8734,KBFC_alpha_balanced_gamma_0_0_Hard_Run_2_Round_4,mProb_50,Max,0.8606,0.8734,0.012799999999999923,0.8734,717.0,746.0,0.5099111414900889,597093,8517,93701,14255,0.07889325280669902
8609,KBFC_alpha_balanced_gamma_0_0_Hard_Run_2_Round_4,mProb_100,Min,0.8609,0.8721,0.011199999999999988,0.8609,1708.0,1643.0,0.4903014025663981,595142,10468,91707,16249,0.09696543036051725
8721,KBFC_alpha_balanced_gamma_0_0_Hard_Run_2_Round_4,mProb_100,Max,0.8609,0.8721,0.011199999999999988,0.8721,1490.0,1545.0,0.5090609555189456,596923,8687,93511,14445,0.08046796843158324
8625,KBFC_alpha_balanced_gamma_0_0_Hard_Run_2_Round_4,mProb_200,Min,0.8625,0.8701,0.00759999999999994,0.8625,3361.0,3240.0,0.4908347220118164,595404,10206,91980,15976,0.09453851569157805
8701,KBFC_alpha_balanced_gamma_0_0_Hard_Run_2_Round_4,mProb_200,Max,0.8625,0.8701,0.00759999999999994,0.8701,3023.0,3146.0,0.5099692008429243,596632,8978,93207,14749,0.0831635110600615
8596,KBFC_alpha_balanced_gamma_0_0_Hard_Run_2_Round_4,mProb_500,Min,0.8596,0.87,0.010399999999999965,0.8596,8381.0,8070.0,0.4905476870706948,594926,10684,91515,16441,0.09896624550742895
8700,KBFC_alpha_balanced_gamma_0_0_Hard_Run_2_Round_4,mProb_500,Max,0.8596,0.87,0.010399999999999965,0.87,7620.0,7920.0,0.5096525096525096,596612,8998,93189,14767,0.08334877172181258
8606,KBFC_alpha_balanced_gamma_0_0_Hard_Run_2_Round_4,mProb_1000,Min,0.8606,0.8723,0.011699999999999933,0.8606,16753.0,16102.0,0.4900928321412266,595082,10528,91659,16297,0.0975212123457705
8723,KBFC_alpha_balanced_gamma_0_0_Hard_Run_2_Round_4,mProb_1000,Max,0.8606,0.8723,0.011699999999999933,0.8723,15029.0,15641.0,0.5099771763938702,596954,8656,93551,14405,0.08018081440586906
8702,KBFC_alpha_balanced_gamma_0_0_Hard_Run_2_Round_4,mProb_2000,Min,0.8702,0.8835,0.013299999999999979,0.8702,32022.0,30772.0,0.49004681975984965,596643,8967,93226,14730,0.0830616176960984
8835,KBFC_alpha_balanced_gamma_0_0_Hard_Run_2_Round_4,mProb_2000,Max,0.8702,0.8835,0.013299999999999979,0.8835,28193.0,29335.0,0.5099256014462522,598450,7160,95266,12690,0.06632331690688799
47,KBFC_alpha_balanced_gamma_0_0_Medium_Run_2_Round_4,mProb_1,Min,0.0146,0.9572,0.9426000000000001,0.0146,1.0,1.0,0.5,74,605536,1,107955,5.609100003705214
9382,KBFC_alpha_balanced_gamma_0_0_Medium_Run_2_Round_4,mProb_1,Max,0.0146,0.9572,0.9426000000000001,0.9572,1.0,1.0,0.5,605600,10,107938,18,9.263033087554189e-05
8074,KBFC_alpha_balanced_gamma_0_0_Medium_Run_2_Round_4,mProb_10,Min,0.8188,0.956,0.1372,0.8188,152.0,150.0,0.4966887417218543,595177,10433,97718,10238,0.09664122420245286
9380,KBFC_alpha_balanced_gamma_0_0_Medium_Run_2_Round_4,mProb_10,Max,0.8188,0.956,0.1372,0.956,7.0,7.0,0.5,605599,11,107936,20,0.00010189336396309608
8075,KBFC_alpha_balanced_gamma_0_0_Medium_Run_2_Round_4,mProb_20,Min,0.8189,0.9343,0.11540000000000006,0.8189,305.0,299.0,0.49503311258278143,595194,10416,97729,10227,0.09648375263996443
9223,KBFC_alpha_balanced_gamma_0_0_Medium_Run_2_Round_4,mProb_20,Max,0.8189,0.9343,0.11540000000000006,0.9343,23.0,23.0,0.5,605488,122,107732,224,0.0011300900366816111
8278,KBFC_alpha_balanced_gamma_0_0_Medium_Run_2_Round_4,mProb_50,Min,0.8392,0.9157,0.07650000000000001,0.8392,699.0,677.0,0.49200581395348836,598538,7072,100484,7472,0.06550816999518322
9043,KBFC_alpha_balanced_gamma_0_0_Medium_Run_2_Round_4,mProb_50,Max,0.8392,0.9157,0.07650000000000001,0.9157,154.0,160.0,0.5095541401273885,605153,457,107271,685,0.004233206121012264
8574,KBFC_alpha_balanced_gamma_0_0_Medium_Run_2_Round_4,mProb_100,Min,0.8688,0.8731,0.0042999999999999705,0.8688,1000.0,969.0,0.49212798374809547,602334,3276,103919,4037,0.030345696394827523
8617,KBFC_alpha_balanced_gamma_0_0_Medium_Run_2_Round_4,mProb_100,Max,0.8688,0.8731,0.0042999999999999705,0.8731,948.0,983.0,0.509062661833247,602724,2886,104334,3622,0.026733113490681387
8538,KBFC_alpha_balanced_gamma_0_0_Medium_Run_2_Round_4,mProb_200,Min,0.8652,0.8738,0.008600000000000052,0.8652,2156.0,2079.0,0.4909090909090909,601946,3664,103574,4382,0.03393975323279855
8624,KBFC_alpha_balanced_gamma_0_0_Medium_Run_2_Round_4,mProb_200,Max,0.8652,0.8738,0.008600000000000052,0.8738,1825.0,1890.0,0.5087483176312247,602790,2820,104420,3536,0.026121753306902813
8501,KBFC_alpha_balanced_gamma_0_0_Medium_Run_2_Round_4,mProb_500,Min,0.8615,0.876,0.014499999999999957,0.8615,5681.0,5461.0,0.49012744570095135,601530,4080,103183,4773,0.03779317499722109
8646,KBFC_alpha_balanced_gamma_0_0_Medium_Run_2_Round_4,mProb_500,Max,0.8615,0.876,0.014499999999999957,0.876,4443.0,4623.0,0.5099272005294507,602980,2630,104618,3338,0.024361777020267518
8580,KBFC_alpha_balanced_gamma_0_0_Medium_Run_2_Round_4,mProb_1000,Min,0.8694,0.8866,0.017200000000000104,0.8694,9999.0,9609.0,0.4900550795593635,602389,3221,103970,3986,0.02983622957501204
8752,KBFC_alpha_balanced_gamma_0_0_Medium_Run_2_Round_4,mProb_1000,Max,0.8694,0.8866,0.017200000000000104,0.8866,7375.0,7668.0,0.5097387489197633,603814,1796,105581,2375,0.016636407425247322
111,KBFC_alpha_balanced_gamma_0_0_Easy_Run_2_Round_4,mProb_1,Min,0.0936,0.8831,0.7895,0.0936,1.0,1.0,0.5,572,605038,14,107942,5.604487013227612
7491,KBFC_alpha_balanced_gamma_0_0_Easy_Run_2_Round_4,mProb_1,Max,0.0936,0.8831,0.7895,0.8831,2.0,2.0,0.5,605607,3,107956,0,2.7789099262662567e-05
7219,KBFC_alpha_balanced_gamma_0_0_Easy_Run_2_Round_4,mProb_10,Min,0.8186,0.8705,0.05190000000000006,0.8186,31.0,30.0,0.4918032786885246,605097,513,107628,328,0.004751935973915299
7480,KBFC_alpha_balanced_gamma_0_0_Easy_Run_2_Round_4,mProb_10,Max,0.8186,0.8705,0.05190000000000006,0.8705,7.0,7.0,0.5,605596,14,107950,6,0.00012968246322575864
7338,KBFC_alpha_balanced_gamma_0_0_Easy_Run_2_Round_4,mProb_20,Min,0.8339,0.8675,0.033600000000000074,0.8339,33.0,33.0,0.5,605407,203,107819,137,0.0018803957167735003
7475,KBFC_alpha_balanced_gamma_0_0_Easy_Run_2_Round_4,mProb_20,Max,0.8339,0.8675,0.033600000000000074,0.8675,16.0,16.0,0.5,605593,17,107945,11,0.00015747156248842122
4154,KBFC_alpha_0_5_gamma_1_0_Hard_Run_2_Round_4,mProb_1,Min,0.4182,0.949,0.5307999999999999,0.4182,35.0,36.0,0.5070422535211268,573242,32368,75916,32040,0.299825854977954
7835,KBFC_alpha_0_5_gamma_1_0_Hard_Run_2_Round_4,mProb_1,Max,0.4182,0.949,0.5307999999999999,0.949,1.0,1.0,0.5,605610,0,107949,7,0.0
4673,KBFC_alpha_0_5_gamma_1_0_Hard_Run_2_Round_4,mProb_10,Min,0.4701,0.5678,0.09769999999999995,0.4701,198.0,194.0,0.49489795918367346,588840,16770,85992,21964,0.15534106487828375
5650,KBFC_alpha_0_5_gamma_1_0_Hard_Run_2_Round_4,mProb_10,Max,0.4701,0.5678,0.09769999999999995,0.5678,66.0,68.0,0.5074626865671642,600890,4720,97981,9975,0.04372151617325577
4752,KBFC_alpha_0_5_gamma_1_0_Hard_Run_2_Round_4,mProb_20,Min,0.478,0.5583,0.08030000000000004,0.478,347.0,336.0,0.49194729136163984,590421,15189,87270,20686,0.14069620956686058
5555,KBFC_alpha_0_5_gamma_1_0_Hard_Run_2_Round_4,mProb_20,Max,0.478,0.5583,0.08030000000000004,0.5583,161.0,163.0,0.5030864197530864,600220,5390,97123,10833,0.04992774834191708
4959,KBFC_alpha_0_5_gamma_1_0_Hard_Run_2_Round_4,mProb_50,Min,0.4987,0.5567,0.057999999999999996,0.4987,719.0,695.0,0.4915134370579915,593943,11667,90354,17602,0.10807180703249472
5539,KBFC_alpha_0_5_gamma_1_0_Hard_Run_2_Round_4,mProb_50,Max,0.4987,0.5567,0.057999999999999996,0.5567,393.0,409.0,0.5099750623441397,600088,5522,96997,10959,0.05115046870947423
4983,KBFC_alpha_0_5_gamma_1_0_Hard_Run_2_Round_4,mProb_100,Min,0.5011,0.5263,0.0252,0.5011,1442.0,1386.0,0.4900990099009901,594271,11339,90705,17251,0.10503353217977694
5235,KBFC_alpha_0_5_gamma_1_0_Hard_Run_2_Round_4,mProb_100,Max,0.5011,0.5263,0.0252,0.5263,1109.0,1148.0,0.5086397873283119,597444,8166,93819,14137,0.0756419281929675
4999,KBFC_alpha_0_5_gamma_1_0_Hard_Run_2_Round_4,mProb_200,Min,0.5027,0.5277,0.02499999999999991,0.5027,2815.0,2710.0,0.49049773755656106,594495,11115,90920,17036,0.10295861276816481
5249,KBFC_alpha_0_5_gamma_1_0_Hard_Run_2_Round_4,mProb_200,Max,0.5027,0.5277,0.02499999999999991,0.5277,2128.0,2210.0,0.5094513600737667,597577,8033,93978,13978,0.0744099447923228
5052,KBFC_alpha_0_5_gamma_1_0_Hard_Run_2_Round_4,mProb_500,Min,0.508,0.5205,0.012499999999999956,0.508,6770.0,6510.0,0.49021084337349397,595235,10375,91635,16321,0.09610396828337471
5177,KBFC_alpha_0_5_gamma_1_0_Hard_Run_2_Round_4,mProb_500,Max,0.508,0.5205,0.012499999999999956,0.5205,5730.0,5961.0,0.5098793944059533,596748,8862,93156,14800,0.08208899922190523
5107,KBFC_alpha_0_5_gamma_1_0_Hard_Run_2_Round_4,mProb_1000,Min,0.5135,0.5263,0.012800000000000034,0.5135,13247.0,12741.0,0.4902647375711867,595934,9676,92335,15621,0.08962910815517433
5235,KBFC_alpha_0_5_gamma_1_0_Hard_Run_2_Round_4,mProb_1000,Max,0.5135,0.5263,0.012800000000000034,0.5263,11300.0,11754.0,0.5098464474711547,597444,8166,93819,14137,0.0756419281929675
5316,KBFC_alpha_0_5_gamma_1_0_Hard_Run_2_Round_4,mProb_2000,Min,0.5344,0.5466,0.012199999999999989,0.5344,24650.0,23691.0,0.4900808837218924,598224,7386,94727,13229,0.06841676238467524
5438,KBFC_alpha_0_5_gamma_1_0_Hard_Run_2_Round_4,mProb_2000,Max,0.5344,0.5466,0.012199999999999989,0.5466,21243.0,22093.0,0.5098070887945357,599293,6317,96017,11939,0.05851458001407981
4012,KBFC_alpha_0_5_gamma_1_0_Medium_Run_2_Round_4,mProb_1,Min,0.434,0.6751,0.24110000000000004,0.434,20.0,20.0,0.5,584558,21052,90492,17464,0.1950053725591908
6202,KBFC_alpha_0_5_gamma_1_0_Medium_Run_2_Round_4,mProb_1,Max,0.434,0.6751,0.24110000000000004,0.6751,1.0,1.0,0.5,605562,48,107861,95,0.0004446255882026011
4381,KBFC_alpha_0_5_gamma_1_0_Medium_Run_2_Round_4,mProb_10,Min,0.4709,0.6924,0.22150000000000003,0.4709,185.0,185.0,0.5,594054,11556,96768,11188,0.1070436103597762
6261,KBFC_alpha_0_5_gamma_1_0_Medium_Run_2_Round_4,mProb_10,Max,0.4709,0.6924,0.22150000000000003,0.6924,6.0,6.0,0.5,605583,27,107907,49,0.00025010189336396307
4591,KBFC_alpha_0_5_gamma_1_0_Medium_Run_2_Round_4,mProb_20,Min,0.4919,0.6586,0.16669999999999996,0.4919,282.0,275.0,0.49371633752244165,597752,7858,99660,8296,0.07278891400200081
6129,KBFC_alpha_0_5_gamma_1_0_Medium_Run_2_Round_4,mProb_20,Max,0.4919,0.6586,0.16669999999999996,0.6586,14.0,14.0,0.5,605524,86,107795,161,0.0007966208455296602
4797,KBFC_alpha_0_5_gamma_1_0_Medium_Run_2_Round_4,mProb_50,Min,0.5125,0.5529,0.04039999999999999,0.5125,541.0,525.0,0.4924953095684803,600458,5152,102005,5951,0.04772314646707918
5201,KBFC_alpha_0_5_gamma_1_0_Medium_Run_2_Round_4,mProb_50,Max,0.5125,0.5529,0.04039999999999999,0.5529,273.0,283.0,0.5089928057553957,603597,2013,105181,2775,0.018646485605246583
4825,KBFC_alpha_0_5_gamma_1_0_Medium_Run_2_Round_4,mProb_100,Min,0.5153,0.5487,0.033399999999999985,0.5153,1070.0,1029.0,0.4902334444973797,600761,4849,102285,5671,0.04491644744155026
5159,KBFC_alpha_0_5_gamma_1_0_Medium_Run_2_Round_4,mProb_100,Max,0.5153,0.5487,0.033399999999999985,0.5487,564.0,586.0,0.5095652173913043,603370,2240,104929,3027,0.020749194116121382
4817,KBFC_alpha_0_5_gamma_1_0_Medium_Run_2_Round_4,mProb_200,Min,0.5145,0.546,0.031500000000000083,0.5145,2100.0,2030.0,0.4915254237288136,600667,4943,102194,5762,0.04578717255178035
