Index,len,Filename,min,max,Neg,Pos,$\frac{\text{Pos}}{\text{Neg}+\text{Pos}}$,TN,FP,FN,TP,Prec,Rec,FP/P
51,107,AdaBoost_Hard_Run_2,0.4965591098908912,0.4966148120785663,3592,1000,0.21777003484320556,493079,112531,51505,56451,0.334065166704146,0.5229074808255215,1.0423783763755605
70,108,AdaBoost_Medium_Run_2,0.4969542393495493,0.4970025765636435,3249,1000,0.2353494939985879,531279,74331,70760,37196,0.33351565091861163,0.34454777872466563,0.6885305124309904
103,108,AdaBoost_Easy_Run_2,0.4981819311476694,0.4983251567159429,2196,1001,0.31310603690960276,597463,8147,103952,4004,0.32952020409842814,0.03708918448256697,0.07546593056430398
4,11,BalBag_Hard_Run_2,0.4,0.4916666666666666,78008,12130,0.1345714349109144,444246,161364,36572,71384,0.30670080945915756,0.6612323539219682,1.494720071140094
14,24,BalBag_Medium_Run_2,0.6,0.6499999999999999,38777,11166,0.22357487535790802,528627,76983,69583,38373,0.33264849682721315,0.3554503686687169,0.7130960761791841
89,105,BalBag_Easy_Run_2,0.7583333333333333,0.7666514041514041,2643,1030,0.2804247209365641,574672,30938,92629,15327,0.3312871501134767,0.14197450813294304,0.2865797176627515
24,64,BRFC_alpha_0_5_Hard_Run_2,0.51,0.5199999999999999,9075,1570,0.1474870831376233,452183,153427,31915,76041,0.331379538759217,0.704370299010708,1.4211993775241765
52,92,BRFC_alpha_0_5_Medium_Run_2,0.6119166666666667,0.6199999999999999,3873,1000,0.20521239482864764,504514,101096,57169,50787,0.33438238644219564,0.47044166141761457,0.9364555930193783
90,108,BRFC_alpha_0_5_Easy_Run_2,0.7560195584785047,0.7628434898434898,2536,1005,0.2838181304716182,571114,34496,90803,17153,0.3321071075916281,0.158888806550817,0.3195375893882693
25,65,BRFC_alpha_balanced_Hard_Run_2,0.5,0.5099409393088831,8699,1657,0.16000386249517187,456951,148659,33148,74808,0.33476083717058897,0.6929489792137538,1.3770332357627182
53,95,BRFC_alpha_balanced_Medium_Run_2,0.6228299977524976,0.6299803799490485,3767,1000,0.20977554017201594,507387,98223,59006,48950,0.33260176798733465,0.4534254696357775,0.9098428989588351
91,108,BRFC_alpha_balanced_Easy_Run_2,0.9288861118200604,0.9309657235879264,2706,1000,0.26983270372369134,573059,32551,91863,16093,0.33083216840720336,0.14906999147800956,0.3015209900329764
51,94,EEC_Hard_Run_2,0.5107678326479592,0.5107818140678899,4307,1289,0.23034310221586848,509888,95722,60193,47763,0.3328780011847928,0.44243024936085074,0.886676053206862
61,92,EEC_Medium_Run_2,0.512470992297611,0.5134287752198187,3415,1077,0.23975957257346395,539242,66368,74737,33219,0.333567634329782,0.3077086961354626,0.6147689799547964
92,96,EEC_Easy_Run_2,0.5264949197201458,0.5277381032900782,2483,1050,0.29719784885366546,599343,6267,104851,3105,0.3313060179257362,0.028761717736855756,0.058051428359702104
40,102,KBFC_alpha_0_5_gamma_0_0_Hard_Run_2,0.17936614,0.18335631,4530,1000,0.18083182640144665,470648,134962,40937,67019,0.3318084374272828,0.6207992144947941,1.2501574715624884
64,108,KBFC_alpha_0_5_gamma_0_0_Medium_Run_2,0.2346998,0.23866585,3418,1000,0.22634676324128564,517397,88213,64150,43806,0.33181587498769116,0.4057764274333988,0.8171199377524176
98,108,KBFC_alpha_0_5_gamma_0_0_Easy_Run_2,0.3067837,0.31240243,2284,1002,0.3049300060864273,587493,18117,98942,9014,0.3322398732077697,0.08349698025121345,0.16781837044721923
41,103,KBFC_alpha_balanced_gamma_0_0_Hard_Run_2,0.55679834,0.5633834,4434,1000,0.1840264998159735,471779,133831,41186,66770,0.3328497863918924,0.6184927192559931,1.2396809811404645
64,108,KBFC_alpha_balanced_gamma_0_0_Medium_Run_2,0.6190278,0.6239391,3268,1000,0.23430178069353327,517924,87686,64207,43749,0.33285654506029594,0.4052484345474082,0.8122383193152766
98,108,KBFC_alpha_balanced_gamma_0_0_Easy_Run_2,0.7165013,0.7220797,2285,1003,0.3050486618004866,587569,18041,98946,9010,0.33307456286274073,0.08345992811886324,0.16711437993256512
41,102,KBFC_alpha_0_5_gamma_1_0_Hard_Run_2,0.29512006,0.2982134,4239,1000,0.19087612139721322,474496,131114,41993,65963,0.33470673899034387,0.611017451554337,1.2145133202415799
64,108,KBFC_alpha_0_5_gamma_1_0_Medium_Run_2,0.33175397,0.33452052,3352,1000,0.22977941176470587,518402,87208,64127,43829,0.3344780481848638,0.40598947719441253,0.8078105894994257
98,108,KBFC_alpha_0_5_gamma_1_0_Easy_Run_2,0.3912533,0.39492118,2451,1000,0.28977108084613157,587513,18097,98947,9009,0.3323618387072973,0.08345066508577569,0.16763310978546817
41,102,KBFC_alpha_0_5_gamma_2_0_Hard_Run_2,0.36557734,0.36778817,4194,1000,0.19252984212552945,474411,131199,41933,66023,0.3347648842421231,0.6115732335395903,1.215300678054022
65,108,KBFC_alpha_0_5_gamma_2_0_Medium_Run_2,0.38728,0.38915148,3309,1000,0.23207240659085634,519896,85714,65042,42914,0.33362875890163884,0.39751380191930047,0.7939716180666198
97,108,KBFC_alpha_0_5_gamma_2_0_Easy_Run_2,0.42291525,0.42525896,2549,1004,0.2825781030115395,585570,20040,97948,10008,0.3330670926517572,0.09270443514024232,0.18563118307458595
51,107,LogReg_alpha_0_5_Hard_Run_2,0.2001814358826002,0.2037173845671677,3749,1000,0.2105706464518846,492453,113157,51096,56860,0.33443714452084206,0.5266960613583311,1.0481770350883692
70,108,LogReg_alpha_0_5_Medium_Run_2,0.227484274587691,0.2311074366957208,3381,1000,0.22825838849577723,531389,74221,70696,37260,0.33422735712812046,0.34514061284226905,0.6875115787913595
103,108,LogReg_alpha_0_5_Easy_Run_2,0.3226478707227189,0.3355938673715981,2262,1000,0.30656039239730226,597509,8101,103953,4003,0.3307171183079974,0.03707992144947942,0.07503983104227649
50,107,LogReg_alpha_balanced_Hard_Run_2,0.5836942181410743,0.5894313600291929,3990,1000,0.20040080160320642,490750,114860,50537,57419,0.3332907667214228,0.531874096854274,1.063951980436474
70,108,LogReg_alpha_balanced_Medium_Run_2,0.6257477926719226,0.6305987181141739,3446,1000,0.2249212775528565,531562,74048,70792,37164,0.33417257130525485,0.3442513616658639,0.6859090740672126
104,108,LogReg_alpha_balanced_Easy_Run_2,0.7430774567694595,0.756363533736592,2228,1000,0.3097893432465923,599680,5930,104956,3000,0.335946248600224,0.027789099262662566,0.05492978620919634
78,107,RFC_Hard_Run_2,0.1857024320867977,0.189221430227593,4495,1006,0.18287584075622615,547308,58302,78746,29210,0.3337827955023311,0.27057319648745787,0.5400533550705843
80,108,RFC_Medium_Run_2,0.1752830046004636,0.1777092847982357,3588,1003,0.2184709213678937,551265,54345,80943,27013,0.3320263526635365,0.2502223127941013,0.5033995331431323
104,108,RFC_Easy_Run_2,0.2059165254818086,0.2073377401328311,2355,1002,0.29848078641644327,599057,6553,104934,3022,0.3156135770234987,0.02799288599058876,0.060700655822742595
50,107,RUSBoost_Hard_Run_2,0.5000807935660075,0.5000863316810719,3753,1000,0.2103934357248054,489762,115848,50414,57542,0.3318645827325682,0.5330134499240431,1.0731038571269778
86,108,RUSBoost_Medium_Run_2,0.5002863612508944,0.5003002208039917,2522,1000,0.2839295854628052,556375,49235,86956,21000,0.29899622695237416,0.19452369483863796,0.45606543406573047
106,108,RUSBoost_Easy_Run_2,0.5060322254499579,0.5077799416927464,2961,1000,0.25246149962130776,602740,2870,106956,1000,0.25839793281653745,0.009263033087554188,0.026584904961280523
