,0
0.33,11802
0.38,11786
0.32,11704
0.36,11641
0.34,11631
0.37,11581
0.35,11543
0.41,11536
0.4,11515
0.3,11470
0.39,11468
0.31,11366
0.43,11354
0.29,11309
0.42,11247
0.28,11131
0.44,11074
0.27,10931
0.26,10868
0.45,10865
0.25,10721
0.46,10705
0.47,10541
0.48,10422
0.24,10287
0.23,10210
0.49,10201
0.22,10080
0.5,10072
0.21,9765
0.2,9694
0.51,9690
0.52,9606
0.53,9468
0.19,9332
0.54,9155
0.55,8993
0.18,8920
0.56,8735
0.57,8648
0.17,8583
0.16,8269
0.58,8178
0.59,7993
0.15,7878
0.6,7768
0.14,7548
0.61,7419
0.62,7224
0.13,7086
0.63,6844
0.12,6629
0.64,6623
0.65,6361
0.11,6152
0.66,6111
0.67,5686
0.68,5576
0.1,5503
0.69,5234
0.09,5042
0.7,4982
0.71,4688
0.08,4438
0.72,4307
0.73,4222
0.74,4051
0.07,3982
0.75,3850
0.76,3788
0.77,3417
0.78,3323
0.06,3283
0.79,3110
0.8,2985
0.81,2951
0.82,2776
0.83,2618
0.84,2577
0.05,2553
0.86,2320
0.85,2266
0.87,2063
0.88,1999
0.04,1994
0.89,1916
0.9,1804
0.91,1704
0.03,1546
0.92,1517
0.93,1358
0.94,1180
0.02,1172
0.95,995
0.01,853
0.96,762
0.0,570
0.97,544
0.405,405
0.365,373
