,count
0.09452421,20
0.05428764,18
0.06871592,18
0.06481491,12
0.07027819,8
0.5920898,5
0.06552014,5
0.019483097,5
0.16062763,5
0.039004356,5
0.13908616,4
0.015542071,4
0.03704583,4
0.02398396,4
0.29058582,4
0.036771633,4
0.08604788,4
0.13722639,4
0.3100319,4
0.042252302,4
0.029021194,4
0.026172299,4
0.29876867,4
0.17556383,4
0.026634458,4
0.08045422,4
0.0692776,4
0.050852023,4
0.12893769,4
0.036939368,4
0.11565511,4
0.0578173,4
0.19373575,4
0.028264726,4
0.13206756,4
0.07589088,4
0.05901569,4
0.03231877,4
0.040294643,4
0.11805487,4
0.06922297,4
0.08519469,4
0.025727,4
0.032254647,3
0.083097555,3
0.062390435,3
0.2367117,3
0.44306818,3
0.11105948,3
0.07653848,3
0.029864375,3
0.06503119,3
0.02560449,3
0.05193616,3
0.10759424,3
0.24862935,3
0.058797818,3
0.064956814,3
0.09045389,3
0.07084765,3
0.23823786,3
0.06264948,3
0.42306176,3
0.15558757,3
0.017983802,3
0.23232445,3
0.059776794,3
0.03270175,3
0.07177288,3
0.03659702,3
0.03012179,3
0.02280146,3
0.0818236,3
0.20973298,3
0.64064366,3
0.17706214,3
0.03853362,3
0.08272607,3
0.082914434,3
0.032744125,3
0.079250775,3
0.092336856,3
0.10477364,3
0.03194264,3
0.15392467,3
0.024643004,3
0.012394608,3
0.2038334,3
0.1369144,3
0.04895618,3
0.52876353,3
0.21694039,3
0.06829456,3
0.17161822,3
0.11715554,3
0.0098434,3
0.13753887,3
0.45531988,3
0.035362087,3
0.10212314,3
