,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec,TP_1,FP_1,Prec_1,Min_1,Max_1,TP_10,FP_10,Prec_10,Min_10,Max_10,TP_20,FP_20,Prec_20,Min_20,Max_20,TP_50,FP_50,Prec_50,Min_50,Max_50,TP_100,FP_100,Prec_100,Min_100,Max_100,TP_200,FP_200,Prec_200,Min_200,Max_200,TP_500,FP_500,Prec_500,Min_500,Max_500,TP_1000,FP_1000,Prec_1000,Min_1000,Max_1000,TP_2000,FP_2000,Prec_2000,Min_2000,Max_2000,mProb,Pos_1,Neg_1,mProb_1,p_Min_1,p_Max_1,Pos_10,Neg_10,mProb_10,p_Min_10,p_Max_10,Pos_20,Neg_20,mProb_20,p_Min_20,p_Max_20,Pos_50,Neg_50,mProb_50,p_Min_50,p_Max_50,Pos_100,Neg_100,mProb_100,p_Min_100,p_Max_100,Pos_200,Neg_200,mProb_200,p_Min_200,p_Max_200,Pos_500,Neg_500,mProb_500,p_Min_500,p_Max_500,Pos_1000,Neg_1000,mProb_1000,p_Min_1000,p_Max_1000,Pos_2000,Neg_2000,mProb_2000,p_Min_2000,p_Max_2000
0,0.0,1,154,1,154,676290,1,126255,5.3564979090102645,0.15731828121787564,126255.0,676290.0,0.15731828121787564,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0064516129032258064,1.0,154.0,0.0064516129032258064,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.01,2,273,2,427,676017,3,126253,5.354335635534153,0.15736971343811934,126253.0,676017.0,0.15736971343811934,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007272727272727273,2.0,273.0,0.007272727272727273,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0125,0,1,0,428,676016,3,126253,5.354327715118489,0.15736990959391425,126253.0,676016.0,0.15736990959391425,,0.0125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0133,0,1,0,429,676015,3,126253,5.354319794702826,0.1573701057501982,126253.0,676015.0,0.1573701057501982,,0.0133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.015,0,1,0,430,676014,3,126253,5.354311874287163,0.15737030190697113,126253.0,676014.0,0.15737030190697113,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.02,4,594,4,1024,675420,7,126249,5.349607147383095,0.1574827017135501,126249.0,675420.0,0.1574827017135501,,0.02,126250.3,675464.5,0.15747532663735284,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006688963210702341,4.0,594.0,0.006688963210702341,,0.02,10.0,1965.0,0.005063291139240506,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.0225,0,1,0,1025,675419,7,126249,5.349599226967431,0.15748289815734196,126249.0,675419.0,0.15748289815734196,,0.0225,126249.4,675283.0,0.15751003951930076,,0.0225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0225,9.0,1815.0,0.004934210526315789,,0.0225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.03,3,931,3,1956,674488,10,126246,5.342225319984792,0.15766284434031777,126246.0,674488.0,0.15766284434031777,,0.03,126248.7,675128.5,0.15753967045730774,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032119914346895075,3.0,931.0,0.0032119914346895075,,0.03,7.0,1545.0,0.004510309278350515,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.0325,0,1,0,1957,674487,10,126246,5.3422173995691296,0.15766304123846525,126246.0,674487.0,0.15766304123846525,,0.0325,126246.9,674836.2,0.1575952607163976,,0.0325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0325,18.0,2923.0,0.006120367222033322,,0.0325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.035,0,8,0,1965,674479,10,126246,5.342154036243822,0.15766461644135002,126246.0,674479.0,0.15766461644135002,,0.035,126245.1,674543.9,0.1576508918079544,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,0.0,,0.035,18.0,2923.0,0.006120367222033322,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
