,y_proba,y_test,Neg,Pos,TN,FP,FN,TP,FP/P,Prec,TP_1,FP_1,Prec_1,Min_1,Max_1,TP_10,FP_10,Prec_10,Min_10,Max_10,TP_20,FP_20,Prec_20,Min_20,Max_20,TP_50,FP_50,Prec_50,Min_50,Max_50,TP_100,FP_100,Prec_100,Min_100,Max_100,TP_200,FP_200,Prec_200,Min_200,Max_200,TP_500,FP_500,Prec_500,Min_500,Max_500,TP_1000,FP_1000,Prec_1000,Min_1000,Max_1000,TP_2000,FP_2000,Prec_2000,Min_2000,Max_2000,mProb,Pos_1,Neg_1,mProb_1,p_Min_1,p_Max_1,Pos_10,Neg_10,mProb_10,p_Min_10,p_Max_10,Pos_20,Neg_20,mProb_20,p_Min_20,p_Max_20,Pos_50,Neg_50,mProb_50,p_Min_50,p_Max_50,Pos_100,Neg_100,mProb_100,p_Min_100,p_Max_100,Pos_200,Neg_200,mProb_200,p_Min_200,p_Max_200,Pos_500,Neg_500,mProb_500,p_Min_500,p_Max_500,Pos_1000,Neg_1000,mProb_1000,p_Min_1000,p_Max_1000,Pos_2000,Neg_2000,mProb_2000,p_Min_2000,p_Max_2000
32,0.066,0,2,0,7268,669176,58,126198,5.300152071980738,0.1586649802482857,126198.0,669176.0,0.1586649802482857,,0.066,126198.0,669186.8,0.15866282584228414,,0.066,126192.0,668837.65,0.15872615568488546,,0.066,126186.96,668646.46,0.15875900135150334,,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,0.066,0.0,57.0,0.0,,0.066,56.0,5371.0,0.010318776487930717,,0.066,126.0,12024.0,0.01037037037037037,,0.066,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.0667,0,9,0,7277,669167,58,126198,5.300080788239767,0.15866677563131393,126198.0,669167.0,0.15866677563131393,,0.0667,126194.4,668895.5,0.15871714632521428,,0.0667,126189.2,668569.25,0.15877679564149333,,0.0667,126184.44,668405.92,0.1588043932473583,,0.0667,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.0,0.0,,0.0667,36.0,2913.0,0.012207527975584944,,0.0667,56.0,5368.0,0.01032448377581121,,0.0667,126.0,12027.0,0.010367810417180942,,0.0667,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.0675,0,2,0,7279,669165,58,126198,5.30006494740844,0.15866717461083807,126198.0,669165.0,0.15866717461083807,,0.0675,126190.8,668604.3,0.1587714871417803,,0.0675,126186.4,668299.6,0.1588277200605171,,0.0675,126181.92,668165.46,0.15884979692385967,,0.0675,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,0.0675,36.0,2912.0,0.012211668928086838,,0.0675,56.0,5393.0,0.010277115066984768,,0.0675,126.0,12023.0,0.010371223969050951,,0.0675,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.068,0,1,0,7280,669164,58,126198,5.300057026992777,0.1586673741013526,126198.0,669164.0,0.1586673741013526,,0.068,126187.2,668313.3,0.15882582830344347,,0.068,126183.6,668029.9,0.15887868942041403,,0.068,126178.08,667843.08,0.15891022350084474,,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.068,36.0,2910.0,0.012219959266802444,,0.068,56.0,5394.0,0.010275229357798165,,0.068,192.0,16119.0,0.011771197351480595,,0.068,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.0693,0,1,0,7281,669163,58,126198,5.300049106577113,0.15866757359236874,126198.0,669163.0,0.15866757359236874,,0.0693,126183.6,668022.3,0.1588802097793532,,0.0693,126181.8,667881.1,0.1589065551356196,,0.0693,126174.4,667546.28,0.1589657459850989,,0.0693,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0693,36.0,2910.0,0.012219959266802444,,0.0693,36.0,2976.0,0.01195219123505976,,0.0693,184.0,14840.0,0.012247071352502662,,0.0693,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.07,36,2857,36,10138,666306,94,126162,5.277420479026739,0.1592013810021351,126162.0,666306.0,0.1592013810021351,,0.07,126180.0,667733.1,0.15893427126973972,,0.07,126180.0,667732.3,0.15893443142271507,,0.07,126170.72,667249.48,0.15902131052373006,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,0.01244382993432423,36.0,2857.0,0.01244382993432423,,0.07,36.0,2892.0,0.012295081967213115,,0.07,36.0,2976.0,0.01195219123505976,,0.07,184.0,14840.0,0.012247071352502662,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.0713,0,1,0,10139,666305,94,126162,5.277412558611076,0.15920158189552372,126162.0,666305.0,0.15920158189552372,,0.0713,126176.4,667443.8,0.1589883926845612,,0.0713,126176.2,667411.8,0.1589945916520915,,0.0713,126167.04,666952.74,0.1590769051302692,,0.0713,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,0.0713,36.0,2893.0,0.012290884260839878,,0.0713,76.0,6410.0,0.01171754548257786,,0.0713,184.0,14837.0,0.012249517342387325,,0.0713,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.072,0,3,0,10142,666302,94,126162,5.277388797364086,0.15920218457873164,126162.0,666302.0,0.15920218457873164,,0.072,126172.8,667152.7,0.15904291491953806,,0.072,126172.4,667091.35,0.15905479104522297,,0.072,126163.36,666655.64,0.15913261412756252,,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,,0.072,36.0,2911.0,0.012215812690872073,,0.072,76.0,6409.0,0.01171935235158057,,0.072,184.0,14855.0,0.01223485604096017,,0.072,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.0725,0,5,0,10147,666297,94,126162,5.277349195285769,0.15920318906088518,126162.0,666297.0,0.15920318906088518,,0.0725,126169.2,666861.6,0.15909747767678128,,0.0725,126168.6,666770.65,0.159115089838219,,0.0725,126159.68,666358.48,0.15918837746254294,,0.0725,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,0.0,,0.0725,36.0,2911.0,0.012215812690872073,,0.0725,76.0,6414.0,0.011710323574730355,,0.0725,184.0,14858.0,0.012232415902140673,,0.0725,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.0733,0,11,0,10158,666286,94,126162,5.277262070713471,0.1592053989662413,126162.0,666286.0,0.1592053989662413,,0.0733,126165.6,666569.7,0.15915224161204883,,0.0733,126164.75,666449.6,0.15917545525134638,,0.0733,126155.98,666060.54,0.15924431871226316,,0.0733,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,11.0,0.0,,0.0733,36.0,2919.0,0.012182741116751269,,0.0733,77.0,6421.0,0.011849799938442597,,0.0733,185.0,14897.0,0.012266277682005038,,0.0733,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.074,0,3,0,10161,666283,94,126162,5.2772383094664805,0.15920600167834992,126162.0,666283.0,0.15920600167834992,,0.074,126162.0,666277.8,0.1592070463901485,,0.074,126160.9,666129.9,0.15923559884830163,,0.074,126152.28,665762.6,0.15930030257797403,,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,0.0,,0.074,36.0,2919.0,0.012182741116751269,,0.074,77.0,6394.0,0.011899242775459744,,0.074,185.0,14897.0,0.012266277682005038,,0.074,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.075,0,27,0,10188,666256,94,126162,5.277024458243568,0.15921142629268897,126162.0,666256.0,0.15921142629268897,,0.075,126158.0,665928.1,0.15927308912503327,,0.075,126157.05,665810.2,0.15929579158734153,,0.075,126148.94,665499.66,0.15934966600079883,,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,27.0,0.0,,0.075,40.0,3497.0,0.01130901894260673,,0.075,77.0,6394.0,0.011899242775459744,,0.075,167.0,13147.0,0.012543187622051975,,0.075,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.076,0,2,0,10190,666254,94,126162,5.277008617412242,0.15921182813067883,126162.0,666254.0,0.15921182813067883,,0.076,126154.0,665578.4,0.15933919086802562,,0.076,126153.2,665488.85,0.15935636567057043,,0.076,126145.6,665236.46,0.1593991150115281,,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,,0.076,40.0,3497.0,0.01130901894260673,,0.076,77.0,6427.0,0.011838868388683886,,0.076,167.0,13160.0,0.012530952202296091,,0.076,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.0767,0,9,0,10199,666245,94,126162,5.276937333671271,0.15921363642673525,126162.0,666245.0,0.15921363642673525,,0.0767,126150.0,665228.0,0.15940549269754783,,0.0767,126149.35,665167.45,0.15941699961380829,,0.0767,126142.26,664973.22,0.15944860540461173,,0.0767,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.0,0.0,,0.0767,40.0,3504.0,0.011286681715575621,,0.0767,77.0,6428.0,0.011837048424289008,,0.0767,167.0,13162.0,0.012529071948383225,,0.0767,,,,,,,,,,,,,,,,,,,,,,,,,
