Index,,len,Filename,min,max,Neg,Pos,$\frac{\text{Pos}}{\text{Neg}+\text{Pos}}$,TN,FP,FN,TP,Prec,Rec,FP/P
40,62,BRFC_alpha_0_5_0_0_0_0_Hard,0.67,0.68,4529,2234,0.33,627797,48647,72026,54230,0.53,0.43,0.39
83,109,BRFC_alpha_0_5_0_0_0_0_Medium,0.72,0.72,2248,1119,0.33,625592,50852,89153,37103,0.42,0.29,0.40
115,126,BRFC_alpha_0_5_0_0_0_0_Easy,0.83,0.84,1958,1000,0.34,661398,15046,116010,10246,0.41,0.08,0.12
83,118,KBFC_alpha_0_5_gamma_0_0_0_0_0_0_Hard,0.35,0.36,2000,1000,0.33,632845,43599,83955,42301,0.49,0.34,0.35
98,125,KBFC_alpha_0_5_gamma_0_0_0_0_0_0_Medium,0.34,0.34,1984,1000,0.34,640415,36029,98886,27370,0.43,0.22,0.29
120,127,KBFC_alpha_0_5_gamma_0_0_0_0_0_0_Easy,0.33,0.34,1981,1000,0.34,666015,10429,120254,6002,0.37,0.05,0.08
40,62,BRFC_alpha_0_5_0_0_0_1_Hard,0.67,0.68,4817,2485,0.34,625672,50772,72982,53274,0.51,0.42,0.40
90,111,BRFC_alpha_0_5_0_0_0_1_Medium,0.76,0.77,1944,1000,0.34,641632,34812,96663,29593,0.46,0.23,0.28
115,126,BRFC_alpha_0_5_0_0_0_1_Easy,0.83,0.84,1958,1000,0.34,661398,15046,116010,10246,0.41,0.08,0.12
82,118,KBFC_alpha_0_5_gamma_0_0_0_0_0_1_Hard,0.34,0.35,2006,1000,0.33,630248,46196,82920,43336,0.48,0.34,0.37
97,125,KBFC_alpha_0_5_gamma_0_0_0_0_0_1_Medium,0.32,0.33,2028,1000,0.33,638334,38110,97851,28405,0.43,0.22,0.30
120,127,KBFC_alpha_0_5_gamma_0_0_0_0_0_1_Easy,0.33,0.34,1981,1000,0.34,666015,10429,120254,6002,0.37,0.05,0.08
39,62,BRFC_alpha_0_5_0_0_1_0_Hard,0.66,0.67,4827,2334,0.33,623238,53206,69849,56407,0.51,0.45,0.42
84,109,BRFC_alpha_0_5_0_0_1_0_Medium,0.73,0.73,1956,1001,0.34,628812,47632,91068,35188,0.42,0.28,0.38
116,126,BRFC_alpha_0_5_0_0_1_0_Easy,0.84,0.85,2019,1000,0.33,663458,12986,116973,9283,0.42,0.07,0.10
83,118,KBFC_alpha_0_5_gamma_0_0_0_0_1_0_Hard,0.34,0.34,2008,1000,0.33,631393,45051,83731,42525,0.49,0.34,0.36
99,126,KBFC_alpha_0_5_gamma_0_0_0_0_1_0_Medium,0.33,0.33,2000,1000,0.33,640154,36290,99057,27199,0.43,0.22,0.29
118,127,KBFC_alpha_0_5_gamma_0_0_0_0_1_0_Easy,0.32,0.32,2064,1000,0.33,661942,14502,118253,8003,0.36,0.06,0.11
40,63,BRFC_alpha_0_5_0_0_1_1_Hard,0.67,0.68,4921,2387,0.33,625331,51113,72218,54038,0.51,0.43,0.40
82,113,BRFC_alpha_0_5_0_0_1_1_Medium,0.72,0.72,2135,1047,0.33,622615,53829,87275,38981,0.42,0.31,0.43
116,126,BRFC_alpha_0_5_0_0_1_1_Easy,0.84,0.85,2019,1000,0.33,663458,12986,116973,9283,0.42,0.07,0.10
86,119,KBFC_alpha_0_5_gamma_0_0_0_0_1_1_Hard,0.36,0.36,2014,1000,0.33,635321,41123,86022,40234,0.49,0.32,0.33
98,125,KBFC_alpha_0_5_gamma_0_0_0_0_1_1_Medium,0.34,0.34,2004,1000,0.33,639864,36580,98970,27286,0.43,0.22,0.29
118,127,KBFC_alpha_0_5_gamma_0_0_0_0_1_1_Easy,0.32,0.32,2064,1000,0.33,661942,14502,118253,8003,0.36,0.06,0.11
40,62,BRFC_alpha_0_5_0_1_0_0_Hard,0.67,0.68,4596,2294,0.33,628047,48397,72157,54099,0.53,0.43,0.38
79,105,BRFC_alpha_0_5_0_1_0_0_Medium,0.71,0.71,2316,1168,0.34,620617,55827,87150,39106,0.41,0.31,0.44
112,126,BRFC_alpha_0_5_0_1_0_0_Easy,0.81,0.82,2023,1000,0.33,655190,21254,112985,13271,0.38,0.11,0.17
