Index,len,Filename,min,max,Neg,Pos,$\frac{\text{Pos}}{\text{Neg}+\text{Pos}}$,TN,FP,FN,TP,Prec,Rec,FP/P
420,421,BRFC_alpha_0_5_0_1_0_1_Hard,1.0,1.0,13,129.0,0.9084507042253521,676444,0,126256.0,0.0,,0.0,0.0
3145,3171,BRFC_alpha_0_5_0_1_0_1_Medium,0.955,0.9554166666666666,31,42,0.5753424657534246,675522,922,124407,1849,0.667268134247564,0.014644848561652515,0.0073026232416677226
11113,11116,BRFC_alpha_0_5_0_1_0_1_Easy,0.996,0.9971428571428572,24,10,0.29411764705882354,676309,135,126023,233,0.6331521739130435,0.0018454568495754656,0.0010692561145608922
10827,11595,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Hard,0.5776563,0.5778199,10,12,0.5454545454545454,668590,7854,110527,15729,0.6669634906500446,0.12458021796983906,0.06220694462045368
12265,12302,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Medium,0.6894349,0.6906588,11,10,0.47619047619047616,676078,366,125525,731,0.6663628076572471,0.005789823849955645,0.0028988721328095297
11203,11207,KBFC_alpha_0_5_gamma_0_0_0_1_0_1_Easy,0.47658905,0.48056513,14,12,0.46153846153846156,676409,35,126223,33,0.4852941176470588,0.00026137371689266255,0.00027721454821949055
321,393,BRFC_alpha_0_5_0_1_1_0_Hard,0.79,0.7921666666666667,1839,2188,0.5433325055872859,663497,12947,100076,26180,0.669103176834411,0.20735648206817894,0.10254562159422126
3054,3066,BRFC_alpha_0_5_0_1_1_0_Medium,0.9675,0.9693968253968251,28,14,0.3333333333333333,675944,500,125259,997,0.665998663994656,0.007896654416423773,0.003960207831707008
11143,11146,BRFC_alpha_0_5_0_1_1_0_Easy,0.9973684210526316,0.9977777777777778,10,10,0.5,676305,139,126041,215,0.6073446327683616,0.0017028893676340135,0.0011009377772145481
11608,11609,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Hard,0.94403887,0.9889565,10,33.0,0.7674418604651163,676444,0,126256.0,0.0,,0.0,0.0
12305,12326,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Medium,0.71278816,0.7149581,10,16,0.6153846153846154,676243,201,125854,402,0.6666666666666666,0.0031840070966924344,0.0015920035483462172
11217,11220,KBFC_alpha_0_5_gamma_0_0_0_1_1_0_Easy,0.48025736,0.48449197,14,10,0.4166666666666667,676418,26,126227,29,0.5272727272727272,0.00022969205423900647,0.00020593080724876442
354,424,BRFC_alpha_0_5_0_1_1_1_Hard,0.805,0.8058333333333334,47,44,0.4835164835164835,664983,11461,103292,22964,0.6670733478576616,0.18188442529463947,0.09077588391838803
3308,3327,BRFC_alpha_0_5_0_1_1_1_Medium,0.96,0.9616428571428572,245,410,0.6259541984732825,675746,698,124844,1412,0.6691943127962086,0.01118362691674059,0.005528450133062983
11143,11146,BRFC_alpha_0_5_0_1_1_1_Easy,0.9973684210526316,0.9977777777777778,10,10,0.5,676305,139,126041,215,0.6073446327683616,0.0017028893676340135,0.0011009377772145481
10847,11611,KBFC_alpha_0_5_gamma_0_0_0_1_1_1_Hard,0.5795788,0.57977253,10,18,0.6428571428571429,668607,7837,110561,15695,0.666964133945266,0.12431092383728298,0.06207229755417564
12262,12305,KBFC_alpha_0_5_gamma_0_0_0_1_1_1_Medium,0.67935413,0.6805445,16,10,0.38461538461538464,676018,426,125406,850,0.6661442006269592,0.006732353313901914,0.0033740970726143706
11217,11220,KBFC_alpha_0_5_gamma_0_0_0_1_1_1_Easy,0.48025736,0.48449197,14,10,0.4166666666666667,676418,26,126227,29,0.5272727272727272,0.00022969205423900647,0.00020593080724876442
359,360,BRFC_alpha_0_5_1_0_0_0_Hard,0.99,1.0,26,316.0,0.9239766081871345,676444,0,126256.0,0.0,,0.0,0.0
2856,2861,BRFC_alpha_0_5_1_0_0_0_Medium,0.98,0.98,129,252,0.6614173228346457,676275,169,125916,340,0.6679764243614931,0.0026929413255607653,0.0013385502471169688
11112,11114,BRFC_alpha_0_5_1_0_0_0_Easy,0.998,0.9992857142857144,19,13,0.40625,676334,110,126049,207,0.6529968454258676,0.0016395260423267013,0.0008712457229755417
10819,11595,KBFC_alpha_0_5_gamma_0_0_1_0_0_0_Hard,0.5660232,0.5661903,11,10,0.47619047619047616,668507,7937,110355,15901,0.667044215118718,0.12594252946394627,0.06286433912051705
12296,12313,KBFC_alpha_0_5_gamma_0_0_1_0_0_0_Medium,0.7292115,0.731179,10,10,0.5,676279,165,125925,331,0.6673387096774194,0.0026216575845900395,0.0013068685844633127
11213,11215,KBFC_alpha_0_5_gamma_0_0_1_0_0_0_Easy,0.48449406,0.49171734,24,10,0.29411764705882354,676433,11,126242,14,0.56,0.00011088581928779622,8.712457229755417e-05
346,404,BRFC_alpha_0_5_1_0_0_1_Hard,0.8075,0.8096904761904762,12,12,0.5,665201,11243,104004,22252,0.664337960889685,0.1762450893422887,0.08904923330376378
3164,3182,BRFC_alpha_0_5_1_0_0_1_Medium,0.9589484126984128,0.9598809523809524,11,10,0.47619047619047616,675559,885,124494,1762,0.6656592368719305,0.013955772398935496,0.007009567862121404
11112,11114,BRFC_alpha_0_5_1_0_0_1_Easy,0.998,0.9992857142857144,19,13,0.40625,676334,110,126049,207,0.6529968454258676,0.0016395260423267013,0.0008712457229755417
10813,11589,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Hard,0.5624484,0.5626973,10,17,0.6296296296296297,668505,7939,110354,15902,0.6670022230611132,0.12595044987960968,0.06288017995184388
12280,12311,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Medium,0.6981796,0.69888675,11,12,0.5217391304347826,676141,303,125649,607,0.667032967032967,0.004807692307692308,0.002399885946014447
11213,11215,KBFC_alpha_0_5_gamma_0_0_1_0_0_1_Easy,0.48449406,0.49171734,24,10,0.29411764705882354,676433,11,126242,14,0.56,0.00011088581928779622,8.712457229755417e-05
307,370,BRFC_alpha_0_5_1_0_1_0_Hard,0.7966666666666667,0.7995833333333334,15,21,0.5833333333333334,663228,13216,99849,26407,0.6664563511092042,0.20915441642377391,0.10467621340767963
3062,3070,BRFC_alpha_0_5_1_0_1_0_Medium,0.9755,0.9766666666666666,10,10,0.5,676112,332,125602,654,0.6632860040567952,0.005179951843872766,0.002629578000253453
11097,11099,BRFC_alpha_0_5_1_0_1_0_Easy,0.998,0.999,13,11,0.4583333333333333,676340,104,126060,196,0.6533333333333333,0.001552401470029147,0.0008237232289950577
10829,11598,KBFC_alpha_0_5_gamma_0_0_1_0_1_0_Hard,0.56281525,0.5630434,10,11,0.5238095238095238,668544,7900,110428,15828,0.6670600134861767,0.12536433912051703,0.06257128374097072
12292,12320,KBFC_alpha_0_5_gamma_0_0_1_0_1_0_Medium,0.6979665,0.69899845,10,16,0.6153846153846154,676170,274,125709,547,0.6662606577344702,0.004332467367887467,0.0021701938917754403
11217,11219,KBFC_alpha_0_5_gamma_0_0_1_0_1_0_Easy,0.48503628,0.49184173,18,12,0.4,676434,10,126244,12,0.5454545454545454,9.50449879609682e-05,7.920415663414016e-05
355,419,BRFC_alpha_0_5_1_0_1_1_Hard,0.8075,0.8096428571428572,11,12,0.5217391304347826,665036,11408,103539,22717,0.6656996336996337,0.1799280826257762,0.0903561018882271
3344,3355,BRFC_alpha_0_5_1_0_1_1_Medium,0.9733333333333334,0.9748809523809524,12,12,0.5,676006,438,125392,864,0.663594470046083,0.00684323913318971,0.003469142060575339
11097,11099,BRFC_alpha_0_5_1_0_1_1_Easy,0.998,0.999,13,11,0.4583333333333333,676340,104,126060,196,0.6533333333333333,0.001552401470029147,0.0008237232289950577
10878,11621,KBFC_alpha_0_5_gamma_0_0_1_0_1_1_Hard,0.5991734,0.5994562,13,10,0.43478260869565216,668809,7635,110963,15293,0.6670010467550593,0.12112691674059055,0.06047237359016601
12290,12316,KBFC_alpha_0_5_gamma_0_0_1_0_1_1_Medium,0.7120567,0.713566,10,22,0.6875,676190,254,125748,508,0.6666666666666666,0.00402357115701432,0.00201178557850716
11217,11219,KBFC_alpha_0_5_gamma_0_0_1_0_1_1_Easy,0.48503628,0.49184173,18,12,0.4,676434,10,126244,12,0.5454545454545454,9.50449879609682e-05,7.920415663414016e-05
297,363,BRFC_alpha_0_5_1_1_0_0_Hard,0.79,0.7923809523809524,1727,2206,0.5608949911009408,663684,12760,100641,25615,0.6674918566775244,0.20288144721835003,0.10106450386516284
2899,2909,BRFC_alpha_0_5_1_1_0_0_Medium,0.9675,0.9698809523809524,14,16,0.5333333333333333,675949,495,125264,992,0.6671149966375253,0.007857052338106704,0.003920605753389938
11129,11132,BRFC_alpha_0_5_1_1_0_0_Easy,0.9971428571428572,0.9977777777777778,11,11,0.5,676314,130,126025,231,0.6398891966759003,0.0018296160182486377,0.001029654036243822
10871,11621,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Hard,0.6022938,0.60241777,14,10,0.4166666666666667,668798,7646,110939,15317,0.6670295693071463,0.12131700671651248,0.06055949816246357
12261,12311,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Medium,0.6682187,0.67015284,10,32,0.7619047619047619,675945,499,125258,998,0.6666666666666666,0.007904574832087188,0.003952287416043594
11216,11218,KBFC_alpha_0_5_gamma_0_0_1_1_0_0_Easy,0.48689342,0.491995,12,10,0.45454545454545453,676432,12,126245,11,0.4782608695652174,8.712457229755417e-05,9.50449879609682e-05
339,399,BRFC_alpha_0_5_1_1_0_1_Hard,0.8082142857142859,0.8098809523809524,12,10,0.45454545454545453,665184,11260,103769,22487,0.6663407117669718,0.17810638702319098,0.08918388037004182
3180,3190,BRFC_alpha_0_5_1_1_0_1_Medium,0.9733333333333334,0.9748928571428572,10,12,0.5454545454545454,676048,396,125462,794,0.6672268907563025,0.006288810036750729,0.0031364846027119504
11129,11132,BRFC_alpha_0_5_1_1_0_1_Easy,0.9971428571428572,0.9977777777777778,11,11,0.5,676314,130,126025,231,0.6398891966759003,0.0018296160182486377,0.001029654036243822
11607,11608,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Hard,0.94929874,0.97916293,10,37.0,0.7872340425531915,676444,0,126256.0,0.0,,0.0,0.0
12267,12312,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Medium,0.68616885,0.6876619,10,22,0.6875,676001,443,125369,887,0.6669172932330827,0.007025408693448232,0.003508744138892409
11216,11218,KBFC_alpha_0_5_gamma_0_0_1_1_0_1_Easy,0.48689342,0.491995,12,10,0.45454545454545453,676432,12,126245,11,0.4782608695652174,8.712457229755417e-05,9.50449879609682e-05
308,374,BRFC_alpha_0_5_1_1_1_0_Hard,0.79,0.7929999999999999,1875,2174,0.5369226969622128,663459,12985,100191,26065,0.6674775928297055,0.20644563426688634,0.102846597389431
3017,3023,BRFC_alpha_0_5_1_1_1_0_Medium,0.9766666666666668,0.9799981962481962,10,17,0.6296296296296297,676115,329,125600,656,0.665989847715736,0.0051957926751995944,0.0026058167532632113
11097,11099,BRFC_alpha_0_5_1_1_1_0_Easy,0.998,0.999,13,11,0.4583333333333333,676340,104,126060,196,0.6533333333333333,0.001552401470029147,0.0008237232289950577
10873,11627,KBFC_alpha_0_5_gamma_0_0_1_1_1_0_Hard,0.5858691,0.5859902,10,10,0.5,668764,7680,110868,15388,0.6670712675567886,0.12187935622861487,0.06082879229501964
12304,12320,KBFC_alpha_0_5_gamma_0_0_1_1_1_0_Medium,0.71998763,0.7230658,10,29,0.7435897435897436,676283,161,125933,323,0.6673553719008265,0.0025582942592827273,0.0012751869218096566
