,count
0.4980735441246621,21546
0.4981046297377207,21427
0.498000503070493,20318
0.4980080370959664,18191
0.504407922729692,17761
0.504286714587564,17682
0.5042863271791886,17377
0.5042954659905156,15320
0.4980518704023355,12079
0.4897560332492868,10021
0.5044567915260142,9924
0.4895784019752706,9768
0.4896911444878676,9756
0.4958629260461278,9001
0.4896459193107304,8896
0.4960581008764776,8756
0.4976055019437485,8637
0.4959030587848145,8632
0.495932075630576,8000
0.4881934996661887,7937
0.4875452269659098,7882
0.4879383283012524,7784
0.4824627889870261,7608
0.4821636020227299,7552
0.4823160772619735,7426
0.5040104461766732,7396
0.4884440270138834,7325
0.487870616302542,7268
0.4938289022085383,7186
0.4886708132244165,7054
0.4941495393779286,7001
0.4944949436467173,6984
0.4886140846959478,6893
0.4825555728202222,6805
0.494156047306917,6534
0.4888378901594032,6496
0.4763382482580941,6431
0.4762335126272307,6395
0.4763157297331002,6334
0.4825086657335428,5993
0.4765107712320036,5939
0.4825183995106438,5910
0.4826309715890786,5854
0.4897864461780085,5811
0.4827878203734393,5399
0.4961901540473688,4952
0.487570328462538,4686
0.4822937606211542,4649
0.4886933365250874,4157
0.503647935447943,4130
0.5033002824425982,4091
0.493973110378383,4062
0.4893402799119656,4015
0.5016814706688877,3983
0.5030274249790412,3836
0.4762481761911409,3765
0.4957438081924025,3743
0.4994071864770529,3503
0.530004851221787,3500
0.5007753029116089,3489
0.4826423217562,3422
0.5023311939159938,3388
0.5300900153637793,3316
0.4871242381000659,3294
0.4818479663647683,3218
0.5098599646591768,3189
0.4882471924980267,3133
0.5096024903710772,3103
0.4935267977493929,3028
0.5079665183497981,2989
0.5094313023411987,2982
0.5299619642158793,2788
0.4758028300800528,2765
0.5086177523936651,2631
0.4821964851345474,2626
0.5070604795084341,2519
0.4622647138536774,2492
0.5056942831257011,2435
0.4965574322526403,2422
0.4973149838410682,2414
0.5298565292541509,2402
0.4972294787870515,2388
0.4685204497171231,2276
0.4617369475336055,2266
0.4618145685436964,2235
0.5000491828846968,2139
0.503516857530512,2105
0.4613308839741555,2062
0.502860629075051,2060
0.5363655074235848,2056
0.5361908305678597,2055
0.468086934191175,1995
0.4679194058053079,1966
0.5035281133627085,1951
0.5299646356694288,1895
0.4675865794714292,1880
0.4932585851632473,1669
0.4952643420655837,1653
0.4947609654315364,1647
0.5362202853168527,1638
