,count
0.2688170337477042,20
0.261600248504256,18
0.2574131000414353,15
0.2624959755496742,12
0.2604187243827701,9
0.0986069556998525,5
0.0448352388356076,5
0.047205878956594,5
0.2070489521922912,5
0.0301472764480369,5
0.0466228141708624,5
0.0859689713870814,4
0.259498895416299,4
0.188740596802112,4
0.0298907356696049,4
0.0797969913035482,4
0.0734420775406942,4
0.0999983982542028,4
0.1212665930981563,4
0.3044011895742575,4
0.0820005038074835,4
0.1228133845547027,4
0.4579471200058826,4
0.0448633664565396,4
0.1944856924695665,4
0.1075389084608006,4
0.0709054005013743,4
0.0522834982967236,4
0.1191771611640116,4
0.051903960050982,4
0.0689621865424375,4
0.1879380809242881,4
0.1986651121795333,4
0.029314912145627,4
0.1855833789959734,4
0.2370576462893751,4
0.1097527832505787,4
0.0976913306312035,3
0.1488391379585993,3
0.136183349709955,3
0.1065954520575933,3
0.1870307910864768,3
0.3296765860483143,3
0.1033800607256509,3
0.0458164959503136,3
0.1567704078095605,3
0.1524228451563277,3
0.1342453235723691,3
0.0638568930688049,3
0.036401863249832,3
0.071280908478626,3
0.0544966957633972,3
0.2478359301263127,3
0.3513141553395729,3
0.0775114752310852,3
0.1195069315886017,3
0.0308799379271486,3
0.0411899043351956,3
0.038719848526444,3
0.1005460847506076,3
0.1130246726937895,3
0.03171914278192,3
0.1124634385642664,3
0.3200689560469625,3
0.3757502042448232,3
0.2271388847916021,3
0.0605843610629388,3
0.1098234369745193,3
0.112428741720691,3
0.073013688119097,3
0.3701202052683611,3
0.093520509885022,3
0.1855533871878979,3
0.1474946149755429,3
0.4176836266179298,3
0.1164669700301371,3
0.0499177336753675,3
0.2979973505544345,3
0.0414819664530995,3
0.1993739444277318,3
0.0632508001281332,3
0.1798337349249252,3
0.1582873996759665,3
0.1279804911019005,3
0.1109578654570659,3
0.1337281127093565,3
0.1013196372828898,3
0.1343779840780113,3
0.1148483016451199,3
0.0929440473022167,3
0.1046672498547771,3
0.0496859491882675,3
0.0573006351725742,3
0.1464939993014847,3
0.1438001486763388,3
0.0338172927025982,3
0.1240390328952849,3
0.3076766806783233,3
0.184024795120792,3
0.1307763060689277,3
