,count
0.2749877,18
0.21658574,17
0.2610207,15
0.27036715,13
0.20785122,11
0.29982832,11
0.19960494,10
0.21311554,10
0.1959475,10
0.31285465,10
0.29163545,10
0.24359474,9
0.24497972,9
0.2639014,8
0.19309267,8
0.27101955,8
0.23561908,8
0.31510362,8
0.22088805,8
0.31173292,8
0.21088564,8
0.2959024,8
0.14239624,8
0.2003251,8
0.2110973,7
0.29677802,7
0.2760827,7
0.24228196,7
0.2069626,7
0.33824834,7
0.270169,7
0.17619121,7
0.20237716,7
0.24284439,7
0.3078541,7
0.25517893,7
0.34489703,7
0.28444558,7
0.1606356,7
0.29795888,7
0.23250316,7
0.17991874,7
0.26384,7
0.32323626,7
0.18368131,7
0.48244497,7
0.14474528,7
0.18108684,7
0.30618513,7
0.2867283,7
0.19229536,6
0.18578145,6
0.26237538,6
0.20788963,6
0.16164434,6
0.28443095,6
0.20028834,6
0.24636962,6
0.16568312,6
0.25476417,6
0.15488274,6
0.21878032,6
0.114155285,6
0.19524466,6
0.22880104,6
0.2816593,6
0.21435678,6
0.27456003,6
0.20781845,6
0.32085794,6
0.27850363,6
0.2000329,6
0.2263169,6
0.16862907,6
0.21264876,6
0.2102773,6
0.28544837,6
0.19520773,6
0.15146707,6
0.17489488,6
0.29502594,6
0.24966784,6
0.24254277,6
0.30064505,6
0.31498122,6
0.12888229,6
0.22677298,6
0.21062687,6
0.26090217,6
0.16183493,6
0.18322735,6
0.18704346,6
0.31982228,6
0.20094685,6
0.27279368,6
0.3697634,6
0.25796932,6
0.29056057,6
0.3018452,6
0.30288133,6
