,count
0.43310055,16
0.28679964,16
0.4418432,16
0.18553966,15
0.17205821,11
0.097841054,5
0.8452443,5
0.13590835,5
0.07165131,5
0.09896901,5
0.50155413,5
0.5686892,5
0.31928256,4
0.26599693,4
0.25327212,4
0.62695336,4
0.11436158,4
0.38193068,4
0.5101494,4
0.031884797,4
0.066410966,4
0.07956454,4
0.3486693,4
0.1935217,4
0.3227853,4
0.57229394,4
0.65990543,4
0.28043497,4
0.09388206,4
0.67509013,4
0.8315523,4
0.46892515,4
0.1346602,4
0.56146026,4
0.51449656,4
0.57857865,4
0.53256613,4
0.2650369,4
0.31448156,4
0.08704856,4
0.039565038,4
0.22424544,4
0.11070545,4
0.72230065,4
0.121956535,4
0.23981918,4
0.41113663,3
0.4129229,3
0.5124303,3
0.32918546,3
0.44871223,3
0.34138888,3
0.43038452,3
0.4138549,3
0.16243236,3
0.2720629,3
0.341015,3
0.27614954,3
0.24728301,3
0.738764,3
0.1405029,3
0.6985888,3
0.41685393,3
0.25359383,3
0.6979707,3
0.57736474,3
0.15198013,3
0.8775945,3
0.84736204,3
0.71161455,3
0.4937597,3
0.7274035,3
0.82352966,3
0.64802766,3
0.12849195,3
0.7711771,3
0.58924353,3
0.45235804,3
0.061385624,3
0.5656267,3
0.7154546,3
0.4681896,3
0.2453002,3
0.64981234,3
0.5993933,3
0.54284894,3
0.32319906,3
0.4084772,3
0.441022,3
0.4970342,3
0.24971974,3
0.136102,3
0.01979638,3
0.22903746,3
0.5318796,3
0.66137624,3
0.32838646,3
0.27316505,3
0.3266018,3
0.2783926,3
