,count
0.2935107,22
0.25398752,14
0.27359262,14
0.23141465,13
0.24354509,11
0.13016528,5
0.6343146,5
0.23486733,5
0.5208687,5
0.2377886,5
0.35808566,5
0.39102253,4
0.40366143,4
0.28135398,4
0.33566847,4
0.31513122,4
0.4062888,4
0.19766936,4
0.25893578,4
0.28342897,4
0.33675867,4
0.24224249,4
0.21502864,4
0.38717902,4
0.25145528,4
0.3450948,4
0.3551518,4
0.3704418,4
0.3889011,4
0.38190362,4
0.31794572,4
0.3562156,4
0.25759536,4
0.35232922,4
0.34075472,4
0.22307609,4
0.34502086,4
0.52172804,4
0.35668975,4
0.30828518,4
0.3454661,4
0.32924822,4
0.36497897,4
0.3761986,4
0.36828876,4
0.34952754,4
0.37565747,4
0.36305472,4
0.47076902,4
0.33177307,4
0.32954198,4
0.27806255,4
0.16437201,4
0.37952352,4
0.37314755,4
0.26376483,4
0.3600475,4
0.33619195,4
0.341591,4
0.3107188,4
0.30343258,4
0.33593982,4
0.2752599,4
0.054482233,4
0.20880052,4
0.36862832,4
0.3698193,4
0.2892419,4
0.353255,4
0.3592847,4
0.38229978,4
0.15056369,4
0.38821492,4
0.33727008,4
0.25263143,4
0.170032,4
0.23714069,4
0.33371654,4
0.2159583,4
0.42912358,4
0.36368796,4
0.33591333,4
0.25548112,4
0.34419718,4
0.46003455,4
0.32485795,4
0.28690463,4
0.42513987,4
0.30419576,4
0.28555188,4
0.22919679,4
0.3003317,4
0.23683892,4
0.25141793,4
0.29026982,4
0.39416018,4
0.20912218,4
0.30102625,4
0.32177418,4
0.37449846,4
