,count
0.5001765412247374,21
0.5001871373964868,16
0.5001764001115256,14
0.5001450947822104,12
0.5001521752319978,11
0.4996540597419468,5
0.4999369308131743,4
0.4998429914565448,4
0.4997628412977422,4
0.5001576577484368,4
0.4995839409850802,4
0.4999756712290519,4
0.4995384008797968,4
0.4997610068348148,4
0.5002239471269482,4
0.5001323371021006,4
0.4996875133302699,4
0.5000864397626308,4
0.4996533571511627,4
0.4998494796988529,4
0.4999114199806543,4
0.499891978187283,4
0.4994436118808854,4
0.4995278881481248,4
0.500088065311501,4
0.4996627764566286,4
0.5003962212142574,4
0.4998087317038557,4
0.5003839090098504,3
0.4999079249882751,3
0.4997630936708017,3
0.5001877119283958,3
0.4998580331480319,3
0.5001020725617098,3
0.4998560961541411,3
0.5001017734744387,3
0.4998222440429402,3
0.499786328280855,3
0.4996408057830592,3
0.4998838607096696,3
0.4998062892530798,3
0.5000226234359355,3
0.5003289458667369,3
0.5002583428529238,3
0.4996951740485745,3
0.5000704783137276,3
0.4996402635806983,3
0.4999024436895791,3
0.5003392066731628,3
0.4999143246596411,3
0.5001864934557344,3
0.4995700976610728,3
0.4998206606235469,3
0.4997934786844484,3
0.4998162824778148,3
0.50019741067867,3
0.4995108453214494,3
0.500189208302453,3
0.4997625433150004,3
0.4996556250631034,3
0.4999177534790409,3
0.499727224916575,3
0.4995897950470181,3
0.5005247608226954,3
0.4997798825129345,3
0.4998769953861131,3
0.4998628130116656,3
0.4994080055148758,3
0.4998854508466962,3
0.5001225046348698,3
0.5002763259306352,3
0.5001279788683842,3
0.49966801972765,3
0.5000511970025329,3
0.4999572013905587,3
0.5001081077041591,3
0.5005045178752179,3
0.4998757204782277,3
0.4998485925717912,3
0.5000731994810576,3
0.499839518267062,3
0.5005790417191671,3
0.5000759891944907,3
0.4996468393503685,3
0.5001977983959565,3
0.4996923621434014,3
0.499927300606473,3
0.4997305914863965,3
0.4993932236500609,3
0.4997830352384385,3
0.4999869758574856,3
0.4996957029402711,3
0.4999174241966205,3
0.5001037580613684,3
0.499828167759961,3
0.4999697644622222,3
0.4998766059761335,3
0.5000505023368753,3
0.5003671700259154,3
0.4999405971551736,3
