,count
0.5002359526596456,21
0.500222272438144,16
0.5002336461582296,14
0.499827451266791,12
0.5002270386526009,12
0.5002176598149581,11
0.4999745863312478,9
0.5000015114147025,9
0.499911307149901,9
0.4998294589875955,9
0.4999308283461391,9
0.4999639380273258,9
0.4999037286604119,8
0.4999163396794232,8
0.4998308602608035,8
0.4999541921866288,8
0.4999906887228534,8
0.4999294319357762,8
0.4998466912141829,8
0.4999580865821825,8
0.499788367234448,8
0.4999520157519191,8
0.4999081022159233,8
0.4999083660139789,8
0.5000547593350559,7
0.4996829978391552,7
0.4999953443156175,7
0.4997596049831044,7
0.4997598336292172,7
0.5000194386775462,7
0.500008565086218,7
0.4999926336550746,7
0.4998934680537514,7
0.4997396180794159,7
0.5000980417977965,7
0.4999634347577151,7
0.5000343639813112,7
0.4997842810089498,7
0.4998953651208595,7
0.4999788415812926,7
0.4999192020099043,7
0.5000898544309323,7
0.4996938431425871,7
0.5000168361536178,7
0.4999180673165055,7
0.4997723359106102,7
0.4998426901805811,7
0.49994441848366,7
0.5000647518038013,6
0.4997735346895564,6
0.4999763019066798,6
0.5000191610751078,6
0.4996641193212899,6
0.4997771889277614,6
0.4998996566734375,6
0.5000090687901503,6
0.4999826907884123,6
0.4997701921908564,6
0.4997932442175021,6
0.4998258765091555,6
0.4999553609264572,6
0.5000136891642002,6
0.4997747739562169,6
0.4997905795133228,6
0.4998884459668826,6
0.5000482387320471,6
0.500039319021275,6
0.5000217274333598,6
0.4997379227813311,6
0.5000796780092542,6
0.4999658328733806,6
0.49999275486192,6
0.4998905298573075,6
0.4997146017680241,6
0.4997053323726797,6
0.499972398398936,6
0.4998433128372446,6
0.4999836187167517,6
0.4999222180348847,6
0.4999422201125715,6
0.4999870703194972,6
0.4998793308721908,6
0.4999033511004108,6
0.4999189744860448,6
0.4998863271905197,6
0.4999037815423053,6
0.4999398405137611,6
0.5000775790883216,6
0.5000498963630963,6
0.4998259190076218,6
0.4998398448529804,6
0.5000840391139524,6
0.4998689721000014,6
0.500092366601582,6
0.4999685587640285,6
0.4999232247989997,6
0.4996541232221163,6
0.4996995057084672,6
0.4998434488237023,6
0.4997969908783037,6
