,count
0.15920305,18
0.19769244,17
0.17925632,15
0.18988144,13
0.22538638,11
0.48856232,7
0.25498933,5
0.2280425,5
0.25248206,5
0.39236662,5
0.14627916,5
0.29012617,4
0.34628394,4
0.2634022,4
0.21310183,4
0.23561403,4
0.25248924,4
0.29437363,4
0.12003332,4
0.27883074,4
0.23601057,4
0.22581698,4
0.24109492,4
0.09687807,4
0.47062245,4
0.11684961,4
0.2168356,4
0.3067325,4
0.28841418,4
0.26059863,4
0.2831504,4
0.2031686,4
0.19044466,4
0.26348135,4
0.26591215,4
0.1280083,4
0.14126569,4
0.25607932,4
0.137108,4
0.19153096,4
0.42979708,4
0.16410543,4
0.1553211,4
0.23045777,4
0.5001501,4
0.26137292,4
0.15688674,4
0.27834862,4
0.3040333,4
0.13221267,4
0.40493906,4
0.12373691,4
0.14033704,4
0.25429434,4
0.590684,4
0.3365244,4
0.18670437,4
0.20209537,4
0.66618866,4
0.11597353,4
0.31579292,4
0.2917445,4
0.19049336,4
0.13760693,4
0.23724931,4
0.13294291,4
0.28428373,4
0.20979767,4
0.2804307,4
0.21969302,4
0.31387076,4
0.17865914,4
0.34856546,4
0.27732688,3
0.22490388,3
0.3603997,3
0.25326717,3
0.1693063,3
0.19008431,3
0.28128695,3
0.30303597,3
0.2617973,3
0.16795798,3
0.28137356,3
0.38274068,3
0.35979354,3
0.23162709,3
0.32461813,3
0.2878889,3
0.20550533,3
0.27441615,3
0.2927829,3
0.24827263,3
0.10108399,3
0.19808398,3
0.22999325,3
0.54083556,3
0.21274906,3
0.21398744,3
0.12109506,3
