,count
0.0,4900
0.01,541
1.0,314
0.6354042056739447,238
0.6333272242886875,224
0.617390458659051,212
0.0053846153846153,205
0.6380270850785533,203
0.0069999999999999,189
0.4553259560434556,188
0.6525564547632211,187
0.4636997248665589,187
0.4355176108325103,186
0.6270752404562941,185
0.4181397137772664,183
0.2488832616858282,179
0.6387286821220431,176
0.4786694349144947,172
0.6413244805270253,171
0.02,169
0.409388288315227,165
0.3437537456083875,163
0.5106724317358979,162
0.6332607892042303,161
0.4197392602054661,161
0.3521818798463425,160
0.4537123052971257,160
0.3374657661085773,159
0.4199087560652309,158
0.6698925049434082,157
0.3298137484824629,157
0.488629386590515,156
0.64199114912441,154
0.390898326385805,154
0.4716811088805535,153
0.4526066743517699,151
0.6478883256238629,151
0.4712020306780528,150
0.6608709798148376,150
0.4694426895246631,150
0.5223805562184083,149
0.6657549882453341,147
0.2893540287137099,147
0.4501497380530976,147
0.6622686710614655,147
0.6815152013580729,146
0.4670676478774666,146
0.6623011949452713,145
0.5008855228024978,144
0.62194317119518,143
0.6359500353963733,143
0.444626858044588,143
0.5114796658264996,142
0.4463779877990259,142
0.4575338811672143,142
0.4093831623156918,141
0.3884125487540335,141
0.6150234787675573,140
0.4761702163843068,140
0.6419650857052194,139
0.4969545048444971,139
0.470636811252676,138
0.3319039941204695,138
0.4345076475374441,137
0.4789592217358495,137
0.3998169508943379,137
0.4320374458197102,136
0.4477595606257948,136
0.4382800464390289,136
0.5600783231923091,135
0.4765081795485912,135
0.5105744492537325,135
0.40828335868198,135
0.643706754553157,134
0.3046492214911113,134
0.4257903174259371,134
0.6635948933155634,134
0.4436015181087699,133
0.480286200087221,133
0.4739462052883704,131
0.482366445324915,131
0.48455514632539,130
0.0043749999999999,130
0.5064816368458522,130
0.6777648093293448,129
0.5198092139371764,129
0.4478149518792977,128
0.5821839284441546,128
0.4717482778635722,128
0.4698127763496316,127
0.4143641756939965,127
0.3351445189524764,127
0.6997384786829298,127
0.4547122802268474,127
0.4584381419094549,127
0.4738289102983959,126
0.4738145689387727,126
0.4617779271036085,126
0.7120553660055416,125
0.643354213785648,125
