,count
0.1268092040883149,231
0.1249647798401897,226
0.1257599516776965,206
0.1242401882188495,204
0.0737713207748634,199
0.1270293350093481,195
0.0737011870364633,187
0.0608912425425803,182
0.1345327289858065,178
0.1335703939855073,177
0.0727373002763202,176
0.131275537016118,174
0.0737490300461761,174
0.1340065721818926,165
0.0796026582547827,164
0.123519090176461,164
0.0599652539853842,164
0.1512530921306928,163
0.0653949565053866,162
0.065821327811243,162
0.0728343177977317,162
0.0611651761291242,160
0.0593512372808245,159
0.0654245960948312,158
0.0639110217489583,158
0.0606900254128836,158
0.0649791815446119,156
0.0691573957634333,156
0.0685292922283725,155
0.1223917074268176,155
0.0654748634157598,154
0.0606721633317541,152
0.134687855139352,152
0.0723471225117852,152
0.0795902456164812,151
0.0828044038027888,150
0.0680838014434484,150
0.1223500682150934,150
0.1391893645433127,149
0.0716338298869635,148
0.0646515037752306,147
0.0659251942114219,146
0.1236248055567183,145
0.0705054906609354,143
0.0685914442227634,143
0.0715924519237168,142
0.0589081683887756,142
0.0794036948548086,141
0.0660857485178851,141
0.079429378624302,140
0.0690951625305547,139
0.0791138893840538,139
0.1510263953574365,138
0.0793663629928051,138
0.0720073295049849,138
0.0799243761574164,137
0.0655238083038086,137
0.1506159941117591,136
0.1115878585364179,136
0.1142069085630713,136
0.0647396112868435,134
0.0675978041354586,134
0.0795805452164222,134
0.0643913148325214,133
0.1469292155859818,132
0.0681306448651899,132
0.0729104661359542,132
0.0794849189046795,132
0.1495638818409586,131
0.0650680749901008,131
0.0628652730260981,131
0.0658303458105041,131
0.0697555072623027,131
0.0658398910653779,131
0.1425650943593426,130
0.0788945929826127,130
0.0700915506094544,129
0.0696323635561801,129
0.0826735758922322,129
0.0676688772693423,129
0.066489324215072,129
0.0691050875684724,129
0.1361716085635902,128
0.0723941298591404,128
0.0637743282662906,128
0.1323734432322813,128
0.0746338362014649,128
0.0633688508622653,127
0.0820469073778076,127
0.1133435778200997,126
0.0819913442024721,126
0.0716120456648927,126
0.0592750442170888,126
0.1356525907066045,125
0.0826640661715227,125
0.1246106791194415,125
0.0597573440770258,125
0.1210579359225294,124
0.1198463876156011,123
0.1253670334046099,123
