,count
0.13342375,20
0.15411393,18
0.16408752,16
0.072924584,12
0.1650755,12
0.07054232,11
0.15838975,11
0.21670747,10
0.12630427,10
0.076289535,10
0.07377635,9
0.108522035,9
0.111211814,9
0.14599727,9
0.11003597,9
0.14166293,8
0.1447198,8
0.24961643,8
0.15318082,8
0.14748482,8
0.1615379,8
0.066005565,8
0.18406151,8
0.11857292,8
0.14316158,8
0.25750744,8
0.15696318,8
0.11138258,8
0.2778252,8
0.12252719,8
0.095945224,8
0.29100037,7
0.1925263,7
0.13688475,7
0.18933527,7
0.12242945,7
0.16408683,7
0.17010297,7
0.17616823,7
0.11876096,7
0.078683525,7
0.029160548,7
0.18555768,7
0.14213838,7
0.2791494,7
0.031646457,7
0.14238237,7
0.1477741,7
0.10061091,7
0.15418562,7
0.050720796,7
0.1814143,7
0.14251176,7
0.15416795,7
0.09742058,7
0.12121261,7
0.24469317,7
0.16477372,7
0.17927559,7
0.17909305,7
0.18661799,7
0.17761865,7
0.12713477,7
0.2407184,7
0.22601151,7
0.06876321,7
0.26039553,6
0.17386949,6
0.22196153,6
0.17387524,6
0.14846747,6
0.12605828,6
0.116944164,6
0.04900541,6
0.22144464,6
0.1462532,6
0.19165678,6
0.16463181,6
0.16628434,6
0.13868745,6
0.10493725,6
0.121018626,6
0.1428555,6
0.14702019,6
0.08795126,6
0.1535858,6
0.057777584,6
0.16162845,6
0.13347623,6
0.04859251,6
0.1059254,6
0.081014335,6
0.25208747,6
0.15867472,6
0.06812162,6
0.23536168,6
0.04063883,6
0.17077358,6
0.0702178,6
0.13487297,6
