Index,Filename,Roll,Min/Max,Min,Max,Diff,y_proba,Prec,TN,FP,FN,TP,FP/P
2084,BRFC_alpha_0_5_0_1_0_0_Hard_Round_4,Prec_1,Min,0.78,0.7997,0.01969999999999994,0.78,0.6582826392138512,661839,14605,98121,28135,0.1156776707641617
2152,BRFC_alpha_0_5_0_1_0_0_Hard_Round_4,Prec_1,Max,0.78,0.7997,0.01969999999999994,0.7997,0.6728336991742448,663924,12520,100508,25748,0.09916360410594348
2088,BRFC_alpha_0_5_0_1_0_0_Hard_Round_4,Prec_10,Min,0.7813,0.7997,0.018399999999999972,0.7813,0.6571872870789667,661845,14599,98121,28135,0.11563014827018121
2152,BRFC_alpha_0_5_0_1_0_0_Hard_Round_4,Prec_10,Max,0.7813,0.7997,0.018399999999999972,0.7997,0.6765530920359906,663924,12520,100508,25748,0.09916360410594348
2091,BRFC_alpha_0_5_0_1_0_0_Hard_Round_4,Prec_20,Min,0.782,0.7992,0.017199999999999993,0.782,0.6567121817835695,661849,14595,98125,28131,0.11559846660752757
2151,BRFC_alpha_0_5_0_1_0_0_Hard_Round_4,Prec_20,Max,0.782,0.7992,0.017199999999999993,0.7992,0.6765516031225899,663924,12520,100507,25749,0.09916360410594348
2097,BRFC_alpha_0_5_0_1_0_0_Hard_Round_4,Prec_50,Min,0.7835,0.7985,0.015000000000000013,0.7835,0.6568811837309018,661882,14562,98153,28103,0.1153370928906349
2148,BRFC_alpha_0_5_0_1_0_0_Hard_Round_4,Prec_50,Max,0.7835,0.7985,0.015000000000000013,0.7985,0.6765224540665931,663924,12520,100504,25752,0.09916360410594348
2098,BRFC_alpha_0_5_0_1_0_0_Hard_Round_4,Prec_100,Min,0.784,0.7997,0.015699999999999936,0.784,0.6570296089046636,661886,14558,98154,28102,0.11530541122798124
2152,BRFC_alpha_0_5_0_1_0_0_Hard_Round_4,Prec_100,Max,0.784,0.7997,0.015699999999999936,0.7997,0.6765715996336287,663924,12520,100508,25748,0.09916360410594348
2106,BRFC_alpha_0_5_0_1_0_0_Hard_Round_4,Prec_200,Min,0.786,0.8025,0.01649999999999996,0.786,0.6568202719493548,661937,14507,98191,28065,0.11490147002914713
2160,BRFC_alpha_0_5_0_1_0_0_Hard_Round_4,Prec_200,Max,0.786,0.8025,0.01649999999999996,0.8025,0.6766151329771191,665515,10929,102724,23532,0.08656222278545178
