,count
0.13128303,223
0.1186596,223
0.13645422,214
0.12321202,205
0.066945,200
0.12504189,197
0.12737319,194
0.0578964,181
0.07533489,181
0.071142204,180
0.053620193,178
0.056728736,178
0.13752073,175
0.16661464,174
0.0634963,167
0.14500238,165
0.059029322,164
0.07773114,162
0.06836819,160
0.05464484,159
0.12940556,157
0.13762689,156
0.07499872,156
0.060007535,156
0.0724694,155
0.06385098,155
0.050356384,154
0.084500924,152
0.053361032,151
0.13133612,151
0.05690188,151
0.11026669,150
0.076744154,149
0.0666838,148
0.057700794,148
0.16108532,147
0.139794,147
0.06335662,147
0.12131025,147
0.13719422,147
0.052980766,145
0.048507612,145
0.06736417,144
0.06974993,144
0.06311968,143
0.056034647,143
0.05974012,143
0.07992915,143
0.05139504,143
0.0801597,142
0.1270422,142
0.060581326,142
0.05448276,142
0.05324848,142
0.060220066,141
0.05425456,140
0.06085117,140
0.079827994,140
0.0523995,140
0.12519856,140
0.0792129,139
0.07193835,139
0.06837208,139
0.05921046,138
0.062188398,137
0.07339455,137
0.15276659,137
0.07072577,136
0.050475292,136
0.11909571,134
0.069739655,134
0.0655065,133
0.11184457,132
0.06255242,132
0.06701536,131
0.12554091,131
0.07251248,131
0.061391063,130
0.057751283,130
0.07327871,130
0.13528559,129
0.117044054,129
0.13704532,129
0.06569177,128
0.07308346,128
0.07315272,128
0.05706098,127
0.07227952,127
0.06551889,126
0.066770166,125
0.14698634,124
0.064812526,124
0.101479635,123
0.11485625,123
0.061714523,123
0.16759673,122
0.06504995,121
0.10759506,121
0.14538391,120
0.05535327,120
