,count
0.11264081,223
0.11171682,223
0.11400175,214
0.111486785,205
0.06401761,200
0.13056304,197
0.13760139,194
0.0638241,181
0.07091703,181
0.08634438,180
0.054141928,178
0.05181236,178
0.10803552,175
0.16025037,174
0.07054806,167
0.13497283,165
0.049311657,164
0.07246972,162
0.05309346,160
0.057573896,159
0.12740114,157
0.04646698,156
0.15536763,156
0.075965285,156
0.05507855,155
0.0661074,155
0.046711024,154
0.06269287,151
0.043246612,151
0.11143667,151
0.10413743,150
0.075997986,150
0.06642613,149
0.069057815,148
0.062000215,148
0.122331485,147
0.13909213,147
0.1207537,147
0.06760293,147
0.14211087,147
0.044803947,145
0.06304034,145
0.07547867,144
0.07377109,144
0.047616094,143
0.07811373,143
0.058429245,143
0.06378183,143
0.052247465,143
0.06362254,142
0.07593858,142
0.08049741,142
0.10916883,142
0.067307316,142
0.072090544,141
0.07401989,140
0.05215165,140
0.11758151,140
0.06631869,140
0.058658555,140
0.06713466,139
0.098640695,139
0.06637905,139
0.065413944,138
0.08180902,137
0.13911974,137
0.07679537,137
0.08951317,136
0.0674448,136
0.076687634,134
0.12852949,134
0.06926873,133
0.05614574,132
0.10907663,132
0.068244,131
0.060151584,131
0.13938507,131
0.0651002,130
0.049676314,130
0.06937718,130
0.15093495,129
0.12058944,129
0.13297038,129
0.09320424,128
0.07421093,128
0.08273137,128
0.0673388,127
0.06548896,127
0.047395874,127
0.09270096,126
0.07536324,125
0.080113575,124
0.15399076,124
0.11074106,123
0.073898144,123
0.11261612,123
0.16025047,122
0.082466826,121
0.117480084,121
0.15262073,120
