,count
0.0,4814
0.01,569
1.0,320
0.008,241
0.0066666666666666,239
0.7486664644916899,238
0.02,232
0.7470279625709381,224
0.73385071064679,212
0.7509018200093449,203
0.58786309993166,188
0.7624517724773842,187
0.5961500163751052,187
0.5681062298736753,186
0.7419656161989217,185
0.5503797319981685,183
0.3598163234170062,179
0.7513009723802123,176
0.6101366788308202,172
0.7533537911417018,171
0.5416391454247748,165
0.4709864892285145,163
0.6404088789197862,162
0.7470631349707958,161
0.5522645853605591,161
0.5862878382395316,160
0.480576426540153,160
0.4643806145193335,159
0.5522672771599961,158
0.4557409986897856,157
0.7761919520454192,157
0.6198520412105785,156
0.7538766651544657,154
0.5224724576528009,154
0.6033663241532116,153
0.5848717675075249,151
0.7587904348508979,151
0.7691528617049166,150
0.601135193367108,150
0.6030005053768895,150
0.6509197140619556,149
0.7728799632553052,147
0.582262118088487,147
0.4089312147379674,147
0.7699463769079452,147
0.785224821620097,146
0.5989422282527805,146
0.7701376888818262,145
0.6309563474075274,144
0.7373722820772121,143
0.5767859276066267,143
0.7490035296442044,143
0.5789332787371783,142
0.6410442116977338,142
0.5895049222015278,142
0.519450925810635,141
0.5413312021549955,141
0.6075252315046061,140
0.7317166534321775,140
0.6273994840069964,139
0.7536221337854012,139
0.6023608697118796,138
0.4581774993696823,138
0.5669267036565325,137
0.6104036693201429,137
0.5309645258421728,137
0.5643560518998773,136
0.5705010381733555,136
0.5803831625842605,136
0.6400246003501572,135
0.6846154145038693,135
0.5401903235048261,135
0.6079873664248643,135
0.7551981166198455,134
0.7709821409052283,134
0.5579825541537331,134
0.4261622775299866,134
0.5760374140273796,133
0.611428203276501,133
0.0072727272727272,132
0.6053413183755492,131
0.6132929832540921,131
0.005,130
0.6156781608222284,130
0.6367472591725246,130
0.6486639342085111,129
0.7823192123585571,129
0.7036288184486602,128
0.6031016682374191,128
0.5801050914846981,128
0.5904798065911652,127
0.7990569810293277,127
0.5865685804112727,127
0.6016951758663269,127
0.4619464445913882,127
0.5462928097562262,127
0.6055013696712807,126
0.5939221496291084,126
0.60571298684014,126
0.6046095386519837,125
