Index,len,Filename,min,max,Neg,Pos,$\frac{\text{Pos}}{\text{Neg}+\text{Pos}}$,TN,FP,FN,TP,Prec,Rec,FP/P
52,61,BRFC_alpha_0_5_Hard_Run_0,0.8,0.8099999999999998,1825,2247,0.5518172888015717,665282,11162,103928,22328,0.6667064795461332,0.17684704093270814,0.08840767963502724
109,111,BRFC_alpha_0_5_Medium_Run_0,0.9323095238095236,0.9512698412698412,1000,1466,0.5944849959448499,675442,1002,124330,1926,0.6577868852459017,0.015254720567735395,0.007936256494740845
124,126,BRFC_alpha_0_5_Easy_Run_0,0.9423293650793648,0.9643127705627704,1000,1046,0.5112414467253177,675444,1000,125032,1224,0.5503597122302158,0.009694588772018755,0.007920415663414017
54,63,BRFC_alpha_0_6_Hard_Run_0,0.81,0.819857142857143,1733,2195,0.5588085539714868,666110,10334,105323,20933,0.6694917964627243,0.1657980610822456,0.08184957546572044
112,114,BRFC_alpha_0_6_Medium_Run_0,0.936,0.9558300229182582,1020,1412,0.5805921052631579,675431,1013,124326,1930,0.655793408086986,0.015286402230389051,0.008023381067038399
124,126,BRFC_alpha_0_6_Easy_Run_0,0.952944994153919,0.9698577244674088,1049,1000,0.4880429477794046,675444,1000,124968,1288,0.5629370629370629,0.010201495374477253,0.007920415663414017
55,64,BRFC_alpha_0_7_Hard_Run_0,0.81,0.819875,1637,2147,0.5673890063424947,666464,9980,105835,20421,0.6717213249564159,0.16174280826257761,0.07904574832087188
113,115,BRFC_alpha_0_7_Medium_Run_0,0.94,0.9578793859649124,1003,1435,0.588597210828548,675443,1001,124370,1886,0.6532732940768964,0.014937903941198835,0.00792833607907743
124,126,BRFC_alpha_0_7_Easy_Run_0,0.9641956997832912,0.977394385026738,1001,1008,0.5017421602787456,675443,1001,125009,1247,0.5547153024911032,0.009876758332277278,0.00792833607907743
55,64,BRFC_alpha_0_8_Hard_Run_0,0.8,0.8098842203548086,1757,2142,0.5493716337522442,665030,11414,103902,22354,0.6619876806443971,0.1770529717399569,0.09040362438220757
113,115,BRFC_alpha_0_8_Medium_Run_0,0.94,0.9597809043119032,1158,1534,0.5698365527488856,675365,1079,124370,1886,0.6360876897133221,0.014937903941198835,0.008546128500823723
124,126,BRFC_alpha_0_8_Easy_Run_0,0.9748145154458574,0.984036490851895,1096,1000,0.4770992366412214,675444,1000,124994,1262,0.5579133510167993,0.009995564567228488,0.007920415663414017
56,65,BRFC_alpha_0_85_Hard_Run_0,0.81,0.8197756463358691,1662,2201,0.5697644317887652,666061,10383,105444,20812,0.6671581984292354,0.1648396907869725,0.08223767583322773
112,114,BRFC_alpha_0_85_Medium_Run_0,0.94,0.9599372974322192,1262,1504,0.5437454808387563,675277,1167,124281,1975,0.6285805219605347,0.01564282093524268,0.009243125079204157
124,126,BRFC_alpha_0_85_Easy_Run_0,0.9803173841110524,0.9876404494382024,1125,1000,0.47058823529411764,675444,1000,125022,1234,0.5523724261414503,0.009773792928652896,0.007920415663414017
56,65,BRFC_alpha_0_9_Hard_Run_0,0.8,0.8097826086956522,1717,2130,0.5536781907980244,665279,11165,104349,21907,0.6624032414126754,0.17351254593841084,0.08843144088201749
111,113,BRFC_alpha_0_9_Medium_Run_0,0.949,0.9656982528638582,1010,1261,0.5552619991193307,675442,1002,124722,1534,0.6048895899053628,0.012149917627677101,0.007936256494740845
124,126,BRFC_alpha_0_9_Easy_Run_0,0.986546488996272,0.991027022229298,1135,1000,0.468384074941452,675443,1001,125043,1213,0.547877145438121,0.009607464199721201,0.00792833607907743
57,65,BRFC_alpha_0_95_Hard_Run_0,0.81,0.8198958333333334,1659,2137,0.5629610115911485,666398,10046,105771,20485,0.6709573875732862,0.16224971486503612,0.0795684957546572
111,113,BRFC_alpha_0_95_Medium_Run_0,0.95,0.9699253731343284,1280,1372,0.5173453996983409,675387,1057,124794,1462,0.5803890432711394,0.01157964769991129,0.008371879356228615
124,126,BRFC_alpha_0_95_Easy_Run_0,0.9928968129752692,0.9956846238199148,1221,1002,0.4507422402159244,675444,1000,125049,1207,0.5468962392387857,0.009559941705740716,0.007920415663414017
55,64,BRFC_alpha_balanced_Hard_Run_0,0.81,0.8198835860285213,1685,2203,0.5666152263374485,666074,10370,105504,20752,0.6667951931109826,0.16436446584716766,0.08213471042960334
112,114,BRFC_alpha_balanced_Medium_Run_0,0.94,0.9599103860780818,1245,1502,0.5467783036039315,675258,1186,124328,1928,0.6191393705844573,0.015270561399062223,0.009393612976809023
124,126,BRFC_alpha_balanced_Easy_Run_0,0.97993410637387,0.9875194490039914,1082,1000,0.4803073967339097,675442,1002,125052,1204,0.5457842248413418,0.009536180458750475,0.007936256494740845
72,75,EEC_Hard_Run_0,0.5351735788807432,0.5351735788807432,4145,3244,0.43903099201515766,669124,7320,120514,5742,0.4395957740009187,0.04547902673932328,0.0579774426561906
