Index,len,Filename,p,Neg,Pos,$\frac{\text{Pos}}{\text{Neg}+\text{Pos}}$,TN,FP,FN,TP,Prec,FP/P
17814,18547,RFC_Easy_Run_0,0.1954547749164816,1,1,0.5,670131,6313,123727,2529,0.2860212621578828,0.05000158408313268
778383,797100,RUSBoost_Hard_Run_0,0.5004902225710102,1,0,0.0,670131,6313,113787,12469,0.6638803109360025,0.05000158408313268
734186,746852,RUSBoost_Medium_Run_0,0.500420908207314,1,0,0.0,670131,6313,119618,6638,0.5125472936452784,0.05000158408313268
173672,178670,RUSBoost_Easy_Run_0,0.5002972204220606,1,0,0.0,670131,6313,122551,3705,0.36983429826312636,0.05000158408313268
656203,669767,AdaBoost_Hard_Run_0,0.5002382008319908,1,0,0.0,670131,6313,117707,8549,0.5752254070784552,0.05000158408313268
682749,695172,AdaBoost_Medium_Run_0,0.4999215552831301,2,1,0.3333333333333333,670131,6313,119706,6550,0.5092124698748348,0.05000158408313268
89438,92744,AdaBoost_Easy_Run_0,0.4984390552051662,16,5,0.23809523809523808,670137,6307,122728,3528,0.35871886120996443,0.0499540615891522
209,232,BalBag_Hard_Run_0,0.9,9488,12000,0.5584512285927029,672858,3586,119073,7183,0.6670071501532175,0.028402610569002663
2427,2507,BalBag_Medium_Run_0,0.9327777777777776,1,0,0.0,670101,6343,120207,6049,0.4881375080697224,0.050239196553035104
55394,56388,BalBag_Easy_Run_0,0.9039156268568034,1,1,0.5,670130,6314,121349,4907,0.43730505302557704,0.0500095044987961
