,count
0.0,4685
0.01,556
1.0,322
0.0084271085087828,255
0.02,233
0.7919041527579604,228
0.7957960423492138,213
0.8012029644038491,211
0.7946084803162837,209
0.0072817657671622,202
0.7944511238193125,201
0.6449125155769184,193
0.8132814573713861,191
0.6601660836252087,183
0.8005530697921595,180
0.6647691599513728,179
0.6226142687109621,179
0.657328352981166,178
0.8163416010038647,167
0.6491475112050458,165
0.6320596660266761,164
0.5105857779071149,160
0.6659371602020333,159
0.6177819710217372,159
0.7067728366471329,158
0.635827944686526,158
0.5170376306782685,158
0.8108083893275788,158
0.6273275108053654,158
0.5678943975380876,157
0.6653399881429358,156
0.5417954417841692,156
0.6323245826944172,156
0.8165232106607472,156
0.8120371709744734,156
0.8098463624102331,155
0.6568838812166433,154
0.6797120994262111,154
0.664884575866601,154
0.7880459928635744,153
0.5125378991645521,153
0.6185882127539348,152
0.5571812818142307,151
0.8092537398082027,149
0.7102705819438545,149
0.6767695967584996,149
0.5007816631529898,148
0.622320166238205,148
0.6979490407332769,145
0.8246999123526315,145
0.6734990993778328,145
0.6419802416431414,144
0.6666067819696981,144
0.8060309346253297,144
0.8197127031240612,143
0.8025698097765824,143
0.6362039256805986,142
0.654540081438398,142
0.6764079919380173,141
0.0057254534189669,141
0.6274895753325433,139
0.7030025683900416,139
0.8120608858186881,139
0.4005608890688038,139
0.6639192916628498,138
0.6789261482276068,138
0.4932204415926025,137
0.8282230518780612,137
0.8296632912732373,137
0.8360954046375505,137
0.6774557835226337,136
0.6772359794557119,136
0.714992477314754,135
0.7965618495117652,135
0.6932315441129286,135
0.6374686803574235,135
0.6795360058998707,133
0.7007465186640129,133
0.8042005811639732,132
0.599361908607736,132
0.6411419847722947,132
0.6734382048066259,130
0.6283730986083341,129
0.7553260428734302,129
0.804558598123715,128
0.6751609635828363,128
0.6694169393250101,128
0.6720349704069584,128
0.7327987181716982,128
0.0184271085087828,128
0.6749104556585692,127
0.8360185191312491,127
0.7867294668769753,127
0.6770206390075378,127
0.752170692238812,126
0.99,126
0.7005759283409593,126
0.6722815301701006,125
0.6136584867881312,125
0.8164407972451349,125
