,count
0.3412318,22
0.3271195,14
0.28408587,14
0.3426688,13
0.25735882,11
0.30143592,10
0.314163,10
0.27337632,10
0.29110786,9
0.3339548,9
0.29849818,9
0.33772978,9
0.38330302,8
0.27968872,8
0.34848773,8
0.36115655,8
0.2759808,8
0.27961764,8
0.29094005,8
0.31206596,8
0.36017802,8
0.3371324,8
0.24923368,8
0.31714743,8
0.38075855,8
0.2695317,7
0.26829135,7
0.38002983,7
0.36347067,7
0.36127952,7
0.34764364,7
0.34191367,7
0.3651597,7
0.3722798,7
0.28859726,7
0.2285432,7
0.33337492,7
0.3146519,7
0.35742095,7
0.29442164,7
0.34147117,7
0.26251146,7
0.33196428,7
0.32354936,7
0.33688948,7
0.37320024,7
0.308843,7
0.34554657,7
0.2789551,7
0.35010695,7
0.305417,7
0.30569956,7
0.3032326,7
0.33026683,7
0.32983604,7
0.36341113,7
0.255636,7
0.23330209,7
0.35960057,7
0.28991392,7
0.32121563,6
0.34043533,6
0.26334587,6
0.22568451,6
0.38079843,6
0.315944,6
0.28182006,6
0.3410723,6
0.24300109,6
0.3603836,6
0.32455856,6
0.2962849,6
0.28666416,6
0.36373743,6
0.30389705,6
0.35698736,6
0.32114363,6
0.32742465,6
0.35326856,6
0.30657166,6
0.32450056,6
0.4428655,6
0.28479877,6
0.3711762,6
0.28606513,6
0.3802973,6
0.27711153,6
0.34531704,6
0.296538,6
0.3450365,6
0.3530638,6
0.19421391,6
0.27188,6
0.22953418,6
0.3207284,6
0.35041305,6
0.2923069,6
0.28616557,6
0.37668487,6
0.30748945,6
