Filename,n,nUnique,nUnique/n,95%,95%/n,90%,90%/n,80%,80%/n,B[10],B[10]/n,B[20],B[20]/n,B[100],B[100]/n,B[200],B[200],min,max,
BRFC_alpha_0_5_Hard_Run_0,817623,3227,0.0039,96,0.0001,79,0.0001,61,0.0001,144514,0.1767,270584,0.3309,779590,0.9535,796055,0.9736,0.0000,1.0000
BRFC_alpha_0_5_Hard_Run_0,817623,3227,0.0039,96,0.0001,79,0.0001,61,0.0001,144514,0.1767,270584,0.3309,779590,0.9535,796055,0.9736,0.0000,1.0000
BRFC_alpha_0_5_Medium_Run_0,817623,41460,0.0507,12193,0.0149,4625,0.0057,1370,0.0017,57468,0.0703,107457,0.1314,341442,0.4176,436497,0.5339,0.0000,1.0000
BRFC_alpha_0_5_Easy_Run_0,817623,159932,0.1956,119051,0.1456,93197,0.1140,60941,0.0745,7578,0.0093,9400,0.0115,20839,0.0255,32125,0.0393,0.0000,1.0000
