,count
0.128042,21
0.11011045,16
0.13403122,14
0.085216604,13
0.13920546,12
0.1428767,11
0.19734628,10
0.14950041,10
0.16395923,9
0.09271768,9
0.081542104,9
0.1820247,9
0.15397464,9
0.2027205,8
0.12314773,8
0.13678326,8
0.11733874,8
0.13507722,8
0.06951688,8
0.082833834,8
0.1501285,8
0.11759423,8
0.08235486,8
0.2839979,8
0.15270251,8
0.126196,7
0.048379984,7
0.09178395,7
0.047599103,7
0.107126385,7
0.20897691,7
0.07247898,7
0.20318311,7
0.14248654,7
0.15128486,7
0.11630956,7
0.044370625,7
0.10114063,7
0.15393364,7
0.23503132,7
0.15660088,7
0.22879311,7
0.049734786,7
0.27930656,7
0.08503989,7
0.06913568,7
0.1903773,7
0.11616812,7
0.09328768,7
0.09862047,7
0.1393215,7
0.0615679,7
0.13647397,7
0.08856575,7
0.23684087,7
0.137421,7
0.12776053,7
0.23375382,7
0.14579463,6
0.23679493,6
0.2254117,6
0.04939144,6
0.06972512,6
0.09317938,6
0.04034674,6
0.103773974,6
0.0688176,6
0.10608023,6
0.066720486,6
0.039790474,6
0.2500884,6
0.2081844,6
0.20116933,6
0.081568025,6
0.03231794,6
0.12844452,6
0.09940964,6
0.055362415,6
0.039625317,6
0.10237112,6
0.19763912,6
0.19626088,6
0.042730205,6
0.21689205,6
0.056086276,6
0.03963371,6
0.11007529,6
0.17064391,6
0.07336471,6
0.046416365,6
0.15963711,6
0.17967512,6
0.12180238,6
0.19180405,6
0.16264471,6
0.18171112,6
0.12721823,6
0.2219582,6
0.040526085,6
0.24697573,6
